FY 2020 IPPS Final Rule Correction Notice: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV33	BILLSV34	BILLSV35	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
420019	YES	NO	NO	NO	854	365	241	"$2,343,169.00"	365	0.000077928	"$650,742.33"	"$1,735.31"	458	353	313	375
420020	YES	NO	NO	NO	"4,577"	365	767	"$10,474,728.00"	365	0.000348362	"$2,909,029.98"	"$1,868.36"	"1,571"	"1,556"	"1,545"	"1,557"
420023	YES	NO	NO	NO	"8,726"	365	"1,804"	"$12,244,938.22"	366	0.000407234	"$3,400,650.83"	$485.18	"7,050"	"6,999"	"6,979"	"7,009"
420026	NO	NO	NO	NO	"2,559"	365	"1,246"	"$52,270,893.27"	396	0.001738392	N/A	N/A	N/A	N/A	N/A	N/A
420027	YES	NO	NO	NO	"15,068"	365	"2,792"	"$36,498,746.00"	365	0.001213852	"$10,136,391.75"	"$1,528.87"	"6,623"	"6,679"	"6,587"	"6,630"
420030	SCH	NO	NO	NO	"3,571"	365	"1,294"	"$7,812,754.00"	365	0.000259832	N/A	"$1,518.37"	"1,531"	"1,363"	"1,392"	"1,429"
420033	YES	NO	NO	NO	"2,264"	365	101	"$10,289,180.00"	365	0.000342191	"$2,857,499.80"	"$2,970.37"	"1,084"	967	834	962
420036	YES	NO	NO	NO	"5,709"	365	483	"$6,010,729.00"	365	0.000199901	"$1,669,293.07"	$916.19	"1,968"	"1,831"	"1,667"	"1,822"
420037	NO	NO	NO	NO	247	365	68	"$6,440,736.00"	365	0.000214202	N/A	N/A	N/A	N/A	N/A	N/A
420038	YES	NO	NO	NO	"2,449"	273	225	"$13,755,321.00"	365	0.000457466	"$3,820,112.68"	"$4,221.12"	"1,002"	894	819	905
420043	YES	NO	NO	NO	"1,916"	365	381	"$5,527,341.00"	365	0.000183825	"$1,535,047.09"	"$2,471.90"	649	663	552	621
420048	YES	NO	NO	NO	"3,357"	365	679	"$5,123,824.84"	396	0.000170405	"$1,422,983.02"	$842.50	"1,735"	"1,587"	"1,745"	"1,689"
420049	YES	NO	NO	NO	"9,455"	365	"1,363"	"$11,703,210.00"	365	0.000389218	"$3,250,202.66"	$939.64	"3,436"	"3,451"	"3,490"	"3,459"
420051	YES	NO	NO	NO	"31,725"	365	"7,577"	"$41,339,282.00"	365	0.001374836	"$11,480,700.11"	"$1,087.50"	"10,642"	"10,700"	"10,330"	"10,557"
420053	SCH	NO	NO	NO	"1,640"	365	222	"$4,043,191.76"	366	0.000134466	N/A	"$1,601.81"	708	697	697	701
420055	YES	NO	NO	NO	"2,878"	365	573	"$3,665,508.00"	365	0.000121905	"$1,017,980.87"	"$1,216.23"	974	829	709	837
420057	YES	NO	NO	NO	90	365	42	"$1,913,689.00"	365	0.000063644	"$531,467.61"	"$12,962.62"	69	43	12	41
420065	YES	NO	NO	NO	"9,463"	365	825	"$22,212,618.00"	365	0.000738733	"$6,168,863.94"	"$2,432.52"	"2,575"	"2,465"	"2,568"	"2,536"
420066	YES	NO	NO	NO	436	365	71	"$2,604,648.98"	366	0.000086624	"$723,360.26"	"$2,640.00"	346	263	213	274
420067	SCH	NO	NO	NO	"6,714"	365	"1,722"	"$13,819,669.00"	365	0.000459606	N/A	"$1,211.48"	"3,246"	"3,144"	"3,115"	"3,168"
420068	SCH	NO	NO	NO	"10,740"	365	"2,963"	"$14,152,272.00"	365	0.000470667	N/A	"$1,420.95"	"2,881"	"2,625"	"2,791"	"2,766"
420070	YES	NO	NO	NO	"12,620"	365	"3,296"	"$9,967,939.00"	365	0.000331507	"$2,768,285.10"	$770.68	"3,631"	"3,648"	"3,498"	"3,592"
420071	SCH	NO	NO	NO	"13,157"	365	"1,469"	"$13,983,506.00"	365	0.000465055	N/A	$936.91	"4,201"	"4,258"	"3,977"	"4,145"
420072	YES	NO	NO	NO	247	365	234	"$2,088,441.00"	365	0.000069456	"$579,999.55"	"$2,132.35"	290	250	276	272
420073	YES	NO	NO	NO	"20,736"	365	"4,146"	"$45,810,365.00"	365	0.001523532	"$12,722,404.38"	"$1,497.46"	"8,037"	"8,450"	"9,002"	"8,496"
420078	YES	NO	NO	NO	"65,494"	365	"3,762"	"$67,787,810.00"	365	0.002254444	"$18,825,956.33"	"$2,206.51"	"8,351"	"8,762"	"8,483"	"8,532"
420079	YES	NO	NO	NO	"16,441"	365	"3,401"	"$33,910,563.35"	366	0.001127776	"$9,417,604.50"	"$1,154.40"	"8,008"	"8,098"	"8,369"	"8,158"
420080	SCH	NO	NO	NO	"2,726"	365	221	"$6,747,386.00"	365	0.000224400	N/A	$621.93	"3,047"	"2,901"	"3,090"	"3,013"
420082	YES	NO	NO	NO	"12,753"	365	"1,764"	"$10,322,100.00"	365	0.000343286	"$2,866,642.30"	$835.76	"3,422"	"3,497"	"3,370"	"3,430"
420085	YES	NO	NO	NO	"9,432"	365	"1,837"	"$30,770,905.15"	366	0.001023359	"$8,545,662.07"	$973.31	"8,223"	"8,756"	"9,362"	"8,780"
420086	YES	NO	NO	NO	"23,276"	365	"2,102"	"$17,287,889.00"	365	0.000574950	"$4,801,173.59"	"$1,442.66"	"3,870"	"3,212"	"2,901"	"3,328"
420087	NO	NO	NO	NO	"4,773"	365	"1,849"	"$31,486,816.00"	365	0.001047168	N/A	N/A	N/A	N/A	N/A	N/A
420089	NO	NO	NO	NO	"2,109"	365	130	"$3,112,348.00"	365	0.000103508	N/A	N/A	N/A	N/A	N/A	N/A
420091	YES	NO	NO	NO	"12,210"	365	"3,269"	"$9,506,599.52"	366	0.000316164	"$2,640,162.40"	$628.61	"4,813"	"4,109"	"3,677"	"4,200"
420098	NO	NO	NO	NO	"3,952"	365	187	"$10,746,199.00"	365	0.000357390	N/A	N/A	N/A	N/A	N/A	N/A
420101	YES	NO	NO	NO	519	365	231	"$5,116,654.00"	365	0.000170166	"$1,420,991.54"	"$1,281.33"	"1,070"	"1,153"	"1,104"	"1,109"
420102	NO	NO	NO	NO	52	365	30	"$1,660,525.00"	365	0.000055225	N/A	N/A	N/A	N/A	N/A	N/A
420103	NO	NO	NO	NO	176	365	364	"$12,626,070.00"	365	0.000419910	N/A	N/A	N/A	N/A	N/A	N/A
420104	NO	NO	NO	NO	653	365	81	"$4,614,932.00"	365	0.000153480	N/A	N/A	N/A	N/A	N/A	N/A
420105	YES	NO	NO	NO	"3,707"	365	913	"$9,495,174.00"	365	0.000315784	"$2,636,989.32"	$979.57	"2,536"	"2,672"	"2,867"	"2,692"
420106	NO	NO	NO	NO			N/A	"$5,729,599.00"	365	0.000190551	N/A	N/A	N/A	N/A	N/A	N/A
420107	YES	NO	NO	NO		0	N/A	$0.00	79	0.000000000	$0.00	$0.00	720	844	844	803
420108	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
420109	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
430005	YES	NO	NO	NO	"1,949"	365	341	"$2,256,963.54"	366	0.000075061	"$626,801.44"	$452.56	"1,404"	"1,446"	"1,305"	"1,385"
430008	NO	NO	YES	NO	392	365	37	"$1,681,444.00"	365	0.000055920	N/A	N/A	N/A	N/A	N/A	N/A
430012	SCH	NO	NO	NO	"2,243"	365	265	"$1,917,283.17"	366	0.000063764	N/A	$363.21	"1,432"	"1,493"	"1,473"	"1,466"
430013	SCH	NO	YES	NO	"1,199"	365	214	"$2,850,823.52"	366	0.000094811	N/A	$848.58	984	950	866	933
430014	NO	NO	YES	NO	"1,063"	365	380	"$3,704,501.68"	366	0.000123202	N/A	N/A	N/A	N/A	N/A	N/A
430015	YES	NO	NO	NO	"1,276"	365	83	"$1,975,698.13"	366	0.000065707	"$548,688.72"	$879.31	639	582	652	624
430016	YES	NO	NO	NO	"26,888"	365	"3,034"	"$5,862,851.39"	366	0.000194983	"$1,628,224.67"	$219.47	"6,900"	"7,605"	"7,753"	"7,419"
430027	YES	NO	NO	NO	"24,985"	365	"2,222"	"$25,165,078.58"	366	0.000836924	"$6,988,818.05"	$826.59	"7,913"	"8,297"	"9,156"	"8,455"
430048	YES	NO	NO	NO	868	365	73	"$2,793,501.57"	366	0.000092904	"$775,808.20"	"$1,395.34"	553	591	523	556
430077	SCH	NO	NO	NO	"20,688"	365	"3,716"	"$26,043,879.90"	366	0.000866151	N/A	"$1,158.74"	"5,971"	"6,435"	"6,321"	"6,242"
430081	YES	NO	NO	NO	"1,821"	365	218	$0.00	365	0.000000000	$0.00	$0.00	250	143	7	133
430082	NO	YES	NO	NO	46	365		N/A	N/A	0.000001227	N/A	N/A	N/A	N/A	N/A	N/A
430083	YES	YES	NO	NO	78	365	36	N/A	N/A	0.000003041	"$25,396.24"	$518.29	53	49	46	49
430084	YES	YES	NO	NO	749	365	117	N/A	N/A	0.000023103	"$192,922.31"	"$1,837.36"	93	99	122	105
430089	NO	NO	NO	NO	92	365	39	"$117,350.00"	365	0.000003903	N/A	N/A	N/A	N/A	N/A	N/A
430090	NO	NO	NO	NO	52	365	44	"$185,965.00"	365	0.000006185	N/A	N/A	N/A	N/A	N/A	N/A
430091	NO	NO	NO	NO	84	365	34	"$387,813.00"	365	0.000012898	N/A	N/A	N/A	N/A	N/A	N/A
430093	NO	NO	NO	NO	6	365	1	"$131,340.16"	366	0.000004368	N/A	N/A	N/A	N/A	N/A	N/A
430095	NO	NO	NO	NO	332	365	131	"$478,080.19"	366	0.000015900	N/A	N/A	N/A	N/A	N/A	N/A
430097	YES	NO	NO	NO	776	365	112	"$3,637,506.23"	366	0.000120974	"$1,010,204.25"	"$1,503.28"	692	717	606	672
440001	YES	NO	NO	NO	184	123	125	"$296,313.00"	365	0.000009855	"$82,291.72"	$454.65	196	198	149	181
440002	YES	NO	NO	NO	"31,279"	365	"9,758"	"$33,777,292.55"	366	0.001123344	"$9,380,592.68"	$657.73	"14,746"	"14,312"	"13,729"	"14,262"
440003	YES	NO	NO	NO	"4,528"	365	"1,168"	"$7,740,085.29"	366	0.000257415	"$2,149,568.01"	$785.09	"2,620"	"2,771"	"2,824"	"2,738"
440006	YES	NO	NO	NO	"12,487"	365	"4,066"	"$21,069,301.00"	365	0.000700709	"$5,851,343.19"	"$1,312.84"	"4,466"	"4,498"	"4,406"	"4,457"
440007	YES	NO	NO	NO	517	365	293	"$892,883.00"	365	0.000029695	"$247,970.49"	$438.89	669	576	451	565
440008	YES	NO	NO	NO	105	365	40	"$1,436,121.00"	365	0.000047762	"$398,837.95"	"$2,034.89"	224	193	170	196
440009	SCH	NO	NO	NO	"3,691"	365	926	"$3,880,800.67"	366	0.000129065	N/A	$460.98	"2,417"	"2,336"	"2,261"	"2,338"
440010	NO	NO	NO	NO	134	365	87	"$446,007.06"	366	0.000014833	N/A	N/A	N/A	N/A	N/A	N/A
440011	YES	NO	NO	NO	"5,717"	365	"2,293"	"$10,342,626.04"	366	0.000343968	"$2,872,342.77"	$836.93	"3,373"	"3,406"	"3,518"	"3,432"
440012	YES	NO	NO	NO	"6,975"	365	"2,672"	"$13,918,741.46"	366	0.000462901	"$3,865,497.63"	$746.52	"4,864"	"5,283"	"5,388"	"5,178"
440015	YES	NO	NO	NO	"46,657"	365	"5,620"	"$39,559,670.00"	365	0.001315650	"$10,986,468.21"	"$1,263.25"	"8,510"	"8,322"	"9,258"	"8,697"
440016	YES	NO	NO	NO	132	365	86	"$892,612.00"	365	0.000029686	"$247,895.23"	$751.20	345	317	329	330
440017	YES	NO	NO	NO	"12,648"	365	"3,882"	"$14,384,656.98"	366	0.000478396	"$3,994,891.18"	$747.27	"4,847"	"5,492"	"5,700"	"5,346"
440018	YES	NO	NO	NO	"1,237"	365	622	"$1,683,101.76"	366	0.000055976	"$467,429.18"	$494.63	"1,016"	901	919	945
440020	YES	NO	NO	NO	"1,051"	365	232	"$1,917,805.00"	365	0.000063781	"$532,610.70"	$766.35	657	723	705	695
440029	NO	NO	NO	NO	"1,676"	365	473	"$6,131,508.35"	366	0.000203918	N/A	N/A	N/A	N/A	N/A	N/A
440030	YES	NO	NO	NO	"4,706"	365	"1,149"	"$5,034,753.16"	366	0.000167443	"$1,398,246.13"	$832.79	"1,583"	"1,681"	"1,772"	"1,679"
440031	YES	NO	NO	NO	930	365	563	"$3,410,529.08"	366	0.000113425	"$947,168.40"	"$1,058.29"	915	862	908	895
440032	YES	NO	NO	NO	361	365	245	"$2,657,296.73"	366	0.000088375	"$737,981.54"	"$2,733.26"	277	281	252	270
440033	YES	NO	NO	NO	"1,411"	365	709	"$2,513,149.00"	365	0.000083581	"$697,948.99"	$995.65	838	692	574	701
440034	YES	NO	NO	NO	"6,415"	365	"2,271"	"$8,911,155.00"	365	0.000296362	"$2,474,796.20"	$683.46	"3,651"	"3,680"	"3,533"	"3,621"
440035	YES	NO	NO	NO	"7,775"	365	"1,587"	"$8,320,874.00"	365	0.000276730	"$2,310,864.01"	$752.72	"2,923"	"3,073"	"3,213"	"3,070"
440039	YES	NO	NO	NO	"85,760"	365	"6,414"	"$97,501,400.63"	304	0.003242639	"$27,077,982.17"	"$2,344.21"	"11,152"	"11,632"	"11,870"	"11,551"
440040	NO	NO	NO	NO	155	365	57	"$379,280.00"	365	0.000012614	N/A	N/A	N/A	N/A	N/A	N/A
440046	YES	NO	NO	NO	"2,435"	365	845	"$7,826,710.96"	366	0.000260296	"$2,173,625.59"	"$1,041.01"	"2,087"	"2,053"	"2,124"	"2,088"
440048	YES	NO	NO	NO	"35,987"	365	"8,281"	"$21,122,798.00"	365	0.000702489	"$5,866,200.32"	$448.90	"12,589"	"13,012"	"13,602"	"13,068"
440049	YES	NO	NO	NO	"99,756"	365	"16,711"	"$97,092,837.00"	365	0.003229052	"$26,964,516.32"	"$1,444.19"	"18,229"	"18,878"	"18,905"	"18,671"
440050	YES	NO	NO	NO	"4,513"	365	"1,166"	"$5,036,170.28"	366	0.000167490	"$1,398,639.69"	$844.08	"1,762"	"1,696"	"1,512"	"1,657"
440053	YES	NO	NO	NO	"11,617"	365	"1,913"	"$20,759,861.67"	366	0.000690418	"$5,765,406.04"	"$1,018.62"	"5,554"	"5,845"	"5,580"	"5,660"
440056	NO	NO	NO	NO	557	365	204	"$2,182,385.00"	365	0.000072580	N/A	N/A	N/A	N/A	N/A	N/A
440057	YES	NO	NO	NO	833	274	382	"$1,554,515.05"	366	0.000051699	"$431,718.22"	$938.52	528	455	398	460
440058	YES	NO	NO	NO	"2,851"	365	705	"$3,675,108.00"	365	0.000122224	"$1,020,646.97"	$789.36	"1,406"	"1,255"	"1,219"	"1,293"
440059	YES	NO	NO	NO	"10,140"	365	"2,744"	"$8,340,999.95"	366	0.000277400	"$2,316,453.37"	$372.00	"6,167"	"6,286"	"6,228"	"6,227"
440060	NO	NO	NO	NO	99	365	63	"$731,981.57"	366	0.000024344	N/A	N/A	N/A	N/A	N/A	N/A
440061	YES	NO	NO	NO	"1,478"	365	161	"$938,585.00"	365	0.000031215	"$260,662.80"	$499.35	607	499	459	522
440063	YES	NO	NO	NO	"33,940"	365	"6,571"	"$13,983,485.08"	366	0.000465054	"$3,883,478.16"	$559.90	"7,206"	"7,023"	"6,580"	"6,936"
440065	YES	NO	NO	NO	"1,770"	365	409	"$4,585,616.67"	366	0.000152506	"$1,273,512.44"	"$1,396.40"	"1,041"	889	806	912
440068	YES	NO	NO	NO	"2,467"	365	316	"$5,465,532.00"	365	0.000181769	"$1,517,881.56"	"$1,787.85"	876	845	825	849
440070	NO	NO	NO	NO	207	365	52	"$249,042.69"	366	0.000008283	N/A	N/A	N/A	N/A	N/A	N/A
440072	YES	NO	NO	NO	"3,124"	365	"1,048"	"$1,236,576.00"	365	0.000041125	"$343,420.53"	$169.09	"1,982"	"2,035"	"2,076"	"2,031"
440073	YES	NO	NO	NO	"8,787"	365	"1,622"	"$8,737,372.99"	366	0.000290582	"$2,426,533.65"	$518.05	"4,596"	"4,766"	"4,691"	"4,684"
440081	YES	NO	NO	NO	"3,294"	365	669	"$7,423,998.00"	365	0.000246903	"$2,061,784.59"	"$1,563.14"	"1,358"	"1,363"	"1,236"	"1,319"
440082	NO	NO	NO	NO	"5,962"	365	"1,978"	"$15,224,025.34"	366	0.000506311	N/A	N/A	N/A	N/A	N/A	N/A
440083	YES	NO	NO	NO	729	365	354	"$1,158,758.00"	365	0.000038537	"$321,809.00"	$502.04	645	640	637	641
440084	YES	NO	NO	NO	"1,751"	365	528	"$4,507,455.81"	366	0.000149906	"$1,251,805.69"	"$1,908.24"	646	674	649	656
440091	NO	NO	NO	NO	"3,664"	365	"3,567"	"$15,684,205.57"	366	0.000521615	N/A	N/A	N/A	N/A	N/A	N/A
440102	YES	NO	NO	NO	"1,177"	365	100	"$2,112,300.87"	366	0.000070250	"$586,625.88"	"$1,157.05"	561	486	475	507
440104	YES	NO	NO	NO	"47,347"	365	"6,141"	"$68,061,121.17"	366	0.002263533	"$18,901,860.01"	"$2,135.80"	"8,702"	"8,769"	"9,079"	"8,850"
440109	YES	NO	NO	NO	"1,878"	365	305	"$1,604,858.13"	366	0.000053373	"$445,699.44"	$810.36	483	614	552	550
440110	NO	NO	NO	NO	468	365	329	"$2,081,206.00"	365	0.000069215	N/A	N/A	N/A	N/A	N/A	N/A
440111	YES	NO	NO	NO	"4,885"	365	493	"$22,729,504.39"	366	0.000755923	"$6,312,413.06"	"$26,301.72"	277	254	190	240
440120	YES	NO	NO	NO	"12,093"	365	"4,095"	"$18,207,890.00"	365	0.000605546	"$5,056,675.26"	$892.77	"5,973"	"5,846"	"5,174"	"5,664"
440125	YES	NO	NO	NO	"14,806"	365	"3,411"	"$13,281,120.00"	365	0.000441695	"$3,688,418.10"	$862.99	"4,225"	"4,355"	"4,241"	"4,274"
440130	YES	NO	NO	NO	"1,333"	365	397	"$2,145,871.00"	365	0.000071366	"$595,948.94"	$591.81	"1,058"	996	966	"1,007"
440131	YES	NO	NO	NO	"1,938"	365	165	"$3,291,209.00"	365	0.000109457	"$914,030.96"	"$2,874.31"	303	349	302	318
440132	YES	NO	NO	NO	"1,526"	365	334	"$1,937,339.22"	366	0.000064431	"$538,035.73"	$357.74	"1,529"	"1,521"	"1,462"	"1,504"
440133	YES	NO	NO	NO	"21,482"	365	"2,006"	"$21,512,199.47"	366	0.000715439	"$5,974,344.47"	"$1,290.63"	"4,845"	"4,578"	"4,465"	"4,629"
440137	YES	NO	NO	NO	615	365	195	"$2,115,280.71"	366	0.000070349	"$587,453.44"	"$1,136.27"	548	499	504	517
440144	YES	NO	NO	NO	"3,580"	365	636	"$3,911,033.84"	366	0.000130071	"$1,086,168.03"	$610.89	"2,033"	"1,688"	"1,614"	"1,778"
440148	YES	NO	NO	NO	224	365	102	"$998,508.16"	335	0.000033208	"$277,304.59"	"$1,266.23"	306	166	186	219
440150	YES	NO	NO	NO	"6,371"	365	"1,006"	"$10,696,664.00"	365	0.000355743	"$2,970,665.81"	$815.22	"3,421"	"3,694"	"3,816"	"3,644"
440151	YES	NO	NO	NO	"2,292"	365	510	"$1,829,792.94"	335	0.000060854	"$508,168.09"	$596.44	913	905	737	852
440152	YES	NO	NO	NO	"48,785"	365	"2,612"	"$53,438,553.01"	366	0.001777225	"$14,840,896.40"	"$11,872.72"	"1,192"	"1,250"	"1,307"	"1,250"
440153	YES	NO	NO	NO		365	N/A	"$3,210,794.00"	365	0.000106783	"$891,698.19"	"$1,857.70"	545	432	464	480
440156	YES	NO	NO	NO	"33,921"	365	"3,770"	"$22,024,892.83"	366	0.000732490	"$6,116,729.11"	"$1,331.17"	"4,519"	"4,670"	"4,596"	"4,595"
440159	YES	NO	NO	NO	"1,771"	365	27	"$3,083,072.23"	366	0.000102535	"$856,227.44"	"$8,562.27"	251	26	22	100
440161	YES	NO	NO	NO	"31,865"	365	"4,103"	"$22,720,402.00"	365	0.000755621	"$6,309,885.15"	$806.89	"7,557"	"7,529"	"8,374"	"7,820"
440173	YES	NO	NO	NO	"15,616"	365	"3,906"	"$10,941,667.83"	366	0.000363891	"$3,038,708.00"	$467.21	"6,521"	"6,284"	"6,706"	"6,504"
440175	YES	NO	NO	NO	"1,534"	365	296	"$2,199,497.00"	365	0.000073149	"$610,841.90"	$771.27	745	827	803	792
440176	YES	NO	NO	NO	"4,465"	365	"1,216"	"$2,552,945.63"	366	0.000084904	"$709,001.26"	$576.89	"1,406"	"1,218"	"1,063"	"1,229"
440180	YES	NO	NO	NO	"1,407"	365	361	"$547,645.60"	366	0.000018213	"$152,091.54"	$371.86	430	465	333	409
440183	YES	NO	NO	NO	"19,748"	365	"4,431"	"$16,773,605.92"	366	0.000557846	"$4,658,347.46"	"$1,129.30"	"4,268"	"4,125"	"3,982"	"4,125"
440184	YES	NO	NO	NO	"3,974"	365	829	"$2,193,849.45"	366	0.000072962	"$609,273.47"	$533.51	"1,086"	"1,191"	"1,149"	"1,142"
440185	YES	NO	NO	NO	"7,540"	365	"2,262"	"$8,559,965.04"	366	0.000284682	"$2,377,264.11"	$843.90	"2,814"	"2,804"	"2,833"	"2,817"
440187	YES	NO	NO	NO	"1,742"	365	524	"$1,625,612.27"	366	0.000054064	"$451,463.26"	$489.66	893	959	915	922
440192	YES	NO	NO	NO	361	365	98	"$773,123.39"	335	0.000025712	"$214,710.98"	$706.29	357	306	250	304
440193	YES	NO	NO	NO	"4,588"	365	919	"$4,631,082.00"	365	0.000154018	"$1,286,139.02"	$936.74	"1,481"	"1,409"	"1,229"	"1,373"
440194	YES	NO	NO	NO	"4,199"	365	744	"$6,802,995.66"	366	0.000226250	"$1,889,320.50"	"$1,045.56"	"1,757"	"1,685"	"1,978"	"1,807"
440197	YES	NO	NO	NO	"1,825"	365	"1,090"	"$11,958,551.84"	366	0.000397710	"$3,321,115.92"	"$2,452.82"	"1,232"	"1,470"	"1,359"	"1,354"
440200	YES	NO	NO	NO	271	365	86	"$1,049,539.52"	335	0.000034905	"$291,476.97"	"$1,880.50"	207	144	113	155
440218	NO	NO	NO	NO	21	365	27	"$180,997.00"	365	0.000006019	N/A	N/A	N/A	N/A	N/A	N/A
440227	YES	NO	NO	NO	"4,821"	365	445	"$7,530,970.20"	366	0.000250460	"$2,091,492.79"	"$1,484.38"	"1,318"	"1,448"	"1,460"	"1,409"
440228	YES	NO	NO	NO	"4,880"	365	"1,770"	"$8,637,785.83"	366	0.000287270	"$2,398,876.42"	$883.24	"2,502"	"2,727"	"2,918"	"2,716"
440231	YES	NO	NO	NO		365	N/A	"$564,317.92"	366	0.000018768	"$156,721.75"	"$3,134.44"	106	34	10	50
440235	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
450002	YES	NO	NO	NO	"32,337"	365	"4,332"	"$9,422,377.27"	366	0.000313363	"$2,616,772.29"	"$1,180.32"	"2,560"	"2,194"	"1,897"	"2,217"
450007	NO	NO	NO	NO	"1,567"	365	369	"$8,473,895.85"	366	0.000281819	N/A	N/A	N/A	N/A	N/A	N/A
450010	SCH	NO	NO	NO	"11,613"	365	"2,650"	"$587,479.00"	365	0.000019538	N/A	$25.44	"6,181"	"6,433"	"6,624"	"6,413"
450011	YES	NO	NO	NO	"11,489"	365	"2,064"	"$27,828,130.55"	366	0.000925490	"$7,728,397.93"	"$1,470.96"	"5,440"	"5,294"	"5,027"	"5,254"
450015	YES	NO	NO	NO	"141,560"	365	"6,432"	"$461,999,496.00"	365	0.015364885	"$128,305,993.89"	"$35,729.88"	"3,610"	"3,691"	"3,471"	"3,591"
450018	YES	NO	NO	NO	"52,244"	365	"2,951"	"$46,348,700.26"	366	0.001541436	"$12,871,910.26"	"$2,628.53"	"4,546"	"4,755"	"5,389"	"4,897"
450021	YES	NO	NO	NO	"43,946"	365	"9,644"	"$76,525,761.38"	366	0.002545045	"$21,252,650.61"	"$1,765.61"	"11,658"	"12,322"	"12,130"	"12,037"
450023	YES	NO	NO	NO	"4,553"	365	"1,033"	"$11,993,332.55"	366	0.000398867	"$3,330,775.18"	"$1,213.84"	"2,947"	"2,828"	"2,457"	"2,744"
450024	YES	NO	NO	NO	"24,993"	365	"3,613"	"$90,587,377.00"	365	0.003012697	"$25,157,827.10"	"$15,274.94"	"1,497"	"1,618"	"1,827"	"1,647"
450028	YES	NO	NO	NO	"17,000"	365	"5,615"	"$18,661,097.70"	366	0.000620619	"$5,182,539.61"	"$2,358.92"	"2,340"	"2,178"	"2,074"	"2,197"
450029	YES	NO	NO	NO	"28,268"	365	"9,450"	"$13,077,022.00"	365	0.000434907	"$3,631,736.22"	$964.09	"4,002"	"3,573"	"3,726"	"3,767"
450032	YES	NO	NO	NO	"26,904"	365	"3,066"	"$53,103,191.00"	365	0.001766072	"$14,747,760.03"	"$2,391.40"	"6,334"	"5,900"	"6,266"	"6,167"
450033	YES	NO	NO	NO	"25,281"	365	"7,621"	"$25,789,743.17"	366	0.000857699	"$7,162,299.22"	"$1,681.69"	"4,212"	"4,297"	"4,269"	"4,259"
450034	YES	NO	NO	NO	"16,588"	365	"2,564"	"$47,542,604.29"	366	0.001581142	"$13,203,479.98"	"$2,782.02"	"4,546"	"4,782"	"4,909"	"4,746"
450035	YES	NO	NO	NO	"27,550"	365	"3,398"	"$13,255,627.00"	365	0.000440847	"$3,681,338.21"	"$2,849.33"	"1,266"	"1,360"	"1,249"	"1,292"
450039	YES	NO	NO	NO	"52,859"	365	"4,462"	"$120,131,808.00"	365	0.003995267	"$33,362,874.11"	"$12,145.20"	"2,513"	"2,799"	"2,930"	"2,747"
450040	YES	NO	NO	NO	"15,757"	365	"4,815"	"$30,432,773.54"	366	0.001012114	"$8,451,756.53"	"$1,092.95"	"7,789"	"7,678"	"7,731"	"7,733"
450042	YES	NO	NO	NO	"8,235"	365	"2,618"	"$26,015,715.07"	366	0.000865214	"$7,225,055.89"	"$1,151.77"	"6,690"	"6,393"	"5,737"	"6,273"
450044	YES	NO	NO	NO	"14,611"	365	"4,244"	"$27,856,732.19"	366	0.000926441	"$7,736,341.15"	"$1,099.69"	"6,564"	"7,128"	"7,414"	"7,035"
450046	YES	NO	NO	NO	"34,279"	365	"8,470"	"$107,063,155.29"	366	0.003560638	"$29,733,462.19"	"$4,680.22"	"6,706"	"6,418"	"5,935"	"6,353"
450051	YES	NO	NO	NO	"33,734"	365	"4,176"	"$62,020,396.11"	366	0.002062635	"$17,224,236.46"	"$4,819.32"	"3,661"	"3,464"	"3,597"	"3,574"
450054	YES	NO	NO	NO	"31,354"	365	"4,917"	"$69,588,350.98"	366	0.002314325	"$19,326,000.60"	"$1,478.88"	"12,704"	"13,095"	"13,405"	"13,068"
450055	SCH	NO	NO	NO	"1,547"	365	104	"$2,064,758.00"	365	0.000068668	N/A	"$1,610.74"	389	337	342	356
450056	YES	NO	NO	NO	"19,488"	365	"1,961"	"$23,150,198.80"	366	0.000769915	"$6,429,247.85"	"$1,386.21"	"4,897"	"4,679"	"4,337"	"4,638"
450058	YES	NO	NO	NO	"74,379"	365	"13,608"	"$85,093,664.67"	366	0.002829991	"$23,632,119.33"	"$1,806.60"	"13,893"	"13,068"	"12,283"	"13,081"
450064	YES	NO	NO	NO	"10,669"	365	"2,338"	"$32,193,169.00"	365	0.001070660	"$8,940,651.63"	"$2,609.65"	"3,591"	"3,550"	"3,136"	"3,426"
