PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
154051,01-JAN-21,31-DEC-21,As Submitted,16088010,40278650,2498780
154057,01-JAN-21,31-DEC-21,As Submitted,12678408,48899400,914100
154064,01-JAN-21,31-DEC-21,As Submitted,11754917,21705601,
154066,01-JAN-21,31-DEC-21,As Submitted,5423594,9752000,
154067,24-MAR-21,31-DEC-21,As Submitted,9425904,15978176,1041422
160013,01-JAN-21,31-DEC-21,As Submitted,44413651,17828671,125779299
160016,01-JAN-21,31-DEC-21,As Submitted,125717577,114527164,239041533
160045,01-JAN-21,31-DEC-21,As Submitted,287276723,470530347,646654239
160047,01-JAN-21,31-DEC-21,As Submitted,106902022,180012662,201259944
160104,01-JAN-21,31-DEC-21,As Submitted,72081417,115285641,165878262
160147,01-JAN-21,31-DEC-21,As Submitted,46322549,37513115,103172690
161306,01-JAN-21,31-DEC-21,As Submitted,,7643169,68886369
161320,01-JAN-21,31-DEC-21,As Submitted,,2214104,17847063
161324,01-OCT-20,30-SEP-21,As Submitted,,3315260,13442202
161354,01-JAN-21,31-DEC-21,As Submitted,,5894831,28323792
161366,01-JAN-21,31-DEC-21,As Submitted,,8118960,82967906
161381,01-JAN-21,31-DEC-21,As Submitted,,11778946,51152019
162003,01-JAN-21,31-DEC-21,As Submitted,12875344,87951383,
163025,01-JAN-21,31-DEC-21,As Submitted,17854756,46378998,
163026,01-JAN-21,31-DEC-21,As Submitted,10417969,19889085,
164006,01-JAN-21,31-DEC-21,As Submitted,11260365,21184798,1056808
170012,01-OCT-20,30-SEP-21,As Submitted,167640959,320929197,357293077
170014,01-OCT-20,30-SEP-21,As Submitted,41763502,55018526,196644169
170017,01-JAN-21,31-DEC-21,As Submitted,32572099,24138086,72342270
170027,01-OCT-20,30-SEP-21,As Submitted,39295015,29016838,53712654
170075,01-OCT-20,30-SEP-21,Settled,4542132,2526725,2182634
170086,01-OCT-20,30-SEP-21,As Submitted,444360816,1074483797,1106373795
170104,01-JAN-21,31-DEC-21,As Submitted,400000390,1198124897,1466416412
170109,01-JAN-21,31-DEC-21,As Submitted,29157646,11392394,77024529
170122,01-OCT-20,30-SEP-21,As Submitted,570437867,1656172625,850583651
170137,01-JAN-21,31-DEC-21,As Submitted,198102253,250322629,781223986
170186,01-JAN-21,31-DEC-21,As Submitted,47190730,80400945,92430296
170187,01-JAN-21,31-DEC-21,As Submitted,20874454,20355924,66597880
170194,01-JAN-21,31-DEC-21,As Submitted,17940802,22315014,91258985
170196,01-JAN-21,31-DEC-21,As Submitted,43763017,96052630,120558208
171301,01-OCT-20,30-SEP-21,As Submitted,,1475439,4189570
171303,01-JAN-21,31-DEC-21,As Submitted,,1719611,3106229
171304,01-JAN-21,31-DEC-21,As Submitted,,1791259,2686716
171306,01-JAN-21,31-DEC-21,As Submitted,,3116947,3321846
171309,01-JAN-21,31-DEC-21,As Submitted,,1430954,2116481
171312,01-JAN-21,31-DEC-21,As Submitted,,1082234,3092674
171314,01-JAN-21,31-DEC-21,As Submitted,,5357175,2429137
171328,01-OCT-20,30-SEP-21,As Submitted,,3103007,2303601
171331,01-JAN-21,31-DEC-21,As Submitted,,1748787,4259849
171332,01-JAN-21,31-DEC-21,As Submitted,,1261659,3637533
171333,01-JAN-21,31-DEC-21,As Submitted,,9499340,46758312
171334,01-JAN-21,31-DEC-21,As Submitted,,4050228,5321848
171335,01-JAN-21,31-DEC-21,As Submitted,,6558227,12188173
171336,01-JAN-21,31-DEC-21,As Submitted,,4210848,6184299
171337,01-OCT-20,30-SEP-21,As Submitted,,3021970,25718787
171338,01-JAN-21,31-DEC-21,As Submitted,,3443420,16036827
171339,01-OCT-20,30-SEP-21,As Submitted,,5137533,13302745
171344,01-JAN-21,31-DEC-21,As Submitted,,4614653,24629956
171346,01-JAN-21,31-DEC-21,As Submitted,,2757078,16244671
171347,01-JAN-21,31-DEC-21,As Submitted,,5340541,7355826
171349,01-OCT-20,30-SEP-21,As Submitted,,5363177,25302834
171356,01-OCT-20,30-SEP-21,As Submitted,,3245072,19097225
171358,01-OCT-20,30-SEP-21,As Submitted,,4849107,14386083
171359,01-JAN-21,31-DEC-21,As Submitted,,5064536,13367209
171361,01-OCT-20,30-SEP-21,As Submitted,,7146554,12411859
171362,01-JAN-21,31-DEC-21,As Submitted,44026454,21890904,74102980
171363,01-JAN-21,31-DEC-21,As Submitted,,9000663,30851897
171367,01-JAN-21,31-DEC-21,As Submitted,,7372810,13427342
171368,01-JAN-21,31-DEC-21,As Submitted,,3031815,9209427
171381,01-JAN-21,31-DEC-21,As Submitted,36766367,17675057,39455338
171382,01-OCT-20,30-SEP-21,As Submitted,,19477330,85489728
171385,01-JAN-21,31-DEC-21,As Submitted,,7467221,31261090
172005,01-NOV-20,31-OCT-21,As Submitted,24703045,135799625,
172007,01-JAN-21,31-DEC-21,As Submitted,23103240,161784062,
173025,01-JAN-21,31-DEC-21,As Submitted,16672598,31994658,
173026,01-JAN-21,31-DEC-21,As Submitted,27107702,46856307,3375066
173028,01-OCT-20,30-SEP-21,As Submitted,23994136,21274646,16458619
173032,01-JAN-21,31-DEC-21,As Submitted,20898546,65112991,5291785
174025,07-JUL-21,31-DEC-21,As Submitted,4691869,3134400,
180001,01-JAN-21,31-DEC-21,As Submitted,143733680,221864537,200274465
180009,01-OCT-20,30-SEP-21,As Submitted,491330233,760533899,1326338162
180017,01-OCT-20,30-SEP-21,As Submitted,150875709,136141874,336090110
180019,01-DEC-20,30-NOV-21,As Submitted,43867462,109566695,272948077
180024,01-OCT-20,30-SEP-21,As Submitted,26883446,53353695,143792531
180027,01-OCT-20,30-SEP-21,As Submitted,101859395,149759761,274651608
180035,01-JAN-21,31-DEC-21,As Submitted,730789157,1260578765,1390988338
180043,01-OCT-20,30-SEP-21,As Submitted,66702443,63429612,171142913
180044,01-OCT-20,30-SEP-21,As Submitted,395736563,1026829140,1406343554
180045,01-JAN-21,31-DEC-21,As Submitted,171884995,303308921,273441529
180048,01-OCT-20,30-SEP-21,As Submitted,191025152,244199261,402248517
180051,01-JAN-21,31-DEC-21,As Submitted,107899847,152514626,358802503
180056,01-OCT-20,30-SEP-21,As Submitted,98624877,104672969,276373252
180070,01-JAN-21,31-MAY-21,As Submitted,17047491,19719973,45850858
180078,01-OCT-20,30-SEP-21,As Submitted,33859846,159714482,264433426
180079,01-OCT-20,30-SEP-21,As Submitted,57580408,38862276,145236384
180088,01-JAN-21,31-DEC-21,As Submitted,1994247735,4154584263,5365333556
180095,01-JAN-21,31-DEC-21,As Submitted,14938225,8646541,28592487
180102,01-JAN-21,31-DEC-21,As Submitted,226469550,442476437,701102310
180115,01-NOV-20,31-OCT-21,As Submitted,70699360,119691895,80477793
180124,01-OCT-20,30-SEP-21,As Submitted,96816311,378634650,527384608
180132,01-JAN-21,31-DEC-21,As Submitted,161954102,696877276,794225474
180149,01-OCT-20,30-SEP-21,As Submitted,17389030,3386150,36380530
181301,01-JAN-21,31-DEC-21,As Submitted,,16408429,57293581
181302,01-OCT-20,30-SEP-21,As Submitted,,17318727,71347180
181306,01-OCT-20,30-SEP-21,Amended,,13396073,41598540
181310,01-JAN-21,31-DEC-21,As Submitted,,3537344,42419805
181311,01-JAN-21,31-DEC-21,As Submitted,,3407815,63179016
181315,01-OCT-20,30-SEP-21,As Submitted,,16247033,56855962
181319,01-JAN-21,31-DEC-21,As Submitted,24522200,9564607,47805587
181320,01-JAN-21,31-DEC-21,As Submitted,,10727392,26556538
181321,01-NOV-20,31-OCT-21,As Submitted,,5967490,29869659
181323,01-OCT-20,30-SEP-21,As Submitted,,11883126,94095980
181327,01-JAN-21,31-DEC-21,Amended,,5178893,25200003
183027,01-JAN-21,31-DEC-21,As Submitted,22145340,40962324,2355
183028,01-JAN-21,31-DEC-21,As Submitted,11327768,20751893,
183029,01-JAN-21,31-DEC-21,As Submitted,24263458,55489842,2502472
183030,01-JAN-21,31-DEC-21,As Submitted,21153408,34221949,2074908
184006,01-JAN-21,31-DEC-21,As Submitted,37328558,82401000,7089500
184007,01-JAN-21,31-DEC-21,As Submitted,14028425,31406000,4511550
184008,01-JAN-21,31-DEC-21,As Submitted,15104919,39896091,6132445
184009,01-JAN-21,31-DEC-21,As Submitted,17785963,38824792,5362508
184014,01-JAN-21,31-DEC-21,As Submitted,12290843,32452200,1819800
184017,01-JAN-21,31-DEC-21,As Submitted,17419671,62211600,1724079
190002,01-OCT-20,30-SEP-21,As Submitted,457474940,1409711481,1173690693
190004,01-OCT-20,30-SEP-21,As Submitted,149996211,290814635,679429868
190005,01-JAN-21,31-DEC-21,As Submitted,556785601,1136821737,946730118
190039,01-JAN-21,31-DEC-21,As Submitted,254267564,647576102,867352969
190040,01-JAN-21,31-DEC-21,As Submitted,167884846,508028086,823760817
190044,01-OCT-20,30-SEP-21,As Submitted,47804888,64421254,165157187
190053,01-DEC-20,30-NOV-21,As Submitted,51366326,54433340,87789166
190054,01-OCT-20,30-SEP-21,As Submitted,81740460,179533857,232380562
190065,01-OCT-20,30-SEP-21,As Submitted,347446852,530987318,552308646
190081,01-JAN-21,31-DEC-21,As Submitted,25804610,10347521,35012993
190086,01-OCT-20,30-SEP-21,As Submitted,52854323,191775216,175367124
190111,01-OCT-20,30-SEP-21,As Submitted,774779875,1762707406,1758577296
190118,01-OCT-20,30-SEP-21,As Submitted,23515804,4819219,58614411
190128,01-OCT-20,30-SEP-21,As Submitted,246051145,323647942,271401309
190145,01-OCT-20,30-SEP-21,As Submitted,22877647,20114302,28536534
190146,01-OCT-20,31-DEC-20,As Submitted,64488813,120700054,156624038
190151,01-OCT-20,30-SEP-21,As Submitted,22656468,8851159,41184397
190167,01-OCT-20,30-SEP-21,As Submitted,25949998,66461587,102186169
190176,01-JAN-21,31-DEC-21,As Submitted,466799809,2454313424,1872132224
190190,01-JAN-21,31-DEC-21,As Submitted,12514924,20200935,9984243
190202,01-OCT-20,30-SEP-21,As Submitted,310548893,340892404,860411404
190251,01-JAN-21,31-DEC-21,As Submitted,38206439,11977008,138718639
190256,01-JAN-21,31-DEC-21,As Submitted,15148209,39173289,67524031
190259,01-JAN-21,31-DEC-21,As Submitted,42259361,45761631,102688035
190267,01-JAN-21,31-DEC-21,As Submitted,51351105,96744721,264890949
190270,01-JAN-21,31-DEC-21,As Submitted,29834090,66293784,90768087
190278,01-JAN-21,31-DEC-21,As Submitted,55789509,74541010,207155238
190303,01-JAN-21,31-DEC-21,As Submitted,32506507,44489729,123649220
190315,01-JAN-21,31-DEC-21,As Submitted,19965968,21719176,88870213
190316,01-OCT-20,30-SEP-21,As Submitted,35433383,47585560,30814150
190318,01-OCT-20,30-SEP-21,As Submitted,30153919,62284591,140528542
191300,01-NOV-20,31-OCT-21,As Submitted,,2295384,6475713
191302,01-OCT-20,30-SEP-21,As Submitted,,17938013,65438617
191306,01-NOV-20,31-OCT-21,As Submitted,,1670618,25159884
191309,01-OCT-20,30-SEP-21,As Submitted,,10734362,23192118
191310,01-OCT-20,30-SEP-21,As Submitted,,10473710,30155237
191313,01-JAN-21,31-DEC-21,As Submitted,,7475283,67834197
191314,01-JAN-21,31-DEC-21,As Submitted,,4321211,26787468
191315,01-OCT-20,30-SEP-21,As Submitted,39969951,29424950,62989533
191316,01-NOV-20,31-OCT-21,As Submitted,,1861688,28030286
191317,01-OCT-20,30-SEP-21,As Submitted,,7482173,21936079
191318,01-OCT-20,30-SEP-21,As Submitted,,14084408,47861637
191322,01-OCT-20,30-SEP-21,As Submitted,22428608,14386624,25050588
191323,01-OCT-20,30-SEP-21,As Submitted,,17896503,13495747
191326,01-JAN-21,31-DEC-21,As Submitted,,3767537,11470954
192023,01-JAN-21,31-AUG-21,As Submitted,12021115,25415032,
192029,01-JAN-21,31-DEC-21,As Submitted,7814916,23747640,
192036,01-JAN-21,31-DEC-21,As Submitted,15465061,56826186,21783
192048,01-JAN-21,31-DEC-21,As Submitted,18131754,57321395,5313696
193028,01-OCT-20,30-SEP-21,As Submitted,13139167,19883410,18252486
193031,01-JAN-21,31-DEC-21,As Submitted,13386494,22606698,
193069,01-JAN-21,31-DEC-21,As Submitted,8487623,10682011,
193078,01-JAN-21,31-DEC-21,As Submitted,10493509,6827456,4872713
193079,01-JAN-21,31-DEC-21,As Submitted,10430503,13835879,
193080,01-JAN-21,31-DEC-21,As Submitted,4157675,6467432,199765
193090,01-JAN-21,31-DEC-21,As Submitted,8728075,25386015,
193094,01-JAN-21,31-DEC-21,As Submitted,5361326,8670497,
193099,01-JAN-21,31-DEC-21,As Submitted,24770187,62139173,7550
194020,01-JAN-21,31-DEC-21,As Submitted,35017749,148960700,9444180
194022,01-JAN-21,31-DEC-21,As Submitted,21104117,99488400,4965200
194031,01-JAN-21,31-DEC-21,As Submitted,20194636,57629205,3447400
194044,01-JAN-21,31-DEC-21,As Submitted,13315535,54177200,730633
194069,01-JAN-21,31-DEC-21,As Submitted,15910247,54106800,2704475
194073,01-JAN-21,31-DEC-21,As Submitted,8856989,19295203,3626550
194074,01-JAN-21,31-DEC-21,As Submitted,2790294,13088574,1062848
194081,01-JAN-21,31-DEC-21,As Submitted,4472005,9265971,1335916
194083,01-JAN-21,31-DEC-21,As Submitted,6740786,11003400,951920
194084,01-JAN-21,31-DEC-21,As Submitted,6705244,12348450,3990500
194086,01-JAN-21,31-DEC-21,As Submitted,11325814,18027276,6029850
194088,01-JAN-21,31-DEC-21,As Submitted,7081004,16723154,5855400
194089,01-JAN-21,31-DEC-21,As Submitted,6710813,7584691,9618920
194091,01-JAN-21,31-DEC-21,As Submitted,9688534,19573873,3154950
194094,01-JAN-21,31-DEC-21,As Submitted,5880650,10844872,5359835
194095,01-JAN-21,31-DEC-21,As Submitted,5540076,10482975,3233600
194096,01-JAN-21,31-DEC-21,As Submitted,5746714,11486200,2564750
194098,01-JAN-21,31-DEC-21,As Submitted,16303626,32430304,2318091
194100,01-JAN-21,31-DEC-21,As Submitted,9718655,15355045,9348750
194102,01-JAN-21,31-DEC-21,As Submitted,5951811,9156950,5276950
194103,01-OCT-20,30-SEP-21,As Submitted,12502175,21032700,22782056
194105,01-JAN-21,31-DEC-21,As Submitted,4229397,10108034,3067200
194106,01-JAN-21,31-DEC-21,As Submitted,6636246,8194006,545560
194107,01-OCT-20,30-SEP-21,Settled,7712882,22024500,1075470
194109,01-JAN-21,31-DEC-21,As Submitted,2876492,3331766,169490
194112,01-JAN-21,31-DEC-21,As Submitted,4463489,9365250,1130125
194113,01-JAN-21,31-DEC-21,As Submitted,8198537,20908266,
194114,01-JAN-21,31-DEC-21,As Submitted,14932231,42862600,116000
194115,01-JAN-21,31-DEC-21,As Submitted,5701371,9345737,3827960
194116,19-FEB-21,31-DEC-21,As Submitted,12885050,19706001,88200
194117,16-JUL-21,31-DEC-21,As Submitted,960421,2313600,239300
200001,01-JAN-21,31-DEC-21,As Submitted,141583666,120057773,261694317
200008,01-OCT-20,30-SEP-21,As Submitted,199704186,116546678,380091670
200009,01-OCT-20,30-SEP-21,As Submitted,1140549533,1982656839,1353206509
200018,01-OCT-20,30-SEP-21,As Submitted,129205006,71447536,286377529
200019,01-OCT-20,30-SEP-21,As Submitted,251683677,258146228,448380174
200020,01-JAN-21,31-DEC-21,As Submitted,152034283,86905073,334960153
200021,01-OCT-20,31-DEC-20,As Submitted,45415254,34474445,76997217
200021,01-JAN-21,30-SEP-21,As Submitted,141588014,93453841,256194779
200033,01-OCT-20,30-SEP-21,As Submitted,786333590,1033016467,1002722907
200034,01-JAN-21,31-DEC-21,As Submitted,200275126,187694588,374357823
200037,01-OCT-20,30-SEP-21,As Submitted,87877023,40302945,161992403
200041,01-OCT-20,30-SEP-21,As Submitted,61021247,22567524,108821777
200050,01-OCT-20,30-SEP-21,As Submitted,87926751,45081584,150367078
200052,01-OCT-20,30-SEP-21,As Submitted,51626389,27911426,54468401
200063,01-OCT-20,30-SEP-21,As Submitted,132896071,105401530,235491726
201300,01-OCT-20,30-SEP-21,As Submitted,,7776628,46970116
201301,01-OCT-20,30-SEP-21,As Submitted,,4200212,17322080
201302,01-OCT-20,30-SEP-21,As Submitted,86096830,31957750,116207262
201303,01-JAN-21,31-DEC-21,As Submitted,,4110716,27594027
201305,01-JAN-21,30-JUN-21,As Submitted,,3043464,15781446
201308,01-OCT-20,30-SEP-21,As Submitted,,16956733,61634060
201309,01-OCT-20,30-SEP-21,As Submitted,,15178636,72291069
201311,01-JAN-21,31-DEC-21,As Submitted,,11353666,75121368
201312,01-OCT-20,30-SEP-21,As Submitted,,26919337,138402786
201313,01-OCT-20,30-SEP-21,As Submitted,,16745555,65087960
201315,01-OCT-20,30-SEP-21,As Submitted,,23250855,116025455
203025,01-JAN-21,31-DEC-21,As Submitted,29234430,52239792,3464303
204005,01-OCT-20,30-SEP-21,As Submitted,34525824,81733653,3398424
204006,01-OCT-20,30-SEP-21,As Submitted,51555970,66296279,16737471
210057,01-JAN-21,31-DEC-21,As Submitted,379799997,322841884,187079419
210060,01-JAN-21,31-DEC-21,As Submitted,58949965,31523595,32405857
213028,01-JAN-21,31-DEC-21,As Submitted,22240787,40804971,211376
214020,04-DEC-20,30-JUN-21,Settled,4544332,4699132,750494
220001,01-OCT-20,30-SEP-21,As Submitted,190342450,226772102,459071562
220002,01-OCT-20,30-SEP-21,As Submitted,288823122,203414784,383573268
220008,01-OCT-20,30-SEP-21,As Submitted,204882803,129606349,286721139
220010,01-OCT-20,30-SEP-21,As Submitted,292625966,232194966,404545003
220012,01-OCT-20,30-SEP-21,As Submitted,485262574,545661292,761688167
220015,01-OCT-20,30-SEP-21,As Submitted,194527032,169577067,432311148
220016,01-OCT-20,30-SEP-21,As Submitted,97457903,77339735,181747251
220017,01-JAN-21,31-DEC-21,As Submitted,106141517,72009994,95713334
220019,01-OCT-20,30-SEP-21,As Submitted,120979667,90071822,295439409
220020,01-JAN-21,31-DEC-21,As Submitted,256579031,276116581,508293174
220024,01-OCT-20,30-SEP-21,As Submitted,151415791,95191791,263685738
220029,01-OCT-20,30-SEP-21,As Submitted,140831618,81607276,212064397
220030,01-OCT-20,30-SEP-21,As Submitted,89417050,65881764,142594425
220031,01-OCT-20,30-SEP-21,As Submitted,1347227524,1044191838,1946314546
220033,01-OCT-20,30-SEP-21,As Submitted,359379711,320961254,625861197
220035,01-OCT-20,30-SEP-21,As Submitted,486241522,670723694,927816250
220036,01-JAN-21,31-DEC-21,As Submitted,368652855,499431700,304152873
220046,01-OCT-20,30-SEP-21,As Submitted,457998274,295126212,742890406
220049,01-OCT-20,30-SEP-21,As Submitted,85363107,94771777,222237772
220052,01-OCT-20,30-SEP-21,As Submitted,305891590,322020354,548910925
220060,01-OCT-20,30-SEP-21,As Submitted,300535935,237715516,510664269
220062,01-OCT-20,30-SEP-21,As Submitted,37149925,49897753,18297140
220063,01-OCT-20,30-SEP-21,As Submitted,468769053,461314625,859484145
220065,01-OCT-20,30-SEP-21,As Submitted,72914951,54033849,121975425
220070,01-OCT-20,30-SEP-21,As Submitted,216438713,162313425,341018058
220071,01-OCT-20,30-SEP-21,As Submitted,2820397208,5269039565,5745977252
220073,01-JAN-21,31-DEC-21,As Submitted,132856415,128827995,163435075
220074,01-OCT-20,30-SEP-21,As Submitted,794060682,984421067,1429051750
220075,01-OCT-20,30-SEP-21,As Submitted,212378787,45358664,512870864
220077,01-OCT-20,30-SEP-21,As Submitted,1285463944,1439436520,1809440085
220080,01-JAN-21,31-DEC-21,As Submitted,236313002,257221295,284624183
220083,01-OCT-20,30-SEP-21,As Submitted,112758945,62463758,208098950
220084,01-OCT-20,30-SEP-21,As Submitted,276896742,167214160,507230937
220086,01-OCT-20,30-SEP-21,As Submitted,1397413278,1357070011,2100117206
220088,01-OCT-20,30-SEP-21,As Submitted,207779343,209999572,170930765
220090,01-OCT-20,30-SEP-21,As Submitted,247334619,175651355,418812720
220095,01-OCT-20,30-SEP-21,As Submitted,116071295,53599831,218929863
220100,01-OCT-20,30-SEP-21,As Submitted,656805347,600909773,697655687
220101,01-OCT-20,30-SEP-21,As Submitted,536165080,585432361,1120112571
220105,01-OCT-20,30-SEP-21,As Submitted,283800508,216705544,442042157
220108,01-OCT-20,30-SEP-21,As Submitted,127751738,113937638,189116418
220110,01-OCT-20,30-SEP-21,As Submitted,2087942148,4794184829,3761949455
220111,01-JAN-21,31-DEC-21,As Submitted,264663098,338536309,277951943
220116,01-OCT-20,30-SEP-21,As Submitted,888937602,1100594207,1304950328
220119,01-OCT-20,30-SEP-21,As Submitted,268476539,325882712,670065613
220126,01-JAN-21,31-DEC-21,As Submitted,26931141,,60844248
220135,01-OCT-20,30-SEP-21,As Submitted,138203432,141032228,272006655
220162,01-OCT-20,30-SEP-21,Amended,,110109100,4061305876
220163,01-OCT-20,30-SEP-21,As Submitted,1809159914,2755857831,3240510235
220171,01-OCT-20,30-SEP-21,As Submitted,901143194,790102658,1596449307
220177,01-OCT-20,30-SEP-21,As Submitted,63536129,12029637,104167273
221300,01-OCT-20,30-SEP-21,Amended,,20749364,170386840
221302,01-OCT-20,30-SEP-21,As Submitted,,15040499,99048653
221303,01-OCT-20,30-SEP-21,As Submitted,,6889103,69926572
221990,01-JAN-21,31-DEC-21,As Submitted,,2543743,
222000,01-OCT-20,30-SEP-21,As Submitted,82718971,159154415,6776937
222007,01-OCT-20,30-SEP-21,As Submitted,122680469,161957041,3981063
222027,01-JAN-21,31-DEC-21,As Submitted,47521593,99714461,3567336
222043,01-JAN-21,31-DEC-21,As Submitted,28209175,148629974,
222047,01-OCT-20,30-SEP-21,As Submitted,27976402,59866756,8685486
222048,01-OCT-20,30-SEP-21,As Submitted,24241936,54692247,3669958
223026,01-JAN-21,31-DEC-21,As Submitted,48168227,89874631,2301
223029,01-OCT-20,30-SEP-21,As Submitted,31103033,52921015,
223030,01-JAN-21,31-DEC-21,As Submitted,19802066,40781039,
223032,01-OCT-20,30-SEP-21,As Submitted,48531153,47851648,53858345
223034,01-OCT-20,30-SEP-21,As Submitted,169208630,168589567,178600824
223300,01-OCT-20,30-SEP-21,As Submitted,,61762627,27638238
223302,01-OCT-20,30-SEP-21,As Submitted,,1473158206,1352830045
224007,01-OCT-20,30-SEP-21,As Submitted,142906170,220291512,71405216
224013,01-JAN-21,31-DEC-21,As Submitted,33110059,62426900,16064164
224018,01-JAN-21,31-DEC-21,As Submitted,16928014,25117500,24080210
224021,01-JAN-21,31-DEC-21,As Submitted,21290487,35093750,16876787
224022,01-JAN-21,31-DEC-21,As Submitted,27903706,49615543,11460696
224023,01-JAN-21,31-DEC-21,As Submitted,21283283,48783000,7940003
224038,01-JAN-21,31-DEC-21,As Submitted,17266560,40624811,
224039,01-JAN-21,31-DEC-21,As Submitted,18528625,29625700,
224041,01-JAN-21,31-DEC-21,As Submitted,32414743,65805879,
224043,01-JAN-21,31-DEC-21,As Submitted,30076855,51217587,
224044,01-JAN-21,31-DEC-21,As Submitted,21392848,21908015,922075
224045,01-JAN-21,31-DEC-21,As Submitted,25757662,36117240,2533250
230017,01-JAN-21,31-DEC-21,As Submitted,746780554,1039849403,1260871175
230020,01-JAN-21,31-DEC-21,As Submitted,597289410,1600171507,1523832947
230038,01-JAN-21,31-DEC-21,As Submitted,1726632426,3343609695,2487687041
230041,01-OCT-20,30-SEP-21,As Submitted,292535002,539296804,425443773
230071,01-NOV-20,31-OCT-21,As Submitted,13468487,4254001,16083709
230075,01-JAN-21,31-DEC-21,As Submitted,226902179,267715064,431121516
230078,01-JAN-21,31-DEC-21,As Submitted,36793977,21179840,94007101
230080,01-OCT-20,30-SEP-21,As Submitted,139599896,65203075,207051715
230085,01-JAN-21,31-DEC-21,As Submitted,26396784,10478689,70227187
230105,01-OCT-20,30-SEP-21,As Submitted,213339347,267642178,421686425
230108,01-DEC-20,30-NOV-21,As Submitted,47918041,35334559,141261906
230118,01-OCT-20,29-JAN-21,As Submitted,12303055,6723735,21099313
230130,01-JAN-21,31-DEC-21,As Submitted,1323044799,3165953397,2827022930
230141,01-OCT-20,30-SEP-21,As Submitted,386791924,789540635,656295749
230151,01-JAN-21,31-DEC-21,As Submitted,323248059,705350667,1008014493
230167,01-OCT-20,30-SEP-21,As Submitted,317626256,431548321,841842210
230193,01-OCT-20,30-SEP-21,As Submitted,112058315,205922158,239499778
230207,01-OCT-20,30-SEP-21,As Submitted,176582805,147113924,335711401
230216,01-OCT-20,30-SEP-21,As Submitted,222605706,291982526,375390788
230227,01-OCT-20,30-SEP-21,As Submitted,314758523,487384204,526563074
230269,01-JAN-21,31-DEC-21,As Submitted,647538233,1634713871,1627665220
230277,01-NOV-20,31-OCT-21,As Submitted,145304595,391932903,512649045
231307,01-OCT-20,30-SEP-21,As Submitted,,3676833,29532393
231314,01-OCT-20,30-SEP-21,As Submitted,,2440322,32287278
231316,01-OCT-20,30-SEP-21,As Submitted,,4993868,57975599
231329,01-OCT-20,30-SEP-21,As Submitted,,879639,24266486
231332,01-JAN-21,31-DEC-21,As Submitted,51758994,19558382,123137712
231337,01-OCT-20,30-SEP-21,As Submitted,,39534377,268410413
231340,30-JAN-21,30-SEP-21,As Submitted,,9988704,47672603
232020,01-OCT-20,30-SEP-21,As Submitted,5239079,16722785,
232023,01-JAN-21,31-DEC-21,As Submitted,54449681,272240675,
232039,01-OCT-20,30-SEP-21,As Submitted,9035162,16941450,
233027,01-NOV-20,31-OCT-21,As Submitted,66569758,95517397,119702760
234025,01-OCT-20,30-SEP-21,As Submitted,58881386,54134799,
234026,01-OCT-20,30-SEP-21,As Submitted,73250137,69708648,
234030,01-JAN-21,31-DEC-21,As Submitted,20121767,41728500,3999677
234035,01-OCT-20,30-SEP-21,As Submitted,69902161,61661227,
234038,01-JAN-21,31-DEC-21,As Submitted,36689811,149406049,
234041,01-OCT-20,30-SEP-21,As Submitted,110640272,99195434,
234044,01-JAN-21,31-DEC-21,As Submitted,5084824,8460800,
240001,01-JAN-21,31-DEC-21,As Submitted,565428967,900929437,740579852
240004,01-JAN-21,31-DEC-21,As Submitted,867746459,1404469839,1150665514
240006,01-JAN-21,31-DEC-21,As Submitted,154843716,49097161,245278397
240010,01-JAN-21,31-DEC-21,As Submitted,2567949531,4124745144,3643237546
240014,01-JAN-21,31-DEC-21,As Submitted,76870777,48570824,175751677
240018,01-JAN-21,31-DEC-21,As Submitted,114746328,36113917,176215735
240020,01-JAN-21,31-DEC-21,As Submitted,75341669,67425248,155130025
240022,01-JAN-21,31-DEC-21,As Submitted,46341989,20934279,97062915
240038,01-JAN-21,31-DEC-21,As Submitted,568040730,1257839221,814517452
240040,01-JAN-21,31-DEC-21,As Submitted,98486695,95216314,195976947
240043,01-JAN-21,31-DEC-21,As Submitted,208958500,83597645,351194680
240044,01-OCT-20,30-SEP-21,As Submitted,71772182,24704039,110139354
240047,01-JAN-21,31-DEC-21,As Submitted,370968482,430739809,646958291
240050,01-JAN-21,31-DEC-21,As Submitted,89765059,104051219,190548465
240052,01-OCT-20,30-SEP-21,As Submitted,102708579,56006479,227237674
240053,01-JAN-21,31-DEC-21,As Submitted,637210336,666752049,802181107
240056,01-JAN-21,31-DEC-21,As Submitted,242663719,235409862,380107954
240057,01-JAN-21,31-DEC-21,As Submitted,1011911170,2287285940,1212203525
240059,01-JAN-21,31-DEC-21,As Submitted,56690163,42585827,106747652
240063,01-JAN-21,31-DEC-21,As Submitted,93326142,149302408,8058293
240064,01-JAN-21,31-DEC-21,As Submitted,89651246,62226205,204353806
240066,01-JAN-21,31-DEC-21,As Submitted,132767165,97147649,274152079
240069,01-JAN-21,31-DEC-21,As Submitted,57541348,57176936,96741489
240071,01-JAN-21,31-DEC-21,As Submitted,49276729,26100495,103755921
240076,01-JAN-21,31-DEC-21,As Submitted,76514818,57364126,163544746
