BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,HOSPC_DECEASED_CD,HOSPC_DX_CD,HOSPC_CANCER_CD,HOSPC_DAYS_CD,HOSPC_PMT_AMT,BENE_CNT
1,5,1,5,0,2,4000,8
1,5,1,5,0,2,5000,5
1,5,1,5,0,2,6000,1
1,5,1,5,0,2,7000,3
1,5,1,5,0,2,8000,1
1,5,1,5,0,2,9000,1
1,5,1,5,0,2,10000,2
1,5,1,5,0,2,15000,1
1,5,1,5,0,3,4000,1
1,5,1,5,0,3,5000,12
1,5,1,5,0,3,6000,3
1,5,1,5,0,3,7000,6
1,5,1,5,0,3,8000,3
1,5,1,5,0,3,9000,4
1,5,1,5,0,3,10000,13
1,5,1,5,0,3,15000,3
1,5,1,5,0,3,20000,1
1,5,1,5,0,4,10000,1
1,5,1,5,0,4,15000,5
1,5,1,5,0,4,20000,10
1,5,1,5,0,4,25000,8
1,5,1,5,0,5,25000,11
1,5,1,5,0,5,50000,8
1,5,1,6,0,1,0,5
1,5,1,6,0,1,250,55
1,5,1,6,0,1,500,79
1,5,1,6,0,1,750,70
1,5,1,6,0,1,1000,102
1,5,1,6,0,1,2000,89
1,5,1,6,0,1,3000,57
1,5,1,6,0,1,4000,37
1,5,1,6,0,1,5000,16
1,5,1,6,0,2,0,1
1,5,1,6,0,2,250,1
1,5,1,6,0,2,750,3
1,5,1,6,0,2,1000,48
1,5,1,6,0,2,2000,71
1,5,1,6,0,2,3000,47
1,5,1,6,0,2,4000,42
1,5,1,6,0,2,5000,25
1,5,1,6,0,2,6000,30
1,5,1,6,0,2,7000,13
1,5,1,6,0,2,8000,15
1,5,1,6,0,2,9000,9
1,5,1,6,0,2,10000,9
1,5,1,6,0,2,15000,4
1,5,1,6,0,2,20000,3
1,5,1,6,0,3,3000,2
1,5,1,6,0,3,4000,9
1,5,1,6,0,3,5000,20
1,5,1,6,0,3,6000,20
1,5,1,6,0,3,7000,28
1,5,1,6,0,3,8000,18
1,5,1,6,0,3,9000,17
1,5,1,6,0,3,10000,51
1,5,1,6,0,3,15000,21
1,5,1,6,0,3,20000,5
1,5,1,6,0,3,25000,1
1,5,1,6,0,4,10000,2
1,5,1,6,0,4,15000,26
1,5,1,6,0,4,20000,26
1,5,1,6,0,4,25000,20
1,5,1,6,0,4,50000,3
1,5,1,6,0,5,25000,25
1,5,1,6,0,5,50000,18
1,5,1,6,1,1,0,4
1,5,1,6,1,1,250,34
1,5,1,6,1,1,500,40
1,5,1,6,1,1,750,59
1,5,1,6,1,1,1000,56
1,5,1,6,1,1,2000,36
1,5,1,6,1,1,3000,20
1,5,1,6,1,1,4000,17
1,5,1,6,1,1,5000,7
1,5,1,6,1,1,6000,2
1,5,1,6,1,2,1000,47
1,5,1,6,1,2,2000,102
1,5,1,6,1,2,3000,71
1,5,1,6,1,2,4000,46
1,5,1,6,1,2,5000,22
1,5,1,6,1,2,6000,22
1,5,1,6,1,2,7000,10
1,5,1,6,1,2,8000,2
1,5,1,6,1,2,9000,5
1,5,1,6,1,2,10000,10
1,5,1,6,1,2,15000,3
1,5,1,6,1,2,20000,1
1,5,1,6,1,3,4000,6
1,5,1,6,1,3,5000,30
1,5,1,6,1,3,6000,23
1,5,1,6,1,3,7000,13
1,5,1,6,1,3,8000,21
1,5,1,6,1,3,9000,16
1,5,1,6,1,3,10000,43
1,5,1,6,1,3,15000,19
1,5,1,6,1,3,20000,7
1,5,1,6,1,3,25000,1
1,5,1,6,1,4,10000,1
1,5,1,6,1,4,15000,31
1,5,1,6,1,4,20000,23
1,5,1,6,1,4,25000,11
1,5,1,6,1,4,50000,2
1,5,1,6,1,5,25000,18
1,5,1,6,1,5,50000,9
1,6,0,1,0,1,250,4
1,6,0,1,0,1,500,3
1,6,0,1,0,1,750,1
1,6,0,1,0,1,1000,4
1,6,0,1,0,1,2000,2
1,6,0,1,0,2,1000,2
1,6,0,1,0,2,2000,7
1,6,0,1,0,2,3000,3
1,6,0,1,0,2,4000,5
1,6,0,1,0,2,5000,2
1,6,0,1,0,3,4000,1
1,6,0,1,0,3,5000,1
1,6,0,1,0,3,6000,5
1,6,0,1,0,3,7000,4
1,6,0,1,0,3,8000,2
1,6,0,1,0,3,9000,3
1,6,0,1,0,3,10000,9
1,6,0,1,0,3,15000,7
1,6,0,1,0,4,10000,1
1,6,0,1,0,4,15000,11
1,6,0,1,0,4,20000,12
1,6,0,1,0,4,25000,8
1,6,0,1,0,5,25000,11
1,6,0,1,0,5,50000,35
1,6,0,1,0,5,75000,4
1,6,0,2,0,1,250,8
1,6,0,2,0,1,500,3
1,6,0,2,0,1,750,1
1,6,0,2,0,1,1000,1
1,6,0,2,0,2,1000,3
1,6,0,2,0,2,2000,7
1,6,0,2,0,2,3000,6
1,6,0,2,0,2,4000,5
1,6,0,2,0,2,5000,2
1,6,0,2,0,3,4000,4
1,6,0,2,0,3,5000,2
1,6,0,2,0,3,6000,6
1,6,0,2,0,3,7000,9
1,6,0,2,0,3,8000,6
1,6,0,2,0,3,9000,6
1,6,0,2,0,3,10000,18
1,6,0,2,0,3,15000,11
1,6,0,2,0,4,15000,11
1,6,0,2,0,4,20000,9
1,6,0,2,0,4,25000,16
1,6,0,2,0,5,25000,11
1,6,0,2,0,5,50000,30
1,6,0,2,0,5,75000,1
1,6,0,3,1,1,250,4
1,6,0,3,1,1,500,2
1,6,0,3,1,1,750,1
1,6,0,3,1,1,1000,6
1,6,0,3,1,2,1000,6
1,6,0,3,1,2,2000,4
1,6,0,3,1,2,3000,3
1,6,0,3,1,2,4000,5
1,6,0,3,1,3,5000,1
1,6,0,3,1,3,6000,3
1,6,0,3,1,3,7000,3
1,6,0,3,1,3,8000,2
1,6,0,3,1,3,9000,3
1,6,0,3,1,3,10000,3
1,6,0,3,1,3,15000,3
1,6,0,3,1,4,15000,2
1,6,0,3,1,4,20000,5
1,6,0,3,1,4,25000,3
1,6,0,3,1,5,25000,2
1,6,0,3,1,5,50000,5
1,6,0,4,0,1,250,5
1,6,0,4,0,1,500,6
1,6,0,4,0,1,750,1
1,6,0,4,0,1,1000,1
1,6,0,4,0,1,2000,1
1,6,0,4,0,2,1000,4
1,6,0,4,0,2,2000,10
1,6,0,4,0,2,3000,5
1,6,0,4,0,2,4000,6
1,6,0,4,0,2,5000,2
1,6,0,4,0,3,5000,4
1,6,0,4,0,3,6000,5
1,6,0,4,0,3,7000,7
1,6,0,4,0,3,8000,6
1,6,0,4,0,3,9000,3
1,6,0,4,0,3,10000,11
1,6,0,4,0,3,15000,4
1,6,0,4,0,4,10000,1
1,6,0,4,0,4,15000,14
1,6,0,4,0,4,20000,5
1,6,0,4,0,4,25000,9
1,6,0,4,0,5,25000,17
1,6,0,4,0,5,50000,20
1,6,0,4,0,5,75000,1
1,6,0,5,0,1,250,2
1,6,0,5,0,1,500,2
1,6,0,5,0,1,750,3
1,6,0,5,0,1,2000,1
1,6,0,5,0,2,1000,1
1,6,0,5,0,2,2000,5
1,6,0,5,0,2,3000,3
1,6,0,5,0,3,5000,1
1,6,0,5,0,3,6000,3
1,6,0,5,0,3,8000,2
1,6,0,5,0,3,9000,4
1,6,0,5,0,3,10000,3
1,6,0,5,0,3,15000,3
1,6,0,5,0,4,15000,4
1,6,0,5,0,4,20000,4
1,6,0,5,0,4,25000,6
1,6,0,5,0,5,25000,11
1,6,0,5,0,5,50000,19
1,6,0,6,0,1,250,10
1,6,0,6,0,1,500,15
1,6,0,6,0,1,750,10
1,6,0,6,0,1,1000,7
1,6,0,6,0,1,2000,3
1,6,0,6,0,1,3000,1
1,6,0,6,0,1,4000,1
1,6,0,6,0,2,1000,13
1,6,0,6,0,2,2000,20
1,6,0,6,0,2,3000,10
1,6,0,6,0,2,4000,6
1,6,0,6,0,2,5000,4
1,6,0,6,0,2,6000,2
1,6,0,6,0,2,7000,2
1,6,0,6,0,2,9000,1
1,6,0,6,0,2,10000,2
1,6,0,6,0,3,4000,4
1,6,0,6,0,3,5000,6
1,6,0,6,0,3,6000,10
1,6,0,6,0,3,7000,10
1,6,0,6,0,3,8000,11
1,6,0,6,0,3,9000,9
1,6,0,6,0,3,10000,30
1,6,0,6,0,3,15000,8
1,6,0,6,0,3,25000,1
1,6,0,6,0,4,10000,5
1,6,0,6,0,4,15000,33
1,6,0,6,0,4,20000,36
1,6,0,6,0,4,25000,21
1,6,0,6,0,5,25000,59
1,6,0,6,0,5,50000,75
1,6,0,6,0,5,75000,6
1,6,0,6,1,1,250,6
1,6,0,6,1,1,500,9
1,6,0,6,1,1,750,6
1,6,0,6,1,1,1000,3
1,6,0,6,1,1,2000,2
1,6,0,6,1,1,3000,1
1,6,0,6,1,1,4000,1
1,6,0,6,1,2,1000,8
1,6,0,6,1,2,2000,12
1,6,0,6,1,2,3000,16
1,6,0,6,1,2,4000,4
1,6,0,6,1,2,6000,2
1,6,0,6,1,3,5000,2
1,6,0,6,1,3,6000,4
1,6,0,6,1,3,7000,11
1,6,0,6,1,3,8000,8
1,6,0,6,1,3,9000,4
1,6,0,6,1,3,10000,11
1,6,0,6,1,3,15000,7
1,6,0,6,1,3,20000,2
1,6,0,6,1,4,10000,1
1,6,0,6,1,4,15000,9
1,6,0,6,1,4,20000,11
1,6,0,6,1,4,25000,11
1,6,0,6,1,5,25000,14
1,6,0,6,1,5,50000,23
1,6,0,6,1,5,75000,1
1,6,1,1,0,1,250,22
1,6,1,1,0,1,500,19
1,6,1,1,0,1,750,21
1,6,1,1,0,1,1000,19
1,6,1,1,0,1,2000,10
1,6,1,1,0,1,3000,13
1,6,1,1,0,1,4000,4
1,6,1,1,0,1,5000,6
1,6,1,1,0,2,1000,24
1,6,1,1,0,2,2000,31
1,6,1,1,0,2,3000,20
1,6,1,1,0,2,4000,16
1,6,1,1,0,2,5000,7
1,6,1,1,0,2,6000,7
1,6,1,1,0,2,7000,5
1,6,1,1,0,2,8000,7
1,6,1,1,0,2,9000,1
1,6,1,1,0,2,10000,1
1,6,1,1,0,3,5000,8
1,6,1,1,0,3,6000,15
1,6,1,1,0,3,7000,6
1,6,1,1,0,3,8000,3
1,6,1,1,0,3,9000,6
1,6,1,1,0,3,10000,17
1,6,1,1,0,3,15000,8
1,6,1,1,0,3,20000,1
1,6,1,1,0,3,25000,2
1,6,1,1,0,4,10000,1
1,6,1,1,0,4,15000,12
1,6,1,1,0,4,20000,11
1,6,1,1,0,4,25000,12
1,6,1,1,0,5,25000,10
1,6,1,1,0,5,50000,9
1,6,1,2,0,1,250,28
1,6,1,2,0,1,500,26
1,6,1,2,0,1,750,28
1,6,1,2,0,1,1000,26
1,6,1,2,0,1,2000,4
1,6,1,2,0,1,3000,8
1,6,1,2,0,1,4000,2
1,6,1,2,0,1,5000,3
1,6,1,2,0,2,1000,17
1,6,1,2,0,2,2000,31
1,6,1,2,0,2,3000,20
1,6,1,2,0,2,4000,9
1,6,1,2,0,2,5000,10
1,6,1,2,0,2,6000,1
1,6,1,2,0,2,7000,4
1,6,1,2,0,2,8000,5
1,6,1,2,0,2,9000,1
1,6,1,2,0,2,10000,3
1,6,1,2,0,3,4000,4
1,6,1,2,0,3,5000,11
1,6,1,2,0,3,6000,11
1,6,1,2,0,3,7000,5
1,6,1,2,0,3,8000,8
1,6,1,2,0,3,9000,6
1,6,1,2,0,3,10000,15
1,6,1,2,0,3,15000,9
1,6,1,2,0,3,20000,2
1,6,1,2,0,4,10000,2
1,6,1,2,0,4,15000,9
1,6,1,2,0,4,20000,11
1,6,1,2,0,4,25000,10
1,6,1,2,0,5,25000,22
1,6,1,2,0,5,50000,6
1,6,1,3,1,1,250,13
1,6,1,3,1,1,500,6
1,6,1,3,1,1,750,10
1,6,1,3,1,1,1000,13
1,6,1,3,1,1,2000,9
1,6,1,3,1,1,3000,2
1,6,1,3,1,1,4000,2
1,6,1,3,1,1,5000,2
1,6,1,3,1,2,1000,7
1,6,1,3,1,2,2000,19
1,6,1,3,1,2,3000,13
1,6,1,3,1,2,4000,13
1,6,1,3,1,2,5000,6
1,6,1,3,1,2,6000,4
1,6,1,3,1,2,7000,1
1,6,1,3,1,2,8000,2
1,6,1,3,1,2,9000,4
1,6,1,3,1,2,10000,3
1,6,1,3,1,3,4000,1
1,6,1,3,1,3,5000,7
1,6,1,3,1,3,6000,7
1,6,1,3,1,3,7000,4
1,6,1,3,1,3,8000,3
1,6,1,3,1,3,9000,5
1,6,1,3,1,3,10000,13
1,6,1,3,1,3,15000,6
1,6,1,3,1,4,15000,4
1,6,1,3,1,4,20000,3
1,6,1,3,1,4,25000,6
1,6,1,3,1,5,25000,1
1,6,1,3,1,5,50000,7
1,6,1,4,0,1,0,1
1,6,1,4,0,1,250,27
1,6,1,4,0,1,500,28
1,6,1,4,0,1,750,23
1,6,1,4,0,1,1000,22
1,6,1,4,0,1,2000,19
1,6,1,4,0,1,3000,8
1,6,1,4,0,1,4000,3
1,6,1,4,0,1,5000,2
1,6,1,4,0,2,1000,20
1,6,1,4,0,2,2000,23
1,6,1,4,0,2,3000,17
1,6,1,4,0,2,4000,10
1,6,1,4,0,2,5000,7
1,6,1,4,0,2,6000,6
1,6,1,4,0,2,7000,2
1,6,1,4,0,2,8000,2
1,6,1,4,0,2,9000,1
1,6,1,4,0,3,4000,4
1,6,1,4,0,3,5000,5
1,6,1,4,0,3,6000,7
1,6,1,4,0,3,7000,7
1,6,1,4,0,3,8000,8
1,6,1,4,0,3,9000,8
1,6,1,4,0,3,10000,16
1,6,1,4,0,3,15000,6
1,6,1,4,0,3,20000,1
1,6,1,4,0,3,25000,1
1,6,1,4,0,4,15000,14
1,6,1,4,0,4,20000,7
1,6,1,4,0,4,25000,5
1,6,1,4,0,5,25000,17
1,6,1,4,0,5,50000,4
1,6,1,5,0,1,250,7
1,6,1,5,0,1,500,16
1,6,1,5,0,1,750,16
1,6,1,5,0,1,1000,20
1,6,1,5,0,1,2000,11
1,6,1,5,0,1,3000,5
1,6,1,5,0,1,4000,1
1,6,1,5,0,1,5000,2
1,6,1,5,0,2,1000,12
1,6,1,5,0,2,2000,14
1,6,1,5,0,2,3000,9
1,6,1,5,0,2,4000,1
1,6,1,5,0,2,5000,1
1,6,1,5,0,2,6000,5
1,6,1,5,0,2,7000,1
1,6,1,5,0,2,9000,1
1,6,1,5,0,2,10000,1
1,6,1,5,0,3,5000,8
1,6,1,5,0,3,6000,3
1,6,1,5,0,3,7000,2
1,6,1,5,0,3,8000,4
1,6,1,5,0,3,9000,3
1,6,1,5,0,3,10000,5
1,6,1,5,0,3,15000,6
1,6,1,5,0,3,20000,1
1,6,1,5,0,4,15000,5
1,6,1,5,0,4,20000,7
1,6,1,5,0,4,25000,4
1,6,1,5,0,5,25000,6
1,6,1,5,0,5,50000,5
1,6,1,6,0,1,0,5
1,6,1,6,0,1,250,75
1,6,1,6,0,1,500,87
1,6,1,6,0,1,750,95
1,6,1,6,0,1,1000,124
1,6,1,6,0,1,2000,78
1,6,1,6,0,1,3000,61
1,6,1,6,0,1,4000,39
1,6,1,6,0,1,5000,10
1,6,1,6,0,1,6000,1
1,6,1,6,0,2,250,1
1,6,1,6,0,2,500,2
1,6,1,6,0,2,1000,54
1,6,1,6,0,2,2000,92
1,6,1,6,0,2,3000,53
1,6,1,6,0,2,4000,45
1,6,1,6,0,2,5000,21
1,6,1,6,0,2,6000,19
1,6,1,6,0,2,7000,18
1,6,1,6,0,2,8000,8
1,6,1,6,0,2,9000,10
1,6,1,6,0,2,10000,10
1,6,1,6,0,2,15000,6
1,6,1,6,0,3,4000,8
1,6,1,6,0,3,5000,18
1,6,1,6,0,3,6000,18
1,6,1,6,0,3,7000,22
1,6,1,6,0,3,8000,20
1,6,1,6,0,3,9000,11
1,6,1,6,0,3,10000,53
1,6,1,6,0,3,15000,20
1,6,1,6,0,3,20000,5
1,6,1,6,0,3,25000,3
1,6,1,6,0,4,9000,1
1,6,1,6,0,4,10000,5
1,6,1,6,0,4,15000,40
1,6,1,6,0,4,20000,28
1,6,1,6,0,4,25000,25
1,6,1,6,0,4,50000,1
1,6,1,6,0,5,25000,26
1,6,1,6,0,5,50000,18
1,6,1,6,1,1,0,1
1,6,1,6,1,1,250,31
1,6,1,6,1,1,500,39
1,6,1,6,1,1,750,45
1,6,1,6,1,1,1000,48
1,6,1,6,1,1,2000,29
1,6,1,6,1,1,3000,25
1,6,1,6,1,1,4000,11
1,6,1,6,1,1,5000,6
1,6,1,6,1,2,250,4
1,6,1,6,1,2,750,2
1,6,1,6,1,2,1000,32
1,6,1,6,1,2,2000,71
1,6,1,6,1,2,3000,51
1,6,1,6,1,2,4000,36
1,6,1,6,1,2,5000,20
1,6,1,6,1,2,6000,17
1,6,1,6,1,2,7000,3
1,6,1,6,1,2,8000,8
1,6,1,6,1,2,9000,5
1,6,1,6,1,2,10000,8
1,6,1,6,1,2,15000,8
1,6,1,6,1,3,3000,2
1,6,1,6,1,3,4000,6
1,6,1,6,1,3,5000,22
1,6,1,6,1,3,6000,29
1,6,1,6,1,3,7000,17
1,6,1,6,1,3,8000,23
1,6,1,6,1,3,9000,9
1,6,1,6,1,3,10000,33
1,6,1,6,1,3,15000,24
1,6,1,6,1,3,20000,3
1,6,1,6,1,3,25000,6
1,6,1,6,1,4,10000,4
1,6,1,6,1,4,15000,23
1,6,1,6,1,4,20000,22
1,6,1,6,1,4,25000,14
1,6,1,6,1,5,25000,15
1,6,1,6,1,5,50000,12
1,7,0,1,0,1,250,1
1,7,0,1,0,1,500,2
1,7,0,1,0,1,750,1
1,7,0,1,0,1,1000,1
1,7,0,1,0,1,2000,1
1,7,0,1,0,2,1000,3
1,7,0,1,0,2,2000,6
1,7,0,1,0,2,3000,2
1,7,0,1,0,2,4000,2
1,7,0,1,0,3,4000,1
1,7,0,1,0,3,5000,1
1,7,0,1,0,3,6000,5
1,7,0,1,0,3,7000,2
1,7,0,1,0,3,8000,1
1,7,0,1,0,3,9000,4
1,7,0,1,0,3,10000,10
1,7,0,1,0,3,15000,3
1,7,0,1,0,4,15000,8
1,7,0,1,0,4,20000,10
1,7,0,1,0,4,25000,4
1,7,0,1,0,5,25000,16
1,7,0,1,0,5,50000,30
1,7,0,2,0,1,250,2
1,7,0,2,0,1,500,3
1,7,0,2,0,1,750,2
1,7,0,2,0,1,1000,3
1,7,0,2,0,2,2000,10
1,7,0,2,0,2,3000,9
1,7,0,2,0,2,4000,8
1,7,0,2,0,2,5000,2
1,7,0,2,0,2,6000,1
1,7,0,2,0,3,5000,6
1,7,0,2,0,3,6000,3
1,7,0,2,0,3,7000,9
1,7,0,2,0,3,8000,4
1,7,0,2,0,3,9000,5
1,7,0,2,0,3,10000,21
1,7,0,2,0,3,15000,8
1,7,0,2,0,4,10000,1
1,7,0,2,0,4,15000,17
1,7,0,2,0,4,20000,24
1,7,0,2,0,4,25000,24
1,7,0,2,0,5,25000,17
1,7,0,2,0,5,50000,39
1,7,0,3,1,1,250,1
1,7,0,3,1,2,2000,3
1,7,0,3,1,2,3000,1
1,7,0,3,1,2,4000,2
1,7,0,3,1,3,5000,1
1,7,0,3,1,3,8000,1
1,7,0,3,1,3,15000,1
1,7,0,3,1,4,15000,4
1,7,0,3,1,4,20000,3
1,7,0,3,1,4,25000,3
1,7,0,3,1,5,25000,1
1,7,0,3,1,5,50000,4
1,7,0,4,0,1,250,2
1,7,0,4,0,1,500,3
1,7,0,4,0,1,750,2
1,7,0,4,0,1,1000,3
1,7,0,4,0,1,2000,3
1,7,0,4,0,1,3000,1
1,7,0,4,0,2,1000,4
1,7,0,4,0,2,2000,8
1,7,0,4,0,2,3000,4
1,7,0,4,0,2,4000,4
1,7,0,4,0,2,5000,1
1,7,0,4,0,3,5000,4
1,7,0,4,0,3,6000,4
1,7,0,4,0,3,7000,4
1,7,0,4,0,3,8000,3
1,7,0,4,0,3,9000,4
1,7,0,4,0,3,10000,12
1,7,0,4,0,3,15000,4
1,7,0,4,0,4,15000,12
1,7,0,4,0,4,20000,16
1,7,0,4,0,4,25000,4
1,7,0,4,0,5,25000,15
1,7,0,4,0,5,50000,22
1,7,0,5,0,1,250,1
1,7,0,5,0,1,500,1
1,7,0,5,0,1,750,2
1,7,0,5,0,2,2000,1
1,7,0,5,0,2,3000,2
1,7,0,5,0,2,4000,1
1,7,0,5,0,3,5000,1
1,7,0,5,0,3,6000,1
1,7,0,5,0,3,10000,2
1,7,0,5,0,4,15000,2
1,7,0,5,0,4,20000,3
1,7,0,5,0,5,25000,10
1,7,0,5,0,5,50000,13
1,7,0,6,0,1,250,11
1,7,0,6,0,1,500,6
1,7,0,6,0,1,750,3
1,7,0,6,0,1,1000,3
1,7,0,6,0,1,2000,1
1,7,0,6,0,1,3000,1
1,7,0,6,0,2,1000,10
1,7,0,6,0,2,2000,17
1,7,0,6,0,2,3000,10
1,7,0,6,0,2,4000,7
1,7,0,6,0,2,5000,2
1,7,0,6,0,2,6000,3
1,7,0,6,0,2,9000,1
1,7,0,6,0,3,4000,2
1,7,0,6,0,3,5000,11
1,7,0,6,0,3,6000,15
1,7,0,6,0,3,7000,14
1,7,0,6,0,3,8000,7
1,7,0,6,0,3,9000,8
1,7,0,6,0,3,10000,23
1,7,0,6,0,3,15000,12
1,7,0,6,0,3,20000,1
1,7,0,6,0,4,10000,2
1,7,0,6,0,4,15000,22
1,7,0,6,0,4,20000,31
1,7,0,6,0,4,25000,24
1,7,0,6,0,5,20000,1
1,7,0,6,0,5,25000,36
1,7,0,6,0,5,50000,67
1,7,0,6,0,5,75000,3
1,7,0,6,1,1,250,3
1,7,0,6,1,1,500,3
1,7,0,6,1,1,750,3
1,7,0,6,1,1,1000,3
1,7,0,6,1,1,2000,1
1,7,0,6,1,2,1000,2
1,7,0,6,1,2,2000,7
1,7,0,6,1,2,3000,6
1,7,0,6,1,2,4000,5
1,7,0,6,1,2,7000,1
1,7,0,6,1,3,4000,1
1,7,0,6,1,3,5000,4
1,7,0,6,1,3,6000,6
1,7,0,6,1,3,7000,3
1,7,0,6,1,3,8000,7
1,7,0,6,1,3,9000,4
1,7,0,6,1,3,10000,8
1,7,0,6,1,3,15000,6
1,7,0,6,1,4,15000,10
1,7,0,6,1,4,20000,7
1,7,0,6,1,4,25000,9
1,7,0,6,1,5,25000,11
1,7,0,6,1,5,50000,21
1,7,0,6,1,5,75000,1
1,7,1,1,0,1,250,17
1,7,1,1,0,1,500,18
1,7,1,1,0,1,750,18
1,7,1,1,0,1,1000,25
1,7,1,1,0,1,2000,14
1,7,1,1,0,1,3000,6
1,7,1,1,0,1,4000,2
1,7,1,1,0,1,5000,4
1,7,1,1,0,2,1000,15
1,7,1,1,0,2,2000,25
1,7,1,1,0,2,3000,17
1,7,1,1,0,2,4000,16
1,7,1,1,0,2,5000,8
1,7,1,1,0,2,6000,4
1,7,1,1,0,2,7000,5
1,7,1,1,0,2,8000,3
1,7,1,1,0,2,10000,3
1,7,1,1,0,3,5000,5
1,7,1,1,0,3,6000,5
1,7,1,1,0,3,7000,3
1,7,1,1,0,3,8000,6
1,7,1,1,0,3,9000,5
1,7,1,1,0,3,10000,14
1,7,1,1,0,3,15000,5
1,7,1,1,0,4,15000,8
1,7,1,1,0,4,20000,11
1,7,1,1,0,4,25000,6
1,7,1,1,0,5,25000,8
1,7,1,1,0,5,50000,12
1,7,1,2,0,1,250,21
1,7,1,2,0,1,500,20
1,7,1,2,0,1,750,34
1,7,1,2,0,1,1000,27
1,7,1,2,0,1,2000,10
1,7,1,2,0,1,3000,10
1,7,1,2,0,1,4000,5
1,7,1,2,0,1,5000,2
1,7,1,2,0,2,1000,22
1,7,1,2,0,2,2000,44
1,7,1,2,0,2,3000,25
1,7,1,2,0,2,4000,17
1,7,1,2,0,2,5000,8
1,7,1,2,0,2,6000,5
1,7,1,2,0,2,7000,4
1,7,1,2,0,2,8000,1
1,7,1,2,0,2,10000,5
1,7,1,2,0,2,15000,1
1,7,1,2,0,3,4000,2
1,7,1,2,0,3,5000,12
1,7,1,2,0,3,6000,16
1,7,1,2,0,3,7000,9
1,7,1,2,0,3,8000,9
1,7,1,2,0,3,9000,13
1,7,1,2,0,3,10000,20
1,7,1,2,0,3,15000,16
1,7,1,2,0,3,20000,1
1,7,1,2,0,4,10000,1
1,7,1,2,0,4,15000,19
1,7,1,2,0,4,20000,10
1,7,1,2,0,4,25000,16
1,7,1,2,0,5,25000,20
1,7,1,2,0,5,50000,17
1,7,1,3,1,1,250,3
1,7,1,3,1,1,500,5
1,7,1,3,1,1,750,4
1,7,1,3,1,1,1000,4
1,7,1,3,1,1,2000,1
1,7,1,3,1,1,3000,1
1,7,1,3,1,2,1000,6
1,7,1,3,1,2,2000,3
1,7,1,3,1,2,3000,12
1,7,1,3,1,2,4000,8
1,7,1,3,1,2,5000,3
1,7,1,3,1,2,6000,1
1,7,1,3,1,2,8000,2
1,7,1,3,1,3,5000,1
1,7,1,3,1,3,6000,1
1,7,1,3,1,3,7000,1
1,7,1,3,1,3,8000,3
1,7,1,3,1,3,9000,2
1,7,1,3,1,3,10000,3
1,7,1,3,1,3,15000,1
1,7,1,3,1,4,15000,4
1,7,1,3,1,4,20000,2
1,7,1,3,1,5,50000,1
1,7,1,4,0,1,0,1
1,7,1,4,0,1,250,29
1,7,1,4,0,1,500,19
1,7,1,4,0,1,750,23
1,7,1,4,0,1,1000,20
1,7,1,4,0,1,2000,12
1,7,1,4,0,1,3000,7
1,7,1,4,0,1,4000,3
1,7,1,4,0,2,1000,14
1,7,1,4,0,2,2000,32
1,7,1,4,0,2,3000,14
1,7,1,4,0,2,4000,19
1,7,1,4,0,2,5000,3
1,7,1,4,0,2,6000,3
1,7,1,4,0,2,7000,2
1,7,1,4,0,2,8000,5
1,7,1,4,0,2,10000,2
1,7,1,4,0,2,15000,1
1,7,1,4,0,3,4000,2
1,7,1,4,0,3,5000,9
1,7,1,4,0,3,6000,14
1,7,1,4,0,3,7000,15
1,7,1,4,0,3,8000,5
1,7,1,4,0,3,9000,5
1,7,1,4,0,3,10000,11
1,7,1,4,0,3,15000,7
1,7,1,4,0,3,20000,1
1,7,1,4,0,4,10000,1
1,7,1,4,0,4,15000,13
1,7,1,4,0,4,20000,17
1,7,1,4,0,4,25000,10
1,7,1,4,0,5,25000,13
1,7,1,4,0,5,50000,6
1,7,1,5,0,1,250,9
1,7,1,5,0,1,500,8
1,7,1,5,0,1,750,2
1,7,1,5,0,1,1000,9
1,7,1,5,0,1,2000,4
1,7,1,5,0,1,3000,1
1,7,1,5,0,2,1000,5
1,7,1,5,0,2,2000,6
1,7,1,5,0,2,3000,3
1,7,1,5,0,2,4000,2
1,7,1,5,0,2,5000,1
1,7,1,5,0,2,7000,2
1,7,1,5,0,3,5000,3
1,7,1,5,0,3,6000,1
1,7,1,5,0,3,7000,2
1,7,1,5,0,3,8000,3
1,7,1,5,0,3,9000,4
1,7,1,5,0,3,10000,4
1,7,1,5,0,3,15000,2
1,7,1,5,0,4,15000,6
1,7,1,5,0,4,20000,2
1,7,1,5,0,4,25000,2
1,7,1,5,0,5,25000,8
1,7,1,5,0,5,50000,3
1,7,1,6,0,1,0,3
1,7,1,6,0,1,250,55
1,7,1,6,0,1,500,75
1,7,1,6,0,1,750,76
1,7,1,6,0,1,1000,101
1,7,1,6,0,1,2000,67
1,7,1,6,0,1,3000,42
1,7,1,6,0,1,4000,32
1,7,1,6,0,1,5000,13
1,7,1,6,0,2,250,1
1,7,1,6,0,2,1000,42
1,7,1,6,0,2,2000,77
1,7,1,6,0,2,3000,52
1,7,1,6,0,2,4000,34
1,7,1,6,0,2,5000,19
1,7,1,6,0,2,6000,15
1,7,1,6,0,2,7000,21
1,7,1,6,0,2,8000,14
1,7,1,6,0,2,9000,6
1,7,1,6,0,2,10000,8
1,7,1,6,0,2,15000,6
1,7,1,6,0,2,20000,3
