PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
103026,01-OCT-17,30-SEP-18,As Submitted,40412067,69187152,926979
103027,01-OCT-17,30-SEP-18,As Submitted,26606412,45443957,472246
103028,01-JAN-18,31-DEC-18,Amended,37786485,77394886,1599166
103031,01-JAN-18,31-DEC-18,Amended,30615839,61543455,505
103032,01-JAN-18,31-DEC-18,As Submitted,21960430,38820593,
103033,01-JAN-18,31-DEC-18,Amended,17342735,29710118,1718
103034,01-JAN-18,31-DEC-18,As Submitted,23210499,42018883,705671
103036,01-JAN-18,31-DEC-18,As Submitted,23965985,53911851,7292232
103037,01-JAN-18,31-DEC-18,Amended,22407712,35778327,210
103038,01-JAN-18,31-DEC-18,Amended,18533838,38313762,220
103039,01-JAN-18,31-DEC-18,As Submitted,91709286,215643609,86566099
103040,01-JAN-18,31-DEC-18,Amended,23257639,34282897,
103042,01-JAN-18,31-DEC-18,As Submitted,25501589,47224897,693466
103043,01-JAN-18,31-DEC-18,Amended,19510561,32717696,168813
103044,01-JAN-18,31-DEC-18,As Submitted,19919521,38081944,1772
103045,01-JAN-18,31-DEC-18,As Submitted,19293315,37825384,601
103300,01-JUL-18,30-JUN-19,As Submitted,,813295156,601708991
103301,01-JAN-18,31-DEC-18,Settled,,932638260,805058993
103304,01-JAN-18,31-DEC-18,Settled,,357616464,311274313
104001,01-JUL-18,30-JUN-19,Settled,32237697,32175944,
104007,01-JUL-18,30-JUN-19,Settled,74330969,73405918,164085
104008,01-OCT-17,30-SEP-18,Settled,16830911,11667839,8705320
104016,01-JUL-18,30-JUN-19,Settled,9680854,33175600,1862650
104017,01-JUL-18,30-JUN-19,As Submitted,18463935,62606900,10189360
104018,01-JUL-18,30-JUN-19,As Submitted,31763888,27134667,21802296
104024,01-JUL-18,30-JUN-19,As Submitted,36243921,38064635,11756395
104026,01-JAN-18,31-DEC-18,As Submitted,17147447,71453985,3350196
104027,01-JUL-18,30-JUN-19,Settled,8180256,17965455,
104040,01-JUL-18,30-JUN-19,As Submitted,10010722,11185921,
104049,01-JAN-18,31-DEC-18,As Submitted,8933752,23120850,1219680
104057,01-OCT-17,30-SEP-18,Settled,12849439,38062504,2821335
104059,01-JUL-18,30-JUN-19,As Submitted,3559304,7126045,
104063,01-JAN-18,31-DEC-18,As Submitted,11005561,40443004,2172555
104067,01-JUL-18,30-JUN-19,As Submitted,76500483,17376572,197319394
104068,01-JUL-18,28-OCT-18,As Submitted,7412882,9986434,
104069,01-JUL-18,30-JUN-19,As Submitted,14171809,60173385,8507875
104070,01-JAN-18,31-DEC-18,Settled,10334121,33193504,2012175
104071,01-JUL-18,30-JUN-19,As Submitted,12437046,49488280,3639700
104072,01-JAN-18,31-DEC-18,Settled,23065437,94247580,7846292
104073,01-NOV-17,31-OCT-18,As Submitted,11699271,50688000,3921289
104074,01-JAN-18,31-DEC-18,Settled,20106963,41256020,3812090
104075,01-JAN-18,31-DEC-18,Settled,14999004,38282639,1783500
104076,01-JAN-18,31-DEC-18,As Submitted,14575233,60884250,220010
104078,01-NOV-17,31-OCT-18,As Submitted,8431565,28894800,964200
104079,01-JAN-18,31-DEC-18,As Submitted,5824737,29633307,
104080,01-JUN-18,31-MAY-19,As Submitted,8295468,21039934,129200
104081,23-AUG-18,31-MAR-19,As Submitted,3573392,6207004,
110001,01-OCT-17,30-SEP-18,As Submitted,190074416,403259152,593078821
110002,01-JAN-18,31-DEC-18,As Submitted,65569812,96311495,202746258
110003,01-JAN-18,31-DEC-18,Amended,105157342,286593671,355306314
110005,01-OCT-17,30-SEP-18,As Submitted,421930038,956020432,1074270977
110006,01-JUL-18,30-JUN-19,As Submitted,198557247,415959493,430389605
110007,01-AUG-18,31-JUL-19,As Submitted,456190938,761363077,1119366509
110008,01-OCT-17,30-SEP-18,As Submitted,267167484,563357799,773565366
110010,01-SEP-18,31-AUG-19,As Submitted,882861042,2146397681,945465805
110011,01-JUL-18,30-JUN-19,As Submitted,234563455,344311223,577096208
110015,01-JUL-18,30-JUN-19,As Submitted,122514142,133546671,289602846
110016,01-JUL-18,30-JUN-19,As Submitted,181259960,379265957,595871757
110018,01-JUL-18,30-JUN-19,As Submitted,90074824,185153212,386975801
110023,01-JAN-18,31-DEC-18,As Submitted,89862691,197898942,374699415
110024,01-JUL-18,30-JUN-19,As Submitted,266178136,423550995,1055806752
110025,01-MAY-18,30-APR-19,As Submitted,222137155,362685330,359709973
110026,01-JUL-18,30-JUN-19,As Submitted,11793547,6437027,24453593
110027,01-JUL-18,30-JUN-19,As Submitted,28009837,28874600,65973470
110028,01-JAN-18,31-DEC-18,As Submitted,448278414,897017335,779590318
110029,01-OCT-17,30-SEP-18,As Submitted,862804345,2263809728,2112725483
110030,01-OCT-17,30-SEP-18,As Submitted,109105550,597978603,633576613
110031,01-JUL-18,30-JUN-19,As Submitted,134119546,394998628,415275176
110032,01-OCT-17,30-SEP-18,As Submitted,33144369,28740456,58675508
110034,01-JUL-18,30-JUN-19,As Submitted,685592613,1302951504,1401074607
110035,01-JUL-18,30-JUN-19,As Submitted,811120362,2890784718,2016524291
110036,01-FEB-18,31-DEC-18,Amended,398781135,1323597841,905560843
110038,01-OCT-17,30-SEP-18,Amended,215028179,363515883,389851921
110040,01-JAN-18,31-DEC-18,As Submitted,23559083,19362593,30889397
110041,01-JUL-18,30-JUN-19,As Submitted,42574929,34250445,73711856
110042,01-JUL-18,30-JUN-19,As Submitted,159067694,353164618,645028159
110043,01-JUL-18,30-JUN-19,As Submitted,232434475,664717194,495581505
110044,01-AUG-18,31-JUL-19,As Submitted,67288686,85896202,187547049
110045,01-OCT-17,30-SEP-18,As Submitted,34768789,40989181,112752625
110046,01-OCT-17,31-MAR-18,As Submitted,24252119,62163665,110431268
110046,01-APR-18,30-JUN-18,As Submitted,12130735,28650044,53762656
110046,01-JUL-18,30-JUN-19,As Submitted,57673149,109325704,242427654
110050,01-JAN-18,31-DEC-18,As Submitted,15205674,14205232,92248550
110051,01-MAY-18,30-APR-19,Amended,64649378,53749653,124250208
110054,01-JUL-18,30-JUN-19,As Submitted,326513673,679225852,923096423
110064,01-JUL-18,30-JUN-19,As Submitted,284862829,506125395,571952213
110069,01-JAN-18,31-DEC-18,As Submitted,217535529,315748132,385243994
110071,01-SEP-18,31-AUG-19,As Submitted,29976612,23056355,30161619
110073,01-AUG-18,31-JUL-19,As Submitted,23583399,23187163,72879833
110074,01-JUL-18,30-JUN-19,As Submitted,410001556,1021086423,880428511
110075,01-OCT-17,30-SEP-18,As Submitted,117303806,458252346,621534336
110076,01-JUL-18,30-JUN-19,Amended,330025403,619337865,595169647
110078,01-SEP-18,31-AUG-19,Amended,822521981,1343510843,1644099556
110079,01-JAN-18,31-DEC-18,As Submitted,928786566,3176021890,2296216932
110082,01-SEP-18,31-AUG-19,As Submitted,418029072,938354010,659556368
110083,01-JUL-18,30-JUN-19,As Submitted,757653524,2296750591,1861956331
110086,01-SEP-18,31-AUG-19,As Submitted,20367531,10660966,48983109
110087,01-JUL-18,30-JUN-19,As Submitted,701243579,1285243655,1608623883
110089,01-JAN-18,31-DEC-18,As Submitted,77236196,115011391,232109952
110091,01-OCT-17,30-JUN-18,Amended,95822431,252842095,265574159
110091,01-JUL-18,30-JUN-19,As Submitted,149675229,401465942,456474606
110092,01-OCT-17,30-SEP-18,As Submitted,18724246,24492318,46213644
110095,01-OCT-17,30-SEP-18,As Submitted,227582928,389208539,756556269
110100,01-JAN-18,31-DEC-18,As Submitted,12517922,3500416,20268215
110101,01-JUL-18,30-JUN-19,As Submitted,17671443,19196811,14563033
110104,01-JUL-18,30-JUN-19,As Submitted,68720451,73512072,148827193
110105,01-OCT-17,30-SEP-18,As Submitted,101748283,125322987,235135284
110107,01-OCT-17,30-SEP-18,As Submitted,622095546,1637376140,1000060963
110109,01-JUL-18,30-JUN-19,As Submitted,27593963,29789993,88663639
110111,01-JAN-18,31-DEC-18,As Submitted,17888277,16509398,60598341
110113,01-JUN-18,31-MAY-19,As Submitted,13070578,2786528,28906195
110115,01-JUL-18,30-JUN-19,As Submitted,367415583,1201549570,760605785
110121,01-OCT-17,30-SEP-18,Amended,21846892,23282779,50725205
110122,01-OCT-17,30-SEP-18,As Submitted,314040022,519533094,498873777
110124,01-JUL-18,30-JUN-19,As Submitted,57201637,87792235,142264466
110125,01-MAY-18,30-APR-19,As Submitted,95532532,472237924,532892272
110128,01-JUL-18,30-JUN-19,As Submitted,93323122,117008429,296386289
110129,01-JAN-18,31-DEC-18,As Submitted,226494369,401633516,435773036
110130,01-DEC-17,30-NOV-18,As Submitted,13854813,12275335,33123316
110132,01-APR-18,31-MAR-19,As Submitted,38346295,38948253,69401375
110135,01-APR-18,31-MAR-19,Amended,26747092,20408139,48940034
110142,01-OCT-17,30-SEP-18,As Submitted,11951166,9673920,40910254
110143,01-JUL-18,30-JUN-19,As Submitted,414797612,1072865956,1209020583
110146,01-MAY-18,30-APR-19,As Submitted,41742889,38114499,90259745
110150,01-OCT-17,30-SEP-18,Amended,48634013,49776840,94192977
110153,01-JAN-18,31-DEC-18,As Submitted,26113530,29313481,68803089
110161,01-OCT-17,30-SEP-18,As Submitted,1214070668,2212071462,4276905718
110164,01-JUL-18,30-JUN-19,Amended,174220853,884804420,569270661
110165,01-JAN-18,31-DEC-18,As Submitted,132138080,365455555,352287038
110168,01-JUL-18,30-JUN-19,As Submitted,184065462,951095214,687874822
110177,01-APR-18,31-MAR-19,As Submitted,270960178,2013375866,1075322404
110184,01-JUL-18,30-JUN-19,As Submitted,139912744,334167837,558139128
110189,01-JAN-18,31-DEC-18,Amended,30518095,59847905,171848837
110190,01-JAN-18,31-DEC-18,As Submitted,8438110,13790216,1460311
110191,01-JUL-18,30-JUN-19,As Submitted,265862936,759302249,848288459
110192,01-SEP-18,31-AUG-19,As Submitted,180635321,817302310,748048630
110194,01-JUL-18,30-JUN-19,As Submitted,27192248,29511036,44696229
110198,01-JUL-18,30-JUN-19,As Submitted,171230527,399228083,394698187
110200,01-JUL-18,30-JUN-19,As Submitted,70560348,175584766,124613280
110201,01-JUL-18,30-JUN-19,As Submitted,60987131,191693172,308656075
110209,01-JAN-18,31-DEC-18,As Submitted,15988848,39328600,54458731
110215,01-JUL-18,30-JUN-19,As Submitted,288606062,880931504,1096035293
110225,01-JUL-18,30-JUN-19,As Submitted,73917269,132795430,390700056
110226,01-JUL-18,30-JUN-19,Amended,74800595,113463707,257082431
110229,01-JUL-18,30-JUN-19,As Submitted,186701576,527434493,773062834
110230,01-SEP-18,31-AUG-19,As Submitted,156055389,307511702,298570969
110233,01-JUL-18,30-JUN-19,As Submitted,279230698,134739619,1094957683
110234,01-OCT-17,30-SEP-18,As Submitted,9108459,7327999,11826003
110236,29-DEC-17,30-JUN-18,As Submitted,9370261,3496586,29610968
110236,01-JUL-18,30-JUN-19,As Submitted,21883006,7979475,89616495
111300,01-AUG-18,31-JUL-19,As Submitted,14420887,8723786,19238942
111302,01-APR-18,31-MAR-19,As Submitted,,5277957,10430143
111303,01-OCT-17,30-SEP-18,As Submitted,9697829,6118697,6615307
111304,01-JUL-18,30-JUN-19,As Submitted,,8555640,15471960
111305,01-JUL-18,30-JUN-19,As Submitted,41572118,35246654,23424347
111306,01-JUL-18,30-JUN-19,As Submitted,53326113,23302102,137979861
111308,01-JUL-18,30-JUN-19,As Submitted,,6643475,10275708
111310,01-OCT-17,30-SEP-18,As Submitted,,14377614,50018369
111311,01-JAN-18,31-DEC-18,As Submitted,,1326638,6625842
111312,01-JAN-18,31-DEC-18,As Submitted,,6696394,32355557
111313,01-OCT-17,30-SEP-18,As Submitted,,5900578,20714786
111314,01-NOV-17,30-SEP-18,As Submitted,15055101,12385910,23810036
111316,01-JAN-18,31-DEC-18,As Submitted,13326283,11221197,10061807
111318,01-OCT-17,30-SEP-18,As Submitted,,7856057,14056302
111319,01-JUL-18,30-JUN-19,As Submitted,,12877102,43350689
111320,01-JUL-18,30-JUN-19,As Submitted,,14514617,93093527
111323,01-JAN-18,31-DEC-18,As Submitted,,225260577,222689330
111324,01-MAY-18,30-APR-19,As Submitted,27093182,17576714,26327972
111325,01-MAY-18,30-APR-19,As Submitted,,7711146,16188618
111326,01-OCT-17,30-SEP-18,As Submitted,15887845,10370581,9766925
111327,01-JUL-18,30-JUN-19,As Submitted,34763481,33866069,41593321
111328,01-AUG-18,31-JUL-19,As Submitted,,10049699,26166135
111329,01-JUL-18,30-JUN-19,As Submitted,,21016370,58613645
111330,01-JUL-18,30-JUN-19,As Submitted,,14744417,116316771
111331,01-OCT-17,30-SEP-18,Amended,27869430,26622303,30273173
111332,01-OCT-17,30-SEP-18,Amended,,12395057,14372705
111333,01-OCT-17,30-SEP-18,As Submitted,,11603970,29431291
111334,01-JAN-18,31-DEC-18,As Submitted,,8990991,42011732
111335,01-DEC-17,30-NOV-18,As Submitted,35020719,23537511,95285682
111336,01-JAN-18,31-DEC-18,As Submitted,,6633717,26951274
112000,01-JAN-18,31-DEC-18,Settled,8385475,15147287,
112003,01-APR-18,31-MAR-19,As Submitted,196482987,293948558,205432538
112004,01-SEP-18,31-AUG-19,As Submitted,44222682,218273127,
112006,01-JUL-18,30-JUN-19,As Submitted,19962381,65057937,56025
112007,01-JUL-18,30-JUN-19,As Submitted,87703639,80882035,352217614
112010,01-SEP-18,31-AUG-19,As Submitted,12776200,48736229,2275
112011,01-MAY-18,30-APR-19,As Submitted,15391307,65258040,
112012,01-JAN-18,31-DEC-18,As Submitted,9468281,19521986,
112013,01-APR-18,31-MAR-19,As Submitted,27497461,89899304,
112015,01-JUL-18,30-SEP-18,Settled,1772825,4148111,
112016,01-NOV-17,31-OCT-18,As Submitted,25277089,137376931,
112017,01-JAN-18,31-DEC-18,As Submitted,13531142,55458598,
112018,01-SEP-18,31-AUG-19,As Submitted,15617926,50623198,
113028,01-JUL-18,30-JUN-19,As Submitted,10364403,24307247,12434
113029,01-OCT-17,30-SEP-18,As Submitted,17303714,34394756,6331890
113030,01-APR-18,31-MAR-19,As Submitted,18958958,37274630,
113031,01-SEP-18,31-AUG-19,As Submitted,26212226,68443931,15481917
113032,01-OCT-17,30-SEP-18,Amended,17432975,32237316,240
113033,01-APR-18,31-MAR-19,As Submitted,18128335,31314867,
113300,01-JAN-18,31-DEC-18,As Submitted,,1098430969,568809779
113301,01-JAN-18,31-DEC-18,As Submitted,,786863626,640634803
114004,01-JAN-18,31-DEC-18,As Submitted,16185434,70444460,6251666
114008,01-JAN-18,31-DEC-18,Settled,22242000,79191700,3398220
114010,01-JAN-18,31-DEC-18,As Submitted,33324364,168016600,12520440
114012,01-JAN-18,31-DEC-18,As Submitted,30176190,82395400,19266107
114013,01-JUL-18,30-JUN-19,Settled,14362135,12403642,
114016,01-JAN-18,31-DEC-18,Amended,10556619,41586600,
114019,01-JUL-18,30-JUN-19,Settled,44798426,50514615,
114028,01-JUL-18,30-JUN-19,Settled,428437902,46890267,1422
114029,01-JUL-18,30-JUN-19,Settled,26139023,29099522,
114032,01-JAN-18,31-DEC-18,As Submitted,27751017,106453600,9387373
114035,01-JAN-18,31-DEC-18,As Submitted,29205714,78650920,6012391
114036,01-JAN-18,31-DEC-18,As Submitted,14979797,59520945,3372685
114037,01-JAN-18,31-DEC-18,As Submitted,14033348,39592200,1930595
120001,01-JUL-18,30-JUN-19,As Submitted,827706109,1891573235,1196516698
120002,01-JAN-18,31-DEC-18,As Submitted,248131848,408344915,301806224
120004,01-JUL-18,30-JUN-19,As Submitted,41826734,44604137,54996622
120005,01-JUL-18,30-JUN-19,As Submitted,207754254,213914974,267291658
120006,01-JAN-18,31-DEC-18,Amended,139920700,278039299,197467890
120007,01-JUL-18,30-JUN-19,As Submitted,137799875,204024118,129323425
120011,01-JAN-18,31-DEC-18,As Submitted,342991883,3143290,8377899
120014,01-JUL-18,30-JUN-19,As Submitted,112745202,132179058,228990972
120019,01-JUL-18,30-JUN-19,As Submitted,103564469,110540295,103834844
120022,01-JUL-18,30-JUN-19,As Submitted,352363653,453837242,611847553
120026,01-JUL-18,30-JUN-19,As Submitted,217353166,343511419,383714516
120028,01-JUL-18,30-JUN-19,As Submitted,55269144,64432831,129447028
121300,01-JUL-18,30-JUN-19,As Submitted,38565213,20077962,26072840
121301,01-JUL-18,30-JUN-19,As Submitted,11988341,6188821,7620180
121302,01-JUL-18,30-JUN-19,As Submitted,12679084,7886315,4602663
121303,01-JUL-18,30-JUN-19,As Submitted,,653942,14730141
121304,01-JUL-18,30-JUN-19,As Submitted,16359330,14304366,16856393
121305,01-JAN-18,31-DEC-18,As Submitted,6961109,2473319,6577075
121306,01-JUL-18,30-JUN-19,As Submitted,21300299,14380409,6682793
121307,01-JUL-18,30-JUN-19,As Submitted,20129047,20742935,4183449
121308,01-JAN-18,31-DEC-18,As Submitted,32537281,27375163,8080062
122001,01-JUL-18,30-JUN-19,As Submitted,22846103,14601514,5000
123025,01-OCT-17,30-SEP-18,As Submitted,44340791,57223349,7260961
123300,01-JUL-18,30-JUN-19,As Submitted,,603270683,319009877
124001,01-JAN-18,31-DEC-18,As Submitted,16371907,18878724,678
130002,01-OCT-17,30-SEP-18,Amended,282682365,399535996,412586272
130003,01-JUL-18,30-JUN-19,As Submitted,149939146,183093537,292095535
130006,01-OCT-17,30-SEP-18,Amended,1194198582,1374028351,1659436328
130007,01-JUL-18,30-JUN-19,As Submitted,502026119,889827422,826300086
130013,01-JUL-18,30-JUN-19,As Submitted,141826458,183769579,288447259
130014,01-OCT-17,30-SEP-18,As Submitted,80579200,177015991,284988536
130018,01-OCT-17,30-SEP-18,As Submitted,189564472,639032734,502777417
130025,01-OCT-17,30-SEP-18,As Submitted,62241903,45478383,74119716
130028,01-JAN-18,31-DEC-18,Amended,227319464,444656496,517125330
130049,01-JAN-18,31-DEC-18,As Submitted,399552859,552073172,616399014
130063,01-JAN-18,31-DEC-18,As Submitted,43449240,40047751,133523790
130065,01-JAN-18,31-DEC-18,As Submitted,185971551,76023463,441792276
130066,01-JAN-18,31-DEC-18,As Submitted,44967133,63612555,67465479
130071,07-DEC-17,30-SEP-18,Amended,78909798,70472952,117884420
130072,25-JAN-18,22-DEC-18,As Submitted,10047029,1673204,27619251
131301,01-JAN-18,31-DEC-18,As Submitted,13415326,4674033,11355197
131302,01-OCT-17,30-SEP-18,As Submitted,,12093123,24189941
131303,01-JUL-18,30-JUN-19,As Submitted,11051738,5143593,11671192
131304,01-OCT-17,30-SEP-18,As Submitted,7616368,2904794,4643056
131305,01-OCT-17,30-SEP-18,As Submitted,,7499280,28503109
131307,01-JUL-18,30-JUN-19,As Submitted,,5183498,21556773
131308,01-OCT-17,30-SEP-18,As Submitted,,354036,3399545
131309,01-OCT-17,30-SEP-18,As Submitted,22945294,6003883,20136455
131310,01-OCT-17,30-SEP-18,Amended,,7739241,18338395
131311,01-OCT-17,30-SEP-18,Amended,34030214,18621378,54139247
131312,01-OCT-17,30-SEP-18,Amended,,15415830,44594015
131313,01-OCT-17,30-SEP-18,As Submitted,,2653126,19530747
131314,01-DEC-17,30-NOV-18,As Submitted,,2820346,17235191
131315,01-OCT-17,30-SEP-18,As Submitted,,4063093,16864247
131316,01-JAN-18,31-DEC-18,As Submitted,23186280,12489639,25382780
131317,01-JAN-18,31-DEC-18,As Submitted,,4396753,18509444
131318,01-OCT-17,30-SEP-18,As Submitted,,3518639,21545751
131319,01-OCT-17,30-SEP-18,As Submitted,30501692,15589489,33072249
131320,01-JUL-18,30-JUN-19,As Submitted,,7054703,23797804
131321,01-JUL-18,30-JUN-19,As Submitted,,5702966,18991579
131322,01-OCT-17,30-SEP-18,As Submitted,20693977,14122470,15001342
131323,01-OCT-17,30-SEP-18,Amended,,32312833,71181004
131324,01-OCT-17,30-SEP-18,As Submitted,,453269,8457904
131325,01-JAN-18,31-DEC-18,As Submitted,99388272,74486976,167240597
131326,01-JAN-18,31-DEC-18,Amended,,27224010,54235704
131327,01-JAN-18,31-DEC-18,As Submitted,,29942385,79983130
131328,01-JAN-18,31-DEC-18,As Submitted,,22629064,54965771
132001,01-OCT-17,30-SEP-18,Settled,14388358,32456568,8995
132002,01-SEP-18,31-AUG-19,As Submitted,18523233,36183576,
133027,01-JUN-18,31-MAY-19,As Submitted,11317258,17944201,
134002,01-OCT-17,30-SEP-18,As Submitted,17223230,92562000,4843750
134009,01-JAN-18,31-DEC-18,As Submitted,2667481,5511167,
134010,01-JUL-18,30-JUN-19,As Submitted,25116400,23356736,113041
140001,01-JUL-18,30-JUN-19,As Submitted,74684432,56721688,151460672
140002,01-JAN-18,31-DEC-18,Amended,123741175,183274706,336853330
140007,01-JAN-18,30-JUN-18,Amended,197982063,559472229,498911405
140007,01-JUL-18,30-JUN-19,As Submitted,343335698,1052125397,968716217
140008,01-JUL-18,30-JUN-19,As Submitted,115845832,292532179,272469605
140010,01-OCT-17,30-SEP-18,As Submitted,1187753365,1912424284,2830830036
140011,01-APR-18,31-MAR-19,As Submitted,130220872,244146640,425905406
140012,01-JAN-18,31-DEC-18,As Submitted,105732875,105960831,303941190
140013,01-JAN-18,31-DEC-18,As Submitted,91231856,189763577,349290262
140015,01-OCT-17,30-SEP-18,As Submitted,257814593,644063796,629108227
140018,01-JUL-18,30-JUN-19,As Submitted,227149559,612234552,597284206
140019,01-JUL-18,30-JUN-19,As Submitted,14804605,4986776,32643146
140029,01-JUL-18,30-JUN-19,As Submitted,286567322,593717064,1005102899
140030,01-JAN-18,31-DEC-18,As Submitted,290568768,678412577,709660066
140032,01-JUL-18,30-JUN-19,As Submitted,120527450,110577567,281557616
140033,01-DEC-17,28-FEB-18,As Submitted,2914705,4915908,12081307
140033,01-MAR-18,31-MAR-19,As Submitted,10833485,22997229,1577450
140034,01-JAN-18,31-DEC-18,As Submitted,77758475,115776872,183360438
140040,01-MAY-18,30-APR-19,As Submitted,40891637,129141181,223811227
140043,01-MAY-18,30-APR-19,As Submitted,160524368,165631062,541351609
140046,01-JAN-18,31-DEC-18,As Submitted,147732115,268404590,310217723
140048,01-JAN-18,31-DEC-18,As Submitted,138704398,263476892,237762668
140049,01-MAY-18,27-JAN-19,As Submitted,92799665,338919012,349260428
140052,01-OCT-17,30-SEP-18,As Submitted,70928626,107284506,276355034
140053,01-JUL-18,30-JUN-19,As Submitted,389923998,1010653323,860175010
140054,01-OCT-17,28-FEB-18,Amended,81972042,278254003,401015885
140054,01-MAR-18,30-JUN-18,As Submitted,63553291,219503407,339352507
140054,01-JUL-18,30-JUN-19,As Submitted,190769381,623290025,1015387814
140058,01-OCT-17,30-SEP-18,As Submitted,89413262,120494151,267972799
140059,01-JUL-18,30-JUN-19,As Submitted,34325267,10094351,88390105
140062,01-JAN-18,31-DEC-18,As Submitted,355843183,813521213,714950441
140063,01-JUL-18,30-JUN-19,As Submitted,106704268,132809295,325194002
140064,01-OCT-17,30-SEP-18,As Submitted,61190389,126581190,258063318
140065,01-JAN-18,31-DEC-18,As Submitted,140651612,301332340,290797444
140067,01-OCT-17,30-SEP-18,Amended,748417078,2589035068,1894874792
140068,01-APR-18,31-MAR-19,As Submitted,39456476,60924993,36662911
140077,01-JAN-18,31-DEC-18,Amended,45353495,19625191,38556438
140080,01-JAN-18,30-JUN-18,As Submitted,84624828,235175962,258495292
140080,01-JUL-18,30-JUN-19,As Submitted,153179153,493966434,476808468
140082,01-JUN-18,27-JAN-19,As Submitted,61537573,222169512,183401540
140083,01-JUL-18,30-JUN-19,As Submitted,62194064,53134481,40856376
140084,01-DEC-17,30-NOV-18,Amended,128987950,687696580,588432148
140088,01-JUL-18,30-JUN-19,As Submitted,1452762880,4312758577,4066043562
140089,01-JUL-18,30-JUN-19,As Submitted,53908910,39644206,126837936
140091,01-JAN-18,31-DEC-18,As Submitted,632953754,1409434860,1850589057
140093,01-FEB-18,30-SEP-18,As Submitted,53544358,116045652,192943921
140095,01-JUL-18,30-JUN-19,As Submitted,98350709,127151498,167355555
140100,01-JUL-18,30-JUN-19,As Submitted,256202712,186888349,967976872
140101,01-JAN-18,31-DEC-18,As Submitted,141468590,161427530,412424442
140103,01-JAN-18,31-DEC-18,As Submitted,78930696,102798875,66148589
140110,01-OCT-17,30-SEP-18,As Submitted,90344450,102710409,308149081
140113,01-FEB-18,30-SEP-18,As Submitted,74326805,187457697,185892353
140114,01-OCT-17,30-SEP-18,As Submitted,215310424,647829797,632495678
140115,01-JUL-18,30-JUN-19,As Submitted,43330926,71907967,61760830
140116,01-JUL-18,31-AUG-19,As Submitted,575776450,1002979538,1356474517
140117,01-JAN-18,30-JUN-18,Amended,138164077,477165898,282562069
140117,01-JUL-18,30-JUN-19,As Submitted,230617696,944764463,556525323
140118,01-JAN-18,31-DEC-18,Amended,112953931,430103371,380370896
140119,01-JUL-18,30-JUN-19,As Submitted,1119856590,2137996474,1882286549
140120,01-JAN-18,31-DEC-18,As Submitted,46013822,66876894,181647231
140122,01-JAN-18,31-DEC-18,As Submitted,283671842,431460222,632623488
140124,01-DEC-17,30-NOV-18,Amended,1016576520,564930176,812340748
140125,01-JAN-18,31-DEC-18,Amended,80926066,431532083,460145303
140127,01-JAN-18,31-DEC-18,As Submitted,133988491,245025599,221999448
140130,01-SEP-18,31-AUG-19,As Submitted,379807438,545175736,1303136733
140133,01-JUL-18,30-JUN-19,As Submitted,116252681,339767838,215461933
140135,01-OCT-17,30-SEP-18,As Submitted,231412391,324955885,649679060
140137,01-JUL-18,30-JUN-19,As Submitted,26250628,13462400,51488760
140143,01-OCT-17,30-SEP-18,As Submitted,74300205,59474104,158699640
140145,01-JUL-18,30-JUN-19,As Submitted,45837767,23728723,107444557
140147,01-OCT-17,31-DEC-17,As Submitted,10271557,8736884,28078002
140147,01-JAN-18,31-DEC-18,As Submitted,45893604,32968839,118528357
140148,01-OCT-17,30-SEP-18,As Submitted,484653449,1191226138,1076551044
140150,01-JUL-18,30-JUN-19,As Submitted,836365163,1271010797,1584269775
140155,01-JAN-18,30-JUN-18,As Submitted,60327518,158561612,215034293
140155,01-JUL-18,30-JUN-19,As Submitted,111229938,325669867,427593162
140158,01-JUL-18,30-JUN-19,As Submitted,215280124,305636866,296796279
140160,01-JAN-18,31-DEC-18,As Submitted,103340526,139417311,319151816
140161,01-OCT-17,30-SEP-18,As Submitted,43440703,63973938,146629546
140162,01-OCT-17,30-SEP-18,As Submitted,125399081,354931943,341858722
140164,01-APR-18,31-MAR-19,As Submitted,246189672,454642594,632583847
140166,01-JUL-18,30-JUN-19,As Submitted,129788409,236845815,362550045
140167,01-OCT-17,30-SEP-18,As Submitted,29760040,13258308,55505633
140172,01-JAN-18,31-DEC-18,As Submitted,254682612,528968889,671523110
140174,01-JAN-18,30-JUN-18,As Submitted,94075584,238657504,318270929
140174,01-JUL-18,30-JUN-19,As Submitted,169796517,460654557,638324274
140177,01-APR-18,31-MAR-19,As Submitted,61816694,129608347,81223467
140179,01-JUL-18,30-JUN-19,As Submitted,187477637,548441549,526216157
140180,01-JAN-18,30-JUN-18,Amended,148652156,423051229,346184667
140180,01-JUL-18,30-JUN-19,As Submitted,257556390,801166252,658575554
140181,01-JAN-18,31-DEC-18,As Submitted,40532582,63314926,39093892
140182,01-JAN-18,31-DEC-18,As Submitted,341839664,710359102,728438335
140184,01-MAY-18,30-APR-19,As Submitted,67532763,278794969,340260401
140185,01-JAN-18,31-DEC-18,Amended,213074225,501374471,491325111
140186,01-JAN-18,31-DEC-18,As Submitted,239692227,436809203,730917518
140187,01-JUL-18,30-JUN-19,As Submitted,206363263,369668331,456702724
140189,01-JUL-18,30-JUN-19,As Submitted,199615366,210618630,589377554
140191,01-JUL-18,30-JUN-19,As Submitted,296179072,500018657,895952714
140197,01-OCT-17,30-SEP-18,As Submitted,33608182,30785342,14172109
