PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
270086,01-JAN-17,31-DEC-17,As Submitted,51346130,30586287,110105090
270087,01-APR-17,31-MAR-18,Amended,60226393,17464029,135704171
270089,01-JAN-17,31-DEC-17,Settled,7161921,299131,5202497
271300,01-JUL-17,30-JUN-18,As Submitted,,2541406,10709023
271301,01-JUL-17,30-JUN-18,Settled,,2525915,6549825
271302,01-JUL-17,30-JUN-18,Settled w/Audit,,1335638,659951
271303,01-JUL-17,30-JUN-18,As Submitted,,2435445,1322094
271304,01-JUL-17,30-JUN-18,Settled,,2586233,2771828
271305,01-JUL-17,30-JUN-18,Settled w/Audit,,2011777,1229674
271306,01-JUL-17,30-JUN-18,Settled,,2305280,2485767
271307,01-JAN-17,31-DEC-17,Settled,7575882,2360776,4030747
271308,01-MAY-17,30-APR-18,Settled w/Audit,,2801174,2462295
271309,01-JUL-17,30-JUN-18,As Submitted,,1657841,853911
271310,01-JUL-17,30-JUN-18,Settled,2128745,915565,164149
271311,01-JUL-17,30-JUN-18,As Submitted,3574483,1861246,1110835
271312,01-MAY-17,30-APR-18,As Submitted,,1600432,6011444
271313,01-JUL-17,30-JUN-18,As Submitted,,2979716,6085871
271314,01-JUL-17,30-JUN-18,As Submitted,,2961797,18130860
271315,01-OCT-16,30-SEP-17,Settled,,81,59552
271316,01-JUL-17,30-JUN-18,As Submitted,,8160635,39062914
271317,01-JUL-17,30-JUN-18,Amended,,14851239,53620997
271318,01-JUL-17,30-JUN-18,As Submitted,,7184799,31166815
271319,01-NOV-16,31-OCT-17,As Submitted,,1235765,4247883
271320,01-APR-17,31-MAR-18,As Submitted,,8488849,39707221
271321,01-JAN-17,31-DEC-17,As Submitted,,3494568,4350866
271322,01-JUL-17,30-JUN-18,Settled,11333943,5506239,7743006
271323,01-JAN-17,31-DEC-17,As Submitted,19402170,6966860,21675103
271324,01-JAN-17,31-DEC-17,Settled,13760399,4971338,10753997
271325,01-JAN-17,31-DEC-17,As Submitted,31789040,14274954,34861700
271326,01-JUL-17,30-JUN-18,As Submitted,,6152302,12287051
271327,01-JUL-17,30-JUN-18,As Submitted,8031257,4435681,3731948
271328,01-JUL-17,30-JUN-18,As Submitted,,2507324,8665619
271329,01-OCT-16,30-SEP-17,Settled,,2247791,5431626
271330,01-JUL-17,30-JUN-18,As Submitted,,2986632,11625046
271331,01-JUL-17,30-JUN-18,As Submitted,,1959743,4692166
271332,01-JUL-17,30-JUN-18,As Submitted,34955601,13141905,37394104
271333,01-JUL-17,30-JUN-18,As Submitted,,3012782,3293964
271334,01-JUL-17,30-JUN-18,As Submitted,,2181661,4094571
271335,01-JAN-17,31-DEC-17,Settled,47005277,27734407,62971813
271336,01-APR-17,31-MAR-18,Amended,,28842328,59548670
271337,01-OCT-16,30-SEP-17,Settled,,1488425,8480230
271338,01-JUL-17,30-JUN-18,Settled,,5513649,11473198
271339,01-OCT-16,30-SEP-17,Settled,,6208,191475
271340,01-JUL-17,30-JUN-18,As Submitted,,28675175,87964406
271341,01-JUL-17,30-JUN-18,Settled,19299413,6767050,15788532
271342,01-JUL-17,30-JUN-18,As Submitted,,3112475,4350734
271343,01-JAN-17,31-DEC-17,As Submitted,,9935626,38759205
271344,01-JUL-17,30-JUN-18,As Submitted,43253196,22171180,54638101
271345,01-JUL-17,30-JUN-18,As Submitted,,8628242,38178941
271346,01-JUL-17,30-JUN-18,As Submitted,,3332846,7203374
271347,01-JAN-17,31-DEC-17,Amended,39674766,24648432,50533835
272001,01-SEP-17,31-AUG-18,As Submitted,16334322,32843518,3321
274086,01-JUL-17,30-JUN-18,As Submitted,68164321,39863263,4505
280003,01-JAN-17,31-DEC-17,Amended,470104842,961270023,649503118
280009,01-JUL-17,30-JUN-18,Amended,147279643,273060321,202442957
280013,01-JUL-17,30-JUN-18,As Submitted,916849097,1894262825,1491124411
280020,01-JUL-17,30-JUN-18,As Submitted,180001501,295563056,273394747
280023,01-JUL-17,30-JUN-18,Amended,139277197,203234786,296355080
280032,01-JAN-17,31-DEC-17,As Submitted,129698784,131092802,201780348
280040,01-JAN-17,31-DEC-17,As Submitted,397406727,669133398,668980459
280060,01-JUL-17,30-JUN-18,Amended,362985478,909090334,662603584
280061,01-JAN-17,31-DEC-17,As Submitted,155317874,210940456,270591970
280065,01-JAN-17,31-DEC-17,As Submitted,143689202,178693723,262609733
280077,01-JUL-17,30-JUN-18,As Submitted,108360137,101725526,184435797
280081,01-JUL-17,30-JUN-18,As Submitted,148691783,350313480,267809275
280105,01-JUL-17,30-JUN-18,As Submitted,32341620,23152771,99278850
280111,01-MAY-17,30-APR-18,As Submitted,67829206,42285202,98110211
280125,01-JAN-17,31-DEC-17,As Submitted,120260648,162268366,193564091
280127,01-JAN-17,31-DEC-17,As Submitted,46418036,48970371,74063053
280128,01-JUL-17,30-JUN-18,As Submitted,72740454,107997326,95715690
280129,01-JAN-17,31-DEC-17,As Submitted,67221790,64049151,120745751
280130,01-JUL-17,30-JUN-18,As Submitted,117069043,249110015,284162823
280131,01-JAN-17,31-DEC-17,Settled,30135044,59220263,72993117
280132,01-APR-17,31-MAR-18,As Submitted,70258508,133989754,158706153
280133,01-JAN-17,31-DEC-17,As Submitted,30692786,109232283,24507952
280134,01-JAN-17,31-DEC-17,Settled,86734524,126410851,152877685
281300,01-JAN-17,31-DEC-17,Settled,,1202055,6309052
281301,01-JUL-17,30-JUN-18,Amended,17550411,9983644,16587043
281302,01-JUL-17,30-JUN-18,As Submitted,,964505,8517386
281303,01-SEP-17,31-AUG-18,Settled,,746646,1492502
281304,01-JUL-17,30-JUN-18,As Submitted,,3941817,17236485
281305,01-JUL-17,30-JUN-18,As Submitted,,2034857,13390590
281306,01-JUL-17,30-JUN-18,Settled,,2721032,8349929
281307,01-JUL-17,30-JUN-18,Settled,24592997,7332267,23396208
281308,01-JUL-17,30-JUN-18,Settled,,4140139,10816625
281309,01-JUL-17,30-JUN-18,As Submitted,,2714783,17999323
281310,01-JAN-17,31-DEC-17,Reopened,,2660655,5900781
281311,01-JUL-17,30-JUN-18,Settled,,446710,4576765
281312,01-JUL-17,30-JUN-18,Settled,,4663245,3432299
281313,01-JUL-17,30-JUN-18,As Submitted,,3745435,21492304
281314,01-JUL-17,30-JUN-18,Settled,,1472087,5873296
281315,01-MAY-17,30-APR-18,Settled,,8151858,23453530
281316,01-JUL-17,30-JUN-18,Settled,,781941,4224782
281318,01-JUL-17,30-JUN-18,As Submitted,,2457738,17515157
281319,01-OCT-16,30-SEP-17,Settled,20044495,6495385,21624600
281320,01-OCT-16,30-SEP-17,Settled,,7478180,17122624
281321,01-JUL-17,30-JUN-18,Settled,,758089,7339717
281322,01-JAN-17,31-DEC-17,Settled,,9193104,33430845
281323,01-JUL-17,30-JUN-18,Settled,,639184,12084227
281324,01-MAY-17,30-APR-18,Settled,,2361040,15986752
281325,01-JUL-17,30-JUN-18,As Submitted,,1308578,8617700
281326,01-JUL-17,30-JUN-18,Settled,,3676277,12018132
281327,01-MAY-17,30-APR-18,Settled,,2295580,14938192
281328,01-JUL-17,31-DEC-17,Settled,,1768307,7505230
281329,01-JUL-17,30-JUN-18,As Submitted,,17599992,47339629
281330,01-OCT-16,30-SEP-17,Settled,,991112,1675335
281331,01-JUL-17,30-JUN-18,Settled,14297054,7270854,13208305
281332,01-JUL-17,30-JUN-18,As Submitted,,6176031,12219572
281333,01-JUL-17,30-JUN-18,Settled,,2687057,5880942
281334,01-OCT-16,30-SEP-17,Settled,,8680238,30045144
281335,01-AUG-17,31-JUL-18,Settled,,1469746,6377063
281336,01-OCT-16,30-SEP-17,Settled,36831841,20893586,36636829
281338,01-JUL-17,30-JUN-18,Settled,,2694991,19616628
281339,01-OCT-16,30-SEP-17,As Submitted,,5854062,28629022
281340,01-MAR-17,28-FEB-18,Settled,,1524987,7551448
281341,01-OCT-16,30-SEP-17,Settled,,5632275,19906047
281342,01-JUL-17,30-JUN-18,Settled,,3922026,35358051
281343,01-JUL-17,30-JUN-18,Settled,,1753220,9397655
281344,01-APR-17,31-MAR-18,Settled,,5821670,22035895
281345,01-JAN-17,31-DEC-17,Settled,,5168940,18671792
281346,01-JUL-17,30-JUN-18,Settled,,1348237,9765293
281347,01-JUL-17,30-JUN-18,Settled,,2327666,7241506
281348,01-MAY-17,30-APR-18,As Submitted,,9024306,15947537
281349,01-JUL-17,30-JUN-18,Settled,,6706538,24797865
281350,01-JUL-17,30-JUN-18,Settled,,2794836,14850470
281351,01-JUL-17,30-JUN-18,Settled,,2492101,11689846
281352,01-AUG-17,31-JUL-18,As Submitted,,13287145,24627901
281353,01-JUL-17,30-JUN-18,Settled,,5555182,26473933
281354,01-JAN-17,31-DEC-17,Settled,,2840280,27112689
281355,01-JAN-17,31-DEC-17,Settled,,6485130,27213481
281356,01-JUL-17,30-JUN-18,As Submitted,,7603670,21587219
281357,01-JAN-17,31-DEC-17,Settled,45273762,23917269,46764504
281358,01-JUL-17,30-JUN-18,Settled,,4828799,10829165
281359,01-JAN-17,31-DEC-17,Settled,,4796813,40554241
281360,01-JUL-17,30-JUN-18,Amended,,15956287,46357104
281361,01-JUL-17,30-JUN-18,Settled,,9667852,25360156
281362,01-JAN-17,31-DEC-17,Settled,,26001393,46003947
281363,01-JUL-17,30-JUN-18,Settled,,14925375,47588800
281364,01-OCT-16,30-SEP-17,As Submitted,,17849315,76179153
281365,01-OCT-16,30-SEP-17,Settled,,4456137,16469694
282000,01-JUL-17,30-JUN-18,Settled,60193532,139897821,20832555
282001,01-JUL-17,30-JUN-18,Settled,18521520,59681352,121314
282002,01-FEB-17,31-JAN-18,Settled,10110981,27041075,
282003,01-MAR-17,28-FEB-18,Settled,23929463,50758459,1907
283025,01-JUL-17,30-JUN-18,As Submitted,80962697,170717235,20830209
283026,19-DEC-16,30-JUN-17,Settled,52066366,96142965,16899447
283026,01-JUL-17,30-JUN-18,As Submitted,60879187,135783357,20832555
283300,01-JAN-17,31-DEC-17,Settled,,2421426,133139810
283301,01-JAN-17,31-DEC-17,Settled,,360895695,320369391
284003,01-JUL-17,30-JUN-18,Settled,18147506,15091773,
284009,01-JUL-17,30-JUN-18,Settled,47744248,29630207,4149011
290001,01-JUL-17,30-JUN-18,As Submitted,644862479,1996351904,1400035706
290003,01-FEB-17,31-JAN-18,Amended,545345459,4176361425,1878135635
290005,01-JAN-17,31-DEC-17,Amended,86002016,424158466,342824155
290007,01-JUL-17,30-JUN-18,As Submitted,600985861,2223776006,882323437
290008,01-JUL-17,30-JUN-18,As Submitted,43709071,69703418,146181759
290009,01-JAN-17,31-DEC-17,Amended,248174369,737992352,502415802
290012,01-JUL-17,30-JUN-18,As Submitted,118747430,326573519,363792011
290019,01-JAN-17,31-DEC-17,Amended,232106070,517371317,517207505
290021,01-JAN-17,31-DEC-17,Amended,229220657,1694776769,587826478
290022,01-JAN-17,31-DEC-17,As Submitted,197440297,1351595467,616799051
290032,01-JAN-17,31-DEC-17,As Submitted,83797079,373211162,381659815
290039,01-JAN-17,31-DEC-17,As Submitted,323162759,2279879294,1068215463
290041,01-JAN-17,31-DEC-17,As Submitted,320389231,2367789181,930698385
290045,01-JUL-17,30-JUN-18,As Submitted,410981414,1854347471,1209455013
290046,01-JAN-17,31-DEC-17,As Submitted,252499379,1916682164,666935047
290047,01-FEB-17,31-JAN-18,Amended,155589807,795691853,554079241
290049,01-JUL-17,30-JUN-18,As Submitted,99323910,221471670,317393746
290053,01-JUL-17,30-JUN-18,As Submitted,168545338,732443615,510283768
290054,01-JAN-17,31-DEC-17,As Submitted,185194895,1407112210,640455042
290056,01-NOV-16,31-OCT-17,As Submitted,30855959,211577221,47235
290057,21-NOV-16,31-DEC-17,Amended,126404092,576399833,503492155
291300,01-JUL-17,30-JUN-18,Settled w/Audit,12818381,8224062,10262264
291301,01-JUL-17,30-JUN-18,Amended,,231768,17328033
291302,01-JUL-17,30-JUN-18,As Submitted,,8339245,35807634
291303,01-JUL-17,30-JUN-18,Settled w/Audit,13750747,2626474,10171549
291304,01-JUL-17,30-JUN-18,Settled w/Audit,10651171,3086102,8654509
291306,01-JAN-17,31-DEC-17,As Submitted,,35611128,126066978
291307,01-AUG-17,31-JUL-18,As Submitted,,17949582,83098522
291308,01-JUL-17,30-JUN-18,As Submitted,45005445,28100641,58156288
291309,01-JAN-17,31-DEC-17,As Submitted,25523290,26696717,30264938
291311,01-JAN-17,31-DEC-17,As Submitted,,25202121,130020536
291312,01-JUL-17,30-JUN-18,Settled w/Audit,4844304,3724086,4442201
291313,01-JAN-17,31-DEC-17,Settled,,28584436,84852527
291314,01-APR-17,31-MAR-18,As Submitted,13763854,4828860,14354544
292002,01-SEP-17,31-AUG-18,Settled,70785448,226234813,5950207
292003,01-JUN-17,31-MAY-18,As Submitted,36333087,67533910,
292004,01-SEP-17,31-AUG-18,As Submitted,22272791,166588578,23019
292006,01-SEP-17,31-AUG-18,As Submitted,30769262,150880742,470363
292007,01-SEP-17,31-AUG-18,As Submitted,7525684,19118628,
292008,01-JAN-17,31-DEC-17,Settled,10787613,44745093,15044
293026,01-JAN-17,31-DEC-17,As Submitted,23764380,69030369,
293032,01-JAN-17,31-DEC-17,As Submitted,30171546,74777763,1731986
293033,01-JAN-17,31-DEC-17,Settled,18113401,39800756,888105
294000,01-JUL-17,30-JUN-18,Amended,14416730,1015151,1743690
294002,01-JUL-17,30-JUN-18,Settled,63935225,35918517,
294003,01-NOV-16,31-OCT-17,Settled,11534855,32035080,1386471
294009,01-JAN-17,31-DEC-17,Settled,30681790,72184448,9133067
294010,01-JAN-17,31-DEC-17,Settled,5322684,53572000,776830
294011,01-JAN-17,31-DEC-17,Settled,16658858,64090575,151920
294012,01-JUL-17,30-JUN-18,Settled,18404319,50741655,3961274
294013,01-JAN-17,31-DEC-17,As Submitted,17417447,41101999,2918880
300001,01-OCT-16,30-SEP-17,Amended,397198730,500104602,638657459
300003,01-JUL-17,30-JUN-18,Amended,876955353,1144608594,1600447358
300005,01-OCT-16,30-SEP-17,As Submitted,140250698,169048141,210152677
300011,01-JAN-17,31-DEC-17,Settled,164769446,144424805,342429263
300012,01-JUL-17,30-JUN-18,As Submitted,372297177,354313567,683226848
300014,01-OCT-16,30-SEP-17,Amended,124429667,87084183,225820783
300017,01-AUG-17,31-JUL-18,Amended,100603930,213342030,364414219
300018,01-JAN-17,30-SEP-17,As Submitted,205427147,201617436,501225185
300019,01-JUL-17,30-JUN-18,Settled,162727143,124304200,362368319
300020,01-OCT-16,30-SEP-17,Amended,180775402,220415353,335721721
300023,01-OCT-16,30-SEP-17,As Submitted,191430487,160639662,400520089
300029,01-MAR-17,28-FEB-18,Amended,192014353,705996070,499153337
300034,01-JUL-17,30-SEP-17,Amended,83059569,162311999,130794882
301300,01-OCT-16,30-SEP-17,As Submitted,,3955811,23883706
301301,01-OCT-16,30-SEP-17,As Submitted,27645239,18873345,36847145
301302,01-OCT-16,30-SEP-17,As Submitted,,32314604,97273994
301303,01-OCT-16,30-SEP-17,As Submitted,,12980406,60009754
301304,01-JUL-17,30-JUN-18,As Submitted,,23467818,72057355
301305,01-OCT-16,30-JUN-17,As Submitted,,20462449,43056243
301305,01-JUL-17,30-JUN-18,As Submitted,,24333354,65550847
301306,01-OCT-16,30-SEP-17,As Submitted,30220319,19056856,48972804
301307,01-OCT-16,30-SEP-17,As Submitted,,27059542,80298598
301308,01-OCT-16,30-SEP-17,As Submitted,,7617599,44885958
301309,01-OCT-16,30-SEP-17,As Submitted,,17986387,109641350
301310,01-OCT-16,30-SEP-17,Amended,,17711457,60495589
301311,01-JUL-17,30-JUN-18,As Submitted,,30477136,78315499
301312,01-OCT-16,30-SEP-17,As Submitted,,19293180,71419153
303026,01-JUN-17,31-MAY-18,Settled,86267405,124484825,69250149
303027,01-JAN-17,31-DEC-17,As Submitted,13211853,22458365,1275482
304000,01-JUL-17,30-JUN-18,Settled,65868689,84102413,
304001,01-JAN-17,31-DEC-17,Settled,14585174,19019726,526900
310001,01-JAN-17,31-DEC-17,Amended,1261165135,2646067720,2213195393
310002,01-JAN-17,31-DEC-17,Amended,473137508,1765841058,720962263
310003,01-JAN-17,31-DEC-17,Amended,155412981,592671230,402467804
310005,01-JAN-17,31-DEC-17,As Submitted,193446970,302837451,376488063
310006,01-JAN-17,31-DEC-17,Amended,122587520,419158040,277191612
310008,01-JAN-17,31-DEC-17,As Submitted,330693691,709115962,852495661
310009,01-JAN-17,31-DEC-17,Amended,237224529,865177481,455411801
310010,01-JAN-17,31-DEC-17,As Submitted,381492841,777640759,1097833942
310011,01-JAN-17,31-DEC-17,As Submitted,122865942,273563103,488426375
310012,01-JAN-17,31-DEC-17,As Submitted,555757721,1206510068,943587040
310014,01-JAN-17,31-DEC-17,Amended,745649689,2272635686,1639319310
310015,01-JAN-17,31-DEC-17,Amended,894377057,3001602851,1987224773
310016,01-JAN-17,31-DEC-17,Amended,163569187,1324499485,968044551
310017,01-JAN-17,31-DEC-17,As Submitted,173551517,570742556,455255296
310019,01-JAN-17,31-DEC-17,As Submitted,621806446,2823733091,1002670473
310021,01-JUL-17,30-JUN-18,As Submitted,114559468,402567307,373679004
310022,01-JAN-17,31-DEC-17,As Submitted,619707101,2261257911,1447473774
310024,01-JAN-17,31-DEC-17,Amended,103718420,557713503,323931537
310025,01-JAN-17,31-DEC-17,Amended,123838786,948945363,770703203
310027,01-JAN-17,31-DEC-17,As Submitted,235562336,764227369,638308637
310028,01-JAN-17,31-DEC-17,As Submitted,139347877,691108880,556566226
310029,01-JUL-17,30-JUN-18,As Submitted,280140516,1265100260,638836640
310031,01-JAN-17,31-DEC-17,Settled,143578387,453567921,374132464
310032,01-JAN-17,31-DEC-17,As Submitted,299768267,1124500495,654244659
310034,01-JAN-17,31-DEC-17,Amended,252677964,793254019,597378744
310038,01-JAN-17,31-DEC-17,Amended,906506311,3633107371,1414063443
310039,01-JAN-17,31-DEC-17,Amended,246951811,765129050,559679859
310040,01-JAN-17,31-DEC-17,Amended,148207835,1052340928,663855946
310041,01-JAN-17,31-DEC-17,Amended,334113090,1214486161,667714596
310044,01-JAN-17,31-DEC-17,Settled,271449469,1649650455,1437936998
310045,01-JAN-17,31-DEC-17,As Submitted,399145452,1540504542,1799223615
310047,01-JAN-17,31-DEC-17,As Submitted,168179562,523349696,433827712
310048,01-JAN-17,31-DEC-17,Amended,234855482,1072327524,545915779
310050,01-JAN-17,31-DEC-17,Amended,240441526,702003191,441593585
310051,01-JAN-17,31-DEC-17,As Submitted,530220965,1342189521,1295483431
310052,01-JAN-17,31-DEC-17,Amended,287369027,1024587803,725301349
310054,01-JAN-17,31-DEC-17,As Submitted,197274355,620619522,558117849
310057,01-JAN-17,31-DEC-17,As Submitted,263495951,1205898239,593597843
310058,01-JAN-17,31-DEC-17,As Submitted,185373367,457165642,92149487
310060,01-JUL-17,30-JUN-18,Amended,97435962,349116999,573497424
310061,01-JUL-17,30-JUN-18,As Submitted,114537758,421283001,357318050
310064,01-JUL-17,30-JUN-18,As Submitted,563747001,2066933318,1510473379
310069,01-JAN-17,31-DEC-17,As Submitted,54624568,160121015,124339146
310070,01-JAN-17,31-DEC-17,Amended,356107402,1984238335,1012270133
310073,01-JAN-17,31-DEC-17,Amended,611976811,2240254656,1202096169
310074,01-JAN-17,31-DEC-17,Amended,329204652,1245198065,648309595
310075,01-JAN-17,31-DEC-17,Amended,316673209,898643791,620853481
310076,01-JAN-17,31-DEC-17,Amended,612770046,2013684089,1024461822
310081,01-JAN-17,31-DEC-17,As Submitted,186301540,581227922,444258727
310083,01-JAN-17,31-DEC-17,As Submitted,87706884,419566696,221738844
310084,01-JAN-17,31-DEC-17,Amended,102608320,358626973,227458211
310086,01-JAN-17,31-DEC-17,As Submitted,488059398,2014098397,1052483854
310091,01-JAN-17,31-DEC-17,As Submitted,50868505,168076886,283664773
310092,01-JAN-17,31-DEC-17,Amended,200210464,1705374689,1080211766
310096,01-JAN-17,31-DEC-17,Amended,139882639,516897467,363568327
310108,01-JAN-17,31-DEC-17,Amended,476913154,1282314735,1010411254
310110,01-JAN-17,31-DEC-17,Amended,171135268,690869404,623161452
310111,01-JAN-17,31-DEC-17,As Submitted,248473821,655293681,368108764
310112,01-JAN-17,31-DEC-17,Amended,147885039,547519755,326117823
310113,01-JAN-17,31-DEC-17,Settled,160105527,451769766,462529490
310115,01-JAN-17,31-DEC-17,Settled,73068849,237832044,219371940
310118,01-JAN-17,31-DEC-17,As Submitted,55551785,241802614,174066560
310119,01-JUL-17,30-JUN-18,Amended,625978268,1830440647,875286453
310130,01-JUL-17,30-JUN-18,As Submitted,110455043,311252185,197346844
312014,01-JUL-17,30-JUN-18,As Submitted,36528745,41040445,300233
312017,01-SEP-17,31-AUG-18,As Submitted,21369343,140002858,22628
312018,01-JAN-17,31-DEC-17,Settled,24869231,167187800,
312019,01-NOV-16,31-OCT-17,Settled,24258360,90110180,
312020,01-SEP-17,31-AUG-18,Settled,48382432,235533170,2914820
312022,01-SEP-17,31-AUG-18,As Submitted,25473795,165885443,18338
312023,01-SEP-17,31-AUG-18,As Submitted,19026417,131147743,77707
312024,01-APR-17,31-MAR-18,Settled,46191314,706248879,
313025,01-JAN-17,31-DEC-17,As Submitted,176236766,266380079,181444455
313027,01-JAN-17,31-DEC-17,As Submitted,32816341,58167937,8990926
313029,01-JAN-17,31-DEC-17,Amended,34735837,66136742,
313030,01-JAN-17,31-DEC-17,As Submitted,46076661,55683167,37116186
313032,01-NOV-16,31-DEC-16,Settled,4313230,6393823,467959
313032,01-JAN-17,31-DEC-17,As Submitted,25335461,46933841,3064996
313033,01-JUN-17,31-MAY-18,Settled,17466241,29182725,2831684
313035,01-JAN-17,31-DEC-17,As Submitted,21482568,38570480,2020054
313036,01-JUN-17,31-MAY-18,Settled,15199271,34041251,281
313300,01-JAN-17,31-DEC-17,Settled,117243275,125128952,98891871
313302,01-JAN-17,31-DEC-17,Settled,,11381655,15531772
314001,01-MAR-17,28-FEB-18,As Submitted,21384055,58291672,2542000
314005,01-JUL-17,30-JUN-18,As Submitted,155171547,1583714,
314011,01-JUL-17,30-JUN-18,As Submitted,60639589,19083964,85834957
314012,01-JAN-17,31-DEC-17,Settled,39492758,80973625,1841513
314013,01-JUL-17,30-JUN-18,Settled,133215844,1122898,252192
314016,01-JUL-17,30-JUN-18,Settled,173995649,1501112,420248
314018,01-JAN-17,31-DEC-17,Settled,27979735,44718257,
314019,01-JAN-17,31-DEC-17,Settled,69788440,92519561,7808917
314020,01-JAN-17,31-DEC-17,Settled,45552535,58376388,57712
314021,01-JAN-17,31-DEC-17,Settled,22298960,42421665,7279060
314022,01-JAN-17,31-DEC-17,Settled,9087131,18537186,1776667
314023,01-JAN-17,31-DEC-17,Settled,20296421,31423541,4255
314024,01-JAN-17,31-DEC-17,Settled,24485536,26067075,27264
314026,01-JUL-17,30-JUN-18,Settled,4692391,8243327,925
314027,01-JAN-17,31-DEC-17,Settled,17899646,18185780,
320001,01-JUL-17,30-JUN-18,Amended,865528965,944539944,1001175654
320002,01-JUL-17,30-JUN-18,Amended,313715356,456233863,704114596
320003,01-SEP-17,31-AUG-18,Amended,27031092,49191158,136105624
320004,01-JUL-17,30-JUN-18,Amended,107661297,218897868,458145857
320005,01-JUL-17,30-JUN-18,As Submitted,207803355,320548602,367984624
320006,01-JUN-17,31-MAY-18,As Submitted,78014697,230425657,358853997
320009,01-MAR-17,28-FEB-18,As Submitted,226648165,892643196,562202049
320011,01-JAN-17,31-DEC-17,As Submitted,56723936,57048212,114646749
320013,01-JUN-17,19-JUL-17,Reopened,6336920,3913344,11640545
320016,01-JUL-17,30-JUN-18,As Submitted,63817191,53491307,136228232
320017,01-MAY-17,30-APR-18,As Submitted,119710780,365659437,405702047
320018,01-OCT-16,30-SEP-17,Settled,166173620,433157947,543770312
320021,01-JAN-17,31-DEC-17,Amended,927130093,1441177433,1655215888
320022,01-JAN-17,31-DEC-17,Amended,76491583,78387340,204557308
320030,01-JUL-17,30-JUN-18,As Submitted,45996186,42998241,117168919
320033,01-JAN-17,31-DEC-17,As Submitted,35421076,26780447,108060153
320038,01-JAN-17,31-DEC-17,Amended,50314781,58598320,143322289
320057,01-OCT-16,30-SEP-17,Settled,12941948,308,160310
320058,01-OCT-16,30-SEP-17,Settled,5896032,736,52269
320059,01-OCT-16,30-SEP-17,Settled,90284611,126780,1557810
320060,01-OCT-16,30-SEP-17,As Submitted,19218686,19896,219461
320061,01-OCT-16,30-SEP-17,Settled,103571477,192253,1436304
320062,01-OCT-16,30-SEP-17,Settled,28100526,14832,239877
320063,01-SEP-17,31-AUG-18,As Submitted,58760511,111668936,261440479
320065,01-JAN-17,31-DEC-17,Settled,43189196,105385472,141110354
320067,01-JUL-17,30-JUN-18,As Submitted,4332180,1326569,16847264
320070,01-OCT-16,30-SEP-17,Settled,12270920,252,161392
320074,01-FEB-17,31-JAN-18,As Submitted,51128742,134570828,199775654
320084,01-JUL-17,30-JUN-18,As Submitted,26438852,8843014,60830375
320085,01-APR-17,31-MAR-18,Amended,163322016,632798915,523405375
320086,01-JAN-17,31-DEC-17,As Submitted,41130252,83797519,163096589
320089,01-JUL-17,30-JUN-18,As Submitted,82908962,88739163,115767763
321300,01-JUL-17,30-JUN-18,As Submitted,,4708369,28726910
321301,01-JAN-17,31-DEC-17,Settled,,8385858,38941488
321302,01-JAN-17,31-DEC-17,Settled,,3775402,20873915
321304,01-JUL-17,30-JUN-18,Amended,,3561479,10833367
321305,01-JUL-17,30-JUN-18,As Submitted,,6862848,189144737
321306,01-JAN-17,31-DEC-17,Settled,,26009409,60244207
321307,01-JUL-17,30-JUN-18,As Submitted,,13849281,25247563
321308,01-JUL-17,30-JUN-18,As Submitted,,15600406,42318096
321309,01-JAN-17,31-DEC-17,Settled,,40979125,107089897
321310,20-JUL-17,31-MAY-18,As Submitted,,23022905,78497587
322002,01-SEP-17,31-AUG-18,Settled,24332546,93641472,1324405
322003,01-JUN-17,31-MAY-18,Settled,9493543,26980423,
322004,01-MAR-17,28-FEB-18,Settled,7706219,17168016,208
323026,01-JUL-17,30-JUN-18,As Submitted,8400516,4016963,
323027,01-JAN-17,31-DEC-17,As Submitted,27313383,42118391,2077185
323028,01-MAY-17,31-AUG-17,As Submitted,8215929,21687189,6665118
323028,01-SEP-17,31-AUG-18,As Submitted,24075557,73851553,22657687
323029,01-JUL-17,30-JUN-18,As Submitted,4298313,7170795,
323032,01-JAN-17,31-DEC-17,As Submitted,12164408,26563212,1683397
324010,01-JAN-17,31-DEC-17,Settled,13695337,33981135,1890875
324012,01-JAN-17,31-DEC-17,Settled,13526853,40090450,1460691
324013,01-JAN-17,31-DEC-17,Settled,10074659,17047055,170675
324014,01-AUG-17,31-JUL-18,As Submitted,4988844,10539624,
330003,01-JUL-17,30-JUN-18,Amended,80250045,49391135,260331742
330004,01-JAN-17,31-DEC-17,Amended,102945336,365754127,256839262
330005,01-JAN-17,31-DEC-17,Amended,1077699088,1853809906,1095150247
330006,01-JAN-17,31-DEC-17,As Submitted,203982284,159834862,136942979
330008,01-JAN-17,31-DEC-17,As Submitted,52811794,42490810,35173321
330009,01-JAN-17,31-DEC-17,As Submitted,520148450,515977418,393759439
330011,01-JUL-17,30-JUN-18,Amended,304653622,228696812,714921560
330013,01-JAN-17,31-DEC-17,Amended,812883575,2074676896,945990387
330014,01-JAN-17,31-DEC-17,Amended,410666647,592859706,386201229
330019,01-JAN-17,31-DEC-17,As Submitted,99832279,154586003,42856613
330023,01-JAN-17,31-DEC-17,Amended,490600866,906786373,787889230
330024,01-JAN-17,31-DEC-17,Amended,1980546974,4139557751,2397060502
330027,01-JAN-17,31-DEC-17,Amended,358008334,896761487,312832803
