PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
290045,01-JUL-16,30-JUN-17,As Submitted,395399399,1647244279,1116373232
290046,01-JAN-16,31-DEC-16,Settled w/Audit,234368638,1641104888,614286171
290047,01-FEB-16,31-JAN-17,Settled,143995608,773874050,416116663
290049,01-JUL-16,30-JUN-17,Amended,93868747,210126205,299356724
290053,01-JUL-16,30-JUN-17,As Submitted,155272666,577637053,439862563
290054,01-JAN-16,31-DEC-16,Settled w/Audit,181957110,1190762167,587920488
290056,17-NOV-15,31-OCT-16,Settled,24529565,142318928,
291300,01-JUL-16,30-JUN-17,Settled w/Audit,11520691,6870444,9544871
291301,01-JUL-16,30-JUN-17,Settled,,76744,17748767
291302,01-JUL-16,30-JUN-17,Settled,,8881727,36983924
291303,01-JUL-16,30-JUN-17,Settled w/Audit,12330638,2088448,9796865
291304,01-JUL-16,30-JUN-17,Settled w/Audit,9905305,3341806,8628840
291306,01-JAN-16,31-DEC-16,As Submitted,,32670699,117240562
291307,01-AUG-16,31-JUL-17,Settled,,16037987,73040813
291308,01-JUL-16,30-JUN-17,Settled,43503873,30072161,48601310
291309,01-JAN-16,31-DEC-16,Settled,25355466,26564705,33002848
291311,01-JAN-16,15-AUG-16,Settled,,19058968,96393952
291311,16-AUG-16,31-DEC-16,Settled,,9807327,54474471
291312,01-JUL-16,30-JUN-17,Settled w/Audit,5057567,2638077,3024707
291313,12-OCT-15,31-DEC-15,Settled,,7322730,18304300
291313,01-JAN-16,31-DEC-16,Settled w/Audit,,26825927,85327999
291314,19-MAY-16,31-MAR-17,Settled,10614761,4416773,11028345
292002,01-SEP-16,31-AUG-17,Settled,72618550,241685076,5964001
292003,01-JUN-16,31-MAY-17,Settled,36147672,63306783,
292004,01-SEP-16,31-AUG-17,Settled,20527225,158238460,188008
292006,01-SEP-16,31-AUG-17,Settled,29870373,130264848,688715
292007,01-SEP-16,31-AUG-17,Settled,7496923,19779143,
292008,01-JAN-16,31-DEC-16,Settled,12253925,51402677,
293026,01-JAN-16,31-DEC-16,Settled,22195449,61731490,5435
293032,01-JAN-16,31-DEC-16,Amended,27668104,69469362,1751346
293033,01-JAN-16,31-DEC-16,Settled,17134306,36556612,895620
294000,01-JUL-16,30-JUN-17,Settled,18342133,1044029,4406306
294002,01-JUL-16,30-JUN-17,Settled,55298245,16072513,
294003,01-NOV-15,31-OCT-16,Settled,10892396,31531462,1767640
294008,01-JAN-16,31-JAN-17,Settled,2812157,5557507,
294009,01-JAN-16,31-DEC-16,Settled,25371442,58728990,7944346
294010,01-JAN-16,31-DEC-16,Settled,4924680,13670000,442160
294011,01-JAN-16,31-DEC-16,Settled,15552681,61404000,240565
294012,01-JUL-16,30-JUN-17,Settled,19660586,57453295,4230263
294013,01-JAN-16,31-DEC-16,Settled,16359570,41880850,2966880
300001,01-OCT-15,30-SEP-16,Amended,374934084,455995569,579429448
300003,01-JUL-16,30-JUN-17,Amended,867470545,1088123516,1477487953
300005,01-OCT-15,30-SEP-16,Settled,140958848,181342415,208442393
300011,01-JAN-16,31-DEC-16,Settled,164354048,141753175,346736263
300012,01-JUL-16,30-JUN-17,As Submitted,346497373,323722280,630087135
300014,01-OCT-15,30-SEP-16,As Submitted,113369493,90658219,225203208
300017,01-AUG-16,31-JUL-17,Settled,91122452,173728221,320411959
300018,01-JAN-16,31-DEC-16,Amended,262083436,266336066,617883858
300019,01-JUL-16,30-JUN-17,Settled,159874804,109793856,353975317
300020,01-OCT-15,30-SEP-16,As Submitted,171536324,197698628,318099785
300023,01-OCT-15,30-SEP-16,Settled,177090746,156441165,368110324
300029,01-MAR-16,28-FEB-17,Settled,177108435,579251429,434706053
300034,01-JUL-16,30-JUN-17,As Submitted,319123187,604475511,488903403
301300,01-OCT-15,30-SEP-16,Settled,,4607698,23436006
301301,01-OCT-15,30-SEP-16,Amended,,12634818,34695769
301302,01-OCT-15,30-SEP-16,As Submitted,,30372726,95374006
301303,01-OCT-15,30-SEP-16,As Submitted,,11193922,58987953
301304,01-JUL-16,30-JUN-17,As Submitted,,25273497,68822238
301305,01-OCT-15,30-SEP-16,Settled,,30026678,52974346
301306,01-OCT-15,30-SEP-16,Settled,31318491,18224263,51127152
301307,01-OCT-15,30-SEP-16,As Submitted,,27779917,74149025
301308,01-OCT-15,30-SEP-16,As Submitted,,6540862,42964881
301309,01-OCT-15,30-SEP-16,Amended,,20087278,101928022
301310,01-JAN-16,30-SEP-16,As Submitted,,15631222,45830299
301311,01-JUL-16,30-JUN-17,Amended,,24734501,72155298
301312,01-OCT-15,30-SEP-16,As Submitted,,16008510,67630356
303026,01-JUN-16,31-MAY-17,Settled,84587575,126486287,71289456
303027,01-JAN-16,31-DEC-16,As Submitted,12855345,21719908,1127261
304000,01-JUL-16,30-JUN-17,Settled,61517628,83093634,
310001,01-JAN-16,31-DEC-16,Settled,1173860681,2566391817,2038487300
310002,01-JAN-16,31-DEC-16,Amended,475977042,1608550416,625769195
310003,01-JAN-16,31-DEC-16,Settled,144439524,581478695,354150447
310005,01-JAN-16,31-DEC-16,Settled,187467369,285010521,360781638
310006,01-JAN-16,31-DEC-16,Settled,124168018,402143506,279957842
310008,01-JAN-16,31-DEC-16,As Submitted,313253547,731387449,796276347
310009,01-JAN-16,31-DEC-16,Amended,231558042,811497623,424057700
310010,01-JAN-16,31-DEC-16,Settled w/Audit,381064692,734227385,1052700666
310011,01-JAN-16,31-DEC-16,As Submitted,121130246,267978058,427226699
310012,01-JAN-16,31-DEC-16,As Submitted,554340386,1134565480,873452903
310014,01-JAN-16,31-DEC-16,Settled,696908771,2244984323,1499316846
310015,01-JAN-16,31-DEC-16,As Submitted,862837821,2844063424,1754079713
310016,01-JAN-16,31-DEC-16,Amended,164023144,1291021594,1006833381
310017,01-JAN-16,31-DEC-16,Settled,170807904,603930477,417912527
310019,01-JAN-16,31-DEC-16,Settled w/Audit,593544361,2707868751,929095722
310021,01-JUL-16,30-JUN-17,As Submitted,146324448,412591257,363203451
310022,01-JAN-16,31-DEC-16,Settled w/Audit,653063860,2413696636,1342790592
310024,01-JAN-16,31-DEC-16,Settled w/Audit,103797019,580533788,284806712
310025,01-JAN-16,31-DEC-16,Amended,130942603,1008660993,760588293
310027,01-JAN-16,31-DEC-16,As Submitted,236835153,770429261,619375217
310028,01-JAN-16,31-DEC-16,Settled,133064275,633020353,520277190
310029,01-JUL-16,30-JUN-17,As Submitted,282166308,1340148091,651427107
310031,01-JAN-16,31-DEC-16,Reopened,151804014,438873896,365849623
310032,01-JAN-16,31-DEC-16,As Submitted,293325176,1043537064,630183775
310034,01-JAN-16,31-DEC-16,Settled,226081151,818789791,564682545
310038,01-JAN-16,31-DEC-16,Settled w/Audit,929285337,3713380329,1357247598
310039,01-JAN-16,31-DEC-16,Settled,206980335,860314730,597083072
310040,01-JAN-16,31-DEC-16,Settled w/Audit,142670345,999236939,647537502
310041,01-JAN-16,31-DEC-16,Settled,331545196,1184515197,607152161
310044,01-JAN-16,31-DEC-16,Settled,271263473,1572727841,1291052926
310045,01-JAN-16,31-DEC-16,Settled w/Audit,376932183,1560742125,1412743648
310047,01-JAN-16,31-DEC-16,Settled,164466168,527218543,417889632
310048,01-JAN-16,31-DEC-16,Settled,240797056,1054502313,547210389
310050,01-OCT-15,31-DEC-15,As Submitted,60431689,159165120,106235638
310050,01-JAN-16,31-DEC-16,As Submitted,239678001,667581461,426271499
310051,01-JAN-16,31-DEC-16,As Submitted,521802005,1265869238,1183571323
310052,01-JAN-16,31-DEC-16,Amended,256452726,1000960862,669166676
310054,01-JAN-16,31-DEC-16,Settled,192307389,599599201,553536940
310057,01-JAN-16,31-DEC-16,Settled w/Audit,259453129,1267439250,559527015
310058,01-JAN-16,31-DEC-16,As Submitted,173847005,456575567,90230597
310060,01-JUL-16,30-JUN-17,Settled,97109307,340955240,528410606
310061,01-JUL-16,30-JUN-17,Settled w/Audit,112963708,410599447,331608751
310064,01-JAN-16,30-JUN-16,Settled,267351752,1037723330,713540919
310064,01-JUL-16,30-JUN-17,Settled w/Audit,555175983,2072498113,1469755569
310069,01-JAN-16,31-DEC-16,Settled,53019780,155611291,121735848
310070,01-JAN-16,31-DEC-16,Amended,338408803,1950534986,911275037
310073,01-JAN-16,31-DEC-16,Settled w/Audit,558526383,2183763843,1162006942
310074,01-JAN-16,31-DEC-16,Amended,322554489,1123524457,596615674
310075,01-JAN-16,31-DEC-16,Amended,311151805,847346756,576073874
310076,01-JAN-16,31-DEC-16,Amended,605132478,1837108744,953377693
310081,01-JAN-16,31-DEC-16,Settled,173333465,554775860,393175568
310083,01-MAR-16,31-DEC-16,Amended,67854011,357605546,200393848
310084,01-JAN-16,31-DEC-16,Settled,97752189,322425971,202441825
310086,01-JAN-16,31-DEC-16,Settled w/Audit,469510714,1894128927,970254421
310091,01-JAN-16,31-DEC-16,As Submitted,49199247,214735150,296377451
310092,01-JAN-16,31-DEC-16,As Submitted,209267197,1556013593,936451660
310096,01-JAN-16,30-APR-16,Amended,65932473,103609635,97468863
310096,01-MAY-16,31-DEC-16,Amended,98847598,183395745,172096665
310108,01-JAN-16,31-DEC-16,Reopened,429811843,1231246276,945965754
310110,01-JAN-16,31-DEC-16,Settled,167894782,741647108,591856203
310111,01-JAN-16,31-DEC-16,Amended,241671112,689133988,355919804
310112,01-JAN-16,31-DEC-16,Settled,131188492,521431728,313634313
310113,01-JAN-16,31-DEC-16,Settled,147315449,459623935,444080459
310115,01-JAN-16,31-DEC-16,As Submitted,74420357,240059821,231413070
310118,01-JAN-16,31-DEC-16,Settled,54806856,232577635,223012988
310119,01-JUL-16,30-JUN-17,Amended,596476722,1810163250,840989467
310130,01-JUL-16,30-JUN-17,Settled,90702943,309370196,173707232
312014,01-JUL-16,30-JUN-17,Settled,34777349,41383566,292258
312017,01-SEP-16,31-AUG-17,Settled,20809340,129732745,
312018,01-JAN-16,31-DEC-16,Settled,26541625,161345097,
312019,01-NOV-15,31-OCT-16,Reopened,23334161,76057005,
312020,01-SEP-16,31-AUG-17,Settled,51957379,250964654,
312022,01-SEP-16,31-AUG-17,Settled,29579686,191470952,10658
312023,01-SEP-16,31-AUG-17,Settled,19562165,141397270,29961
312024,01-APR-16,31-MAR-17,Settled,43352102,485988457,
313025,01-JAN-16,31-DEC-16,Settled,172176298,253765651,166833064
313027,01-JAN-16,31-DEC-16,Settled,33853969,59152958,7864384
313029,01-JAN-16,31-DEC-16,Amended,33273237,63147042,
313030,01-JAN-16,31-DEC-16,As Submitted,45381773,56097115,38812837
313032,01-JAN-16,31-OCT-16,Settled,20115262,37825669,2908998
313033,01-JUN-16,31-MAY-17,Settled,16551624,25919089,2701594
313035,01-JAN-16,31-DEC-16,Amended,22287398,38447069,2118023
313036,01-JUN-16,31-MAY-17,Settled,15113929,32819816,
313300,01-JAN-16,31-DEC-16,Settled,119480756,132404667,90038647
313302,01-JAN-16,31-DEC-16,Settled,,13344726,13480605
314001,01-MAR-16,28-FEB-17,Settled,21752400,59495736,2912138
314005,01-JUL-16,30-JUN-17,Settled,147241165,970200,419085
314011,01-JUL-16,30-JUN-17,Settled w/Audit,67080813,17181619,78556742
314012,01-JAN-16,31-DEC-16,Settled,38937777,78408443,1740186
314013,01-JUL-16,30-JUN-17,Settled,130068260,964718,198870
314016,01-JUL-16,30-JUN-17,Settled,170281099,2837280,446704
314018,01-JAN-16,31-DEC-16,Settled,26397805,39976270,
314019,01-JAN-16,31-DEC-16,Settled,70260100,85211667,8816104
314020,01-JAN-16,31-DEC-16,Settled,48804917,57942964,66360
314021,01-JAN-16,31-DEC-16,Settled,20225428,41174365,6690520
314022,01-JAN-16,31-DEC-16,Settled,8457358,19307725,1920465
314023,01-JAN-16,31-DEC-16,Settled,19015022,29445975,
314024,01-JAN-16,31-DEC-16,Settled,24192926,25931435,34278
314026,01-JUL-16,30-JUN-17,Settled,4484422,7512312,
314027,01-JAN-16,31-DEC-16,Reopened,15222365,14917954,
320001,01-JUL-16,30-JUN-17,As Submitted,848367918,980131679,924754902
320002,01-JUL-16,30-JUN-17,As Submitted,287712051,432679878,610178630
320003,01-SEP-16,31-AUG-17,Settled w/Audit,21912614,46566063,117654189
320004,01-JUL-16,30-JUN-17,Settled,97611278,209701877,347416029
320005,01-JUL-16,30-JUN-17,Settled,212705109,331408279,328988956
320006,01-JUN-16,31-MAY-17,Settled,72841340,219515846,328923539
320009,01-MAR-16,28-FEB-17,As Submitted,225193527,817023062,526711292
320011,01-JAN-16,31-DEC-16,As Submitted,52428289,55158843,109606669
320013,01-JUN-16,31-MAY-17,Settled,45502745,28702155,81621814
320016,01-JUL-16,30-JUN-17,Settled,69344331,44872921,165671437
320017,01-MAY-16,30-APR-17,Settled,119293938,350747294,377396577
320018,01-OCT-15,30-SEP-16,Reopened,166850037,378428667,491741030
320021,01-JAN-16,31-DEC-16,As Submitted,926853773,1395736244,1640671013
320022,01-JAN-16,31-DEC-16,Settled,75148434,82717511,197129354
320030,01-JUL-16,30-JUN-17,As Submitted,44268548,35838095,111347595
320033,01-JAN-16,31-DEC-16,Settled,33848320,30095197,107042147
320038,01-JAN-16,31-DEC-16,Amended,51430893,48449444,124773096
320057,01-OCT-15,30-SEP-16,Settled,11765495,473,151670
320058,01-OCT-15,30-SEP-16,Settled,5240664,1064,62944
320059,01-OCT-15,30-SEP-16,Settled,87351579,137020,1581237
320060,01-OCT-15,30-SEP-16,Settled,16674719,14616,222728
320061,01-OCT-15,30-SEP-16,Reopened,90349887,200906,1908360
320062,01-OCT-15,30-SEP-16,Settled,25182489,10320,242484
320063,01-SEP-16,31-AUG-17,As Submitted,51020789,108413551,246210303
320065,01-JAN-16,31-DEC-16,Settled,42177973,93273074,128966624
320067,01-JUL-16,30-JUN-17,Settled,5497454,1806142,15722608
320070,01-OCT-15,30-SEP-16,Settled,11895926,297,154350
320074,01-FEB-16,31-JAN-17,Settled,51126439,111517833,195491983
320084,01-JUL-16,30-JUN-17,Settled,27305842,13437906,58246048
320085,01-APR-16,31-MAR-17,Settled,141515455,532033646,500536015
320086,01-JAN-16,31-DEC-16,Settled,41675437,78491337,151367278
320089,01-JUL-16,30-JUN-17,Amended,83900103,93308002,102796675
321300,01-JUL-16,30-JUN-17,Settled,,8490690,26061206
321301,01-JAN-16,31-DEC-16,Settled,,6778505,40494315
321302,01-JAN-16,31-DEC-16,Settled,,3235140,22132742
321304,01-JUL-16,30-JUN-17,Settled,,4963092,10964440
321305,01-JUL-16,30-JUN-17,Settled,,6831673,167869813
321306,01-JAN-16,31-DEC-16,Settled,,25645801,57798391
321307,01-JUL-16,30-JUN-17,Amended,,14084102,18973163
321308,01-JUL-16,30-JUN-17,As Submitted,,13010214,40345584
321309,01-JAN-16,31-DEC-16,Settled,,29781415,89166592
322002,01-SEP-16,31-AUG-17,Settled,23857664,96243585,
322003,01-JUN-16,31-MAY-17,Settled,9993452,26557764,
322004,01-MAR-16,28-FEB-17,Settled,7914643,17079119,27027
323026,01-JUL-16,30-JUN-17,As Submitted,5412379,3569654,
323027,01-JAN-16,31-DEC-16,Amended,20554000,41777173,2198148
323028,01-SEP-16,30-APR-17,Settled,15886272,42368900,13706848
323029,01-JUL-16,30-JUN-17,Settled,4475904,6914050,
323032,01-JAN-16,31-DEC-16,As Submitted,12017667,28032014,1730414
324010,01-JAN-16,31-DEC-16,Settled,13082021,26804525,985500
324012,01-JAN-16,31-DEC-16,Settled,14159243,34851735,1574612
324013,01-JAN-16,31-DEC-16,Settled,7629389,12221815,27560
324014,01-AUG-16,31-JUL-17,Settled,5328955,9853538,
330003,01-JUL-16,30-JUN-17,Settled,77263248,53499001,238376591
330004,01-JAN-16,31-DEC-16,Settled,96523421,290240866,179824857
330005,01-JAN-16,31-DEC-16,Settled w/Audit,1022791943,1765457071,1041882779
330006,01-JAN-16,31-DEC-16,As Submitted,203395081,169562689,131286657
330008,01-JAN-16,31-DEC-16,Settled,50977357,35865943,38305085
330009,01-JAN-16,31-DEC-16,Amended,495124450,531087951,386211731
330011,01-JUL-16,30-JUN-17,Amended,255817560,226660102,652789200
330013,01-JAN-16,31-DEC-16,Settled w/Audit,764213621,2020257393,930996161
330014,01-JAN-16,31-DEC-16,Settled w/Audit,393662047,632368294,408186971
330019,01-JAN-16,31-DEC-16,Amended,94985718,164874082,41318102
330023,01-JAN-16,31-DEC-16,Settled,468547491,921620728,736488669
330024,01-JAN-16,31-DEC-16,Amended,1776350814,3769015744,2094715928
330027,01-JAN-16,31-DEC-16,Settled w/Audit,366281724,766179552,162485985
330028,01-JAN-16,31-DEC-16,Settled w/Audit,271316756,603648284,362303589
330030,01-JAN-16,31-DEC-16,Settled,85474541,129654915,151925352
330033,01-JAN-16,31-DEC-16,Settled,49913862,39783018,95909355
330043,01-JAN-16,31-DEC-16,Settled w/Audit,356272598,1174483135,438115864
330044,01-JAN-16,31-DEC-16,Settled w/Audit,236169929,311898193,428084676
330045,01-JAN-16,31-DEC-16,Amended,295276682,777609703,353099234
330046,01-JAN-16,31-DEC-16,Amended,807159105,1949181115,1036592312
330047,01-JUL-16,30-JUN-17,Settled,154839151,141497940,285242825
330049,01-JAN-16,31-DEC-16,Settled,85009390,123026964,120094907
330055,01-JAN-16,31-DEC-16,Amended,579560264,1386967225,702622855
330056,01-JAN-16,31-DEC-16,Settled,299199104,822372623,625070145
330057,01-JUL-16,30-JUN-17,Settled,493715553,1041814745,827154563
330058,01-JAN-16,31-DEC-16,Settled,101040709,128958318,111445289
330059,01-JAN-16,31-DEC-16,Amended,2213364593,7412126250,4304369236
330061,01-JAN-16,31-DEC-16,Settled,206387855,339992825,365182822
330065,01-JAN-16,31-DEC-16,As Submitted,90014671,75287132,100107559
330073,01-JAN-16,31-DEC-16,Amended,88654358,59947570,180685025
330074,01-JAN-16,31-DEC-16,Settled,121976831,118166169,208232491
330078,01-JAN-16,31-DEC-16,Amended,286316118,434793239,262835494
330079,01-JAN-16,31-DEC-16,Settled,84232951,60549369,145215994
330080,01-JUL-16,30-JUN-17,Amended,531857565,249536676,279502422
330084,01-JAN-16,30-SEP-16,As Submitted,50680981,32821147,90761277
330085,01-JAN-16,31-DEC-16,Settled,73145532,38137890,93495493
330086,01-JAN-16,31-DEC-16,Settled,68846493,152599580,112444573
330088,01-JAN-16,31-DEC-16,Settled,48370421,94479964,75719951
330090,01-JAN-16,31-DEC-16,Amended,182722342,266981781,370524772
330094,01-JAN-16,31-DEC-16,Settled,118382410,115006888,238549082
330096,01-JAN-16,31-DEC-16,Settled,34393831,31865531,51037660
330100,01-JAN-16,31-DEC-16,Settled,110462437,9322042,314004757
330101,01-JAN-16,31-DEC-16,Amended,4130437992,10829808464,3684963343
330102,01-JAN-16,31-DEC-16,Settled,154338775,242977962,104146398
330103,01-JAN-16,31-DEC-16,Settled,106228671,81840483,173521489
330104,01-JAN-16,31-DEC-16,Settled,225802544,623281128,451981328
330106,01-JAN-16,31-DEC-16,Settled w/Audit,1396844406,4651898260,2200520834
330107,01-JAN-16,31-DEC-16,As Submitted,154776619,395063149,217181737
330108,01-JAN-16,31-DEC-16,Settled,42549341,63241985,66348421
330111,01-JAN-16,31-DEC-16,Settled,23020233,14334894,26038108
330115,01-JAN-16,31-DEC-16,Settled,78575092,72913333,115087303
330119,01-JAN-16,31-DEC-16,Settled w/Audit,815266844,2115371452,1126586353
330125,01-JAN-16,31-DEC-16,Amended,670735602,930441566,1072234493
330126,01-JAN-16,31-DEC-16,Amended,410503979,971976086,569296574
330127,01-JUL-16,30-JUN-17,Settled,618696160,315772510,302923650
330128,01-JUL-16,30-JUN-17,Amended,563307162,335280314,228026845
330132,01-JAN-16,31-DEC-16,Settled,26696388,11862716,39611713
330135,01-JAN-16,31-DEC-16,Settled,71899291,194292963,250691377
330136,01-JAN-16,31-DEC-16,Settled w/Audit,352696275,264784598,580540532
330140,01-JAN-16,30-JUN-16,Reopened,261148359,421450558,241691730
330140,01-JUL-16,30-JUN-17,Amended,530007273,842901417,497445573
330141,01-JAN-16,31-DEC-16,Settled,251593599,812084462,538206979
330144,01-JAN-16,31-DEC-16,Settled,22871759,26313191,43023629
330151,01-JAN-16,31-DEC-16,As Submitted,29161004,15283369,52340610
330153,01-JAN-16,31-DEC-16,Amended,343611916,620166894,670870325
330154,01-JAN-16,31-DEC-16,Amended,,1978235737,3949429836
330157,01-JAN-16,31-DEC-16,Settled,176288319,175626010,311688948
330158,01-JAN-16,31-DEC-16,Settled,294016706,974177956,701272758
330160,01-JAN-16,31-DEC-16,Amended,663983046,1815501089,1107494229
330162,01-JAN-16,31-DEC-16,Settled,238565174,311332868,363331438
330163,01-JAN-16,31-DEC-16,Settled,58372916,88378870,94115390
330164,01-JUL-16,30-JUN-17,Amended,268744064,321796580,323912001
330166,01-JAN-16,31-DEC-16,Settled,7712218,32780,21665453
330167,01-JAN-16,31-DEC-16,Settled,833038753,2460042243,1922580993
330169,01-JAN-16,31-DEC-16,Amended,913234222,1988562936,1199540814
330175,01-JAN-16,31-DEC-16,Settled,75251571,66048849,95520730
330180,01-JUL-16,30-JUN-17,As Submitted,146278863,184424539,360597372
330181,01-JAN-16,31-DEC-16,As Submitted,104711429,243511002,171985336
330182,01-JAN-16,31-DEC-16,Settled,477567909,1811869958,1141284235
330184,01-JAN-16,31-DEC-16,Amended,157995535,324958408,215938662
330185,01-JAN-16,31-DEC-16,Settled,279288748,647699514,406070736
330188,01-JAN-16,31-DEC-16,Settled,89275036,82704893,110355573
330191,01-JAN-16,31-DEC-16,Amended,293655380,447641837,605731724
330193,01-JAN-16,31-DEC-16,Amended,209401029,386354787,183572169
330194,01-JAN-16,31-DEC-16,Settled w/Audit,816724804,2200416348,972547876
330195,01-JAN-16,31-DEC-16,Amended,1708428790,5152153579,2676476657
330196,01-JUL-16,30-JUN-17,Amended,440951329,263449475,177501847
330197,01-JAN-16,31-DEC-16,Settled,119173858,76582787,246552748
330198,01-JAN-16,31-DEC-16,Settled,377219071,1050658013,685573930
330199,01-JUL-16,30-JUN-17,Amended,287003896,144980285,142023611
330201,01-JAN-16,31-DEC-16,Amended,257508614,662323317,273516838
330202,01-JUL-16,30-JUN-17,Settled,635162684,403199803,231962881
330203,01-JAN-16,31-DEC-16,Settled w/Audit,363060610,503823767,327921877
330204,01-JUL-16,30-JUN-17,Amended,731230319,480751060,250479259
330205,01-JAN-16,31-DEC-16,As Submitted,53871544,152794441,243309020
330208,01-JAN-16,31-DEC-16,As Submitted,225020524,426615394,291621631
330211,01-JAN-16,31-DEC-16,Settled,79385160,50081096,168968721
330214,01-SEP-16,31-AUG-17,Amended,3282672022,6821548685,8870945323
330215,01-JAN-16,31-DEC-16,Settled,75178945,93977359,193775064
330218,01-JAN-16,31-DEC-16,Settled,89587617,71175110,158532392
330219,01-JAN-16,31-DEC-16,Amended,489914554,568015526,380509809
330221,01-JAN-16,31-DEC-16,Settled,277331863,347109559,335262975
330222,01-JAN-16,31-DEC-16,Settled,236035838,346852497,643871972
330223,01-JAN-16,31-DEC-16,Settled,46485233,24699987,69386305
330224,01-JAN-16,31-DEC-16,Amended,54748389,119865436,39505889
330226,01-JAN-16,31-DEC-16,Settled,385249669,372425617,418948124
330229,01-JAN-16,31-DEC-16,Settled,43371520,38119182,68462721
330231,01-JUL-16,30-JUN-17,Settled,378438517,179936702,198501815
330232,01-JUL-16,30-JUN-17,Settled,82292014,23730738,210865965
330233,01-JAN-16,31-DEC-16,Settled w/Audit,402158274,638875305,283945479
330234,01-JAN-16,31-DEC-16,Amended,1037359458,3916295980,1198319295
330235,01-JAN-16,31-DEC-16,Settled,84137016,113498626,138869491
330236,01-JAN-16,31-DEC-16,Settled w/Audit,632369777,1583062878,714827797
330238,01-JAN-16,31-DEC-16,Settled,45637313,25576053,116702411
330239,01-JAN-16,31-DEC-16,Settled,94590999,75951939,132180820
330240,01-JUL-16,30-JUN-17,Settled,385746606,197535573,188211033
330241,01-JAN-16,31-DEC-16,Settled w/Audit,848568222,1592346249,1006656126
330245,01-JAN-16,31-DEC-16,Settled,189647081,333088437,278424335
330246,01-JAN-16,31-DEC-16,Settled,170294271,575294612,335859863
330250,01-OCT-15,30-SEP-16,Amended,261367243,337130333,491721778
330259,01-JAN-16,31-DEC-16,Settled,193026361,582285201,335675998
330261,01-JAN-16,31-DEC-16,Amended,199186943,352497280,400006443
330264,01-JAN-16,31-DEC-16,Settled,187518030,384669973,274901914
330265,01-JAN-16,31-DEC-16,Settled,50082737,35944607,77554152
330267,01-JAN-16,31-DEC-16,Settled,168846814,368369393,361811191
330268,01-JAN-16,31-DEC-16,Settled,28106281,7691935,60814376
330270,01-JAN-16,31-DEC-16,Settled,657209973,1187323625,701975821
330273,01-JAN-16,31-DEC-16,Settled,149874038,220456589,241671137
330276,01-JAN-16,31-DEC-16,Settled,81873267,62927217,208665151
330277,01-JAN-16,30-JUN-16,Settled,42299001,41192485,140173770
330277,01-JUL-16,30-JUN-17,Settled,91425944,85746203,297016246
330279,01-JAN-16,31-DEC-16,Amended,366192658,637111045,281951559
330285,01-JUL-16,30-JUN-17,Amended,1466077886,1529234434,2077807335
330286,01-JAN-16,31-DEC-16,Settled,471450936,1720845474,949121436
330304,01-JAN-16,31-DEC-16,Settled,388635525,588851964,829553145
330307,01-JAN-16,31-DEC-16,Settled,168208958,87501051,243022290
330331,01-JAN-16,31-DEC-16,Settled w/Audit,167659415,393259305,242463998
330332,01-JAN-16,31-DEC-16,Settled,108183370,326659478,218285996
330340,01-JAN-16,31-DEC-16,Settled,119672146,182780573,365564462
330350,01-JAN-16,31-DEC-16,As Submitted,387280859,587547244,450837070
330354,01-APR-16,31-MAR-17,Amended,,402875163,817441146
330385,01-JUL-16,30-JUN-17,Settled,191482190,90957615,98820455
330386,01-JAN-16,31-DEC-16,Settled,75384895,118343038,121406597
330393,01-JAN-16,31-DEC-16,Amended,949199080,2204057219,1216770855
330394,01-JAN-16,31-DEC-16,Settled,476741860,451848439,733995095
330395,01-JAN-16,31-DEC-16,Amended,166415441,348210991,174313525
330396,01-JUL-16,30-JUN-17,Settled,355848427,191665800,164182627
330397,01-JAN-16,31-DEC-16,Settled,162839814,370024545,156972710
330399,01-JAN-16,31-DEC-16,Amended,321513004,563929995,366613314
330401,01-JAN-16,31-DEC-16,Settled,224221402,678697935,354593727
330403,01-JAN-16,31-DEC-16,Settled,75054769,107753123,
330405,01-APR-16,31-MAR-17,As Submitted,82793258,90924747,17681861
330406,01-JUL-16,30-JUN-17,Settled,48914419,86762589,20081694
330408,01-JAN-16,31-DEC-16,Settled,9841524,,26947179
331301,01-JAN-16,31-DEC-16,Settled,9946973,7538697,2015011
331302,01-OCT-15,30-SEP-16,Amended,,6929705,35846013
331303,01-JAN-16,31-DEC-16,Settled,,4802253,11469201
331304,01-JAN-16,31-DEC-16,Settled,16749031,12593347,12151973
331305,01-JAN-16,31-DEC-16,As Submitted,,2882123,20472676
331306,01-JAN-16,31-DEC-16,Settled,,507677,16886194
331307,01-JAN-16,31-DEC-16,Settled,,1955024,4878653
331309,01-JAN-16,31-DEC-16,Settled,,1377026,18256178
331310,01-JAN-16,31-DEC-16,As Submitted,,8819110,29176994
331311,01-JAN-16,31-DEC-16,Settled w/Audit,,11452557,51536242
331312,01-JAN-16,31-DEC-16,As Submitted,,9182146,30162922
331313,01-JAN-16,31-DEC-16,Settled,32743685,26410863,35754035
331314,01-JAN-16,31-DEC-16,Settled,26496376,27213777,21822711
331315,01-JAN-16,31-DEC-16,As Submitted,,4596715,28099581
331316,01-JAN-16,31-DEC-16,Amended,,31057991,42545711
331317,01-JAN-16,31-DEC-16,As Submitted,61584147,36009791,79811679
331318,01-JAN-16,31-DEC-16,Amended,42535324,18216038,59776373
