PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
200019,01-OCT-18,31-DEC-18,As Submitted,61686479,46921051,108566711
200019,01-JAN-19,30-SEP-19,As Submitted,189688620,146307319,334937077
200021,01-OCT-18,30-SEP-19,As Submitted,155547285,129839607,305582347
200033,01-OCT-18,30-SEP-19,As Submitted,657182540,916981631,857538561
200037,01-OCT-18,31-DEC-18,As Submitted,17711878,10393890,30402193
200037,01-JAN-19,30-SEP-19,As Submitted,53333894,28743454,91959633
200041,01-OCT-18,30-SEP-19,As Submitted,62153289,23296476,90721811
200050,01-OCT-18,30-SEP-19,As Submitted,72312821,44644025,119228551
200052,01-OCT-18,30-SEP-19,As Submitted,44632937,30050701,49816261
200063,01-OCT-18,31-DEC-18,As Submitted,33735022,24907339,50984779
200063,01-JAN-19,30-SEP-19,As Submitted,95866040,75034949,162800255
201300,01-OCT-18,30-SEP-19,As Submitted,,7301323,41411444
201301,01-OCT-18,30-SEP-19,As Submitted,,3949732,14203682
201302,01-OCT-18,31-DEC-18,As Submitted,18463825,9440440,21196720
201302,01-JAN-19,30-SEP-19,As Submitted,57186399,28717927,70807148
201308,01-OCT-18,30-SEP-19,As Submitted,,19520174,54638955
201309,01-OCT-18,30-SEP-19,As Submitted,,12750153,71629646
201312,01-OCT-18,31-DEC-18,As Submitted,,6594055,28862886
201312,01-JAN-19,30-SEP-19,As Submitted,,21288127,94772440
201313,01-OCT-18,30-SEP-19,As Submitted,,10867425,55534344
201315,01-OCT-18,31-DEC-18,As Submitted,,5969359,23288733
201315,01-JAN-19,30-SEP-19,As Submitted,,17802429,76326269
204005,01-OCT-18,31-DEC-18,Settled,9370302,17570149,865143
204005,01-JAN-19,30-SEP-19,As Submitted,28141418,59209745,3168153
204006,01-OCT-18,30-SEP-19,As Submitted,46061971,65898898,30568975
204008,30-JAN-19,30-JUN-19,Settled,15786927,10097704,1038
220001,01-OCT-18,30-SEP-19,As Submitted,179481849,207813096,426530487
220002,01-OCT-18,30-SEP-19,As Submitted,299527030,204601445,430826076
220008,01-OCT-18,30-SEP-19,As Submitted,189579572,106458769,246101860
220010,01-OCT-18,30-SEP-19,As Submitted,232439699,200662683,322803892
220012,01-OCT-18,30-SEP-19,As Submitted,471442892,507204725,765848160
220015,01-OCT-18,30-SEP-19,As Submitted,174951256,161363752,353041554
220016,01-OCT-18,30-SEP-19,As Submitted,97311664,76752013,179039459
220019,01-OCT-18,30-SEP-19,As Submitted,101792886,74333096,275339589
220024,01-OCT-18,30-SEP-19,As Submitted,140196108,94597301,277324686
220029,01-OCT-18,30-SEP-19,As Submitted,134149184,87523950,206530674
220030,01-OCT-18,30-SEP-19,As Submitted,86298907,52376490,141819364
220031,01-OCT-18,30-SEP-19,As Submitted,1216269632,968267312,1933855918
220033,01-OCT-18,30-SEP-19,As Submitted,342347848,324851298,596028740
220035,01-OCT-18,30-SEP-19,As Submitted,416771108,560862247,841465864
220046,01-OCT-18,30-SEP-19,As Submitted,412976091,299409230,651137692
220049,01-OCT-18,30-SEP-19,As Submitted,74087868,85230052,199645899
220052,01-OCT-18,30-SEP-19,As Submitted,265936938,305264283,498351593
220060,01-OCT-18,30-SEP-19,As Submitted,264671494,244016858,462862957
220062,01-OCT-18,30-SEP-19,As Submitted,41466636,53768370,21372282
220063,01-OCT-18,30-SEP-19,As Submitted,424914300,449291112,813804056
220065,01-OCT-18,30-SEP-19,As Submitted,64497832,46766409,94393760
220070,01-OCT-18,30-SEP-19,As Submitted,202599019,155220877,365287238
220071,01-OCT-18,30-SEP-19,As Submitted,2381058589,4875014823,5038653412
220074,01-OCT-18,30-SEP-19,As Submitted,740797519,906544217,1250468280
220075,01-OCT-18,30-SEP-19,As Submitted,184165016,44261556,490946000
220077,01-OCT-18,30-SEP-19,As Submitted,1096402181,1243926625,1580931914
220083,01-OCT-18,30-SEP-19,As Submitted,94045561,42728069,174046818
220084,01-OCT-18,30-SEP-19,As Submitted,232269402,157212265,457965844
220086,01-OCT-18,30-SEP-19,As Submitted,1250847526,1320591786,1787979239
220088,01-OCT-18,30-SEP-19,As Submitted,213045048,238341960,142941590
220090,01-OCT-18,30-SEP-19,As Submitted,205002859,166656185,379415642
220095,01-OCT-18,30-SEP-19,As Submitted,103585082,60107195,194851105
220100,01-OCT-18,30-SEP-19,As Submitted,569129434,554823910,645654194
220101,01-OCT-18,30-SEP-19,As Submitted,525962609,497329614,936571105
220105,01-OCT-18,30-SEP-19,As Submitted,267796043,179655305,394663471
220108,01-OCT-18,30-SEP-19,As Submitted,112260155,108472658,163569418
220110,01-OCT-18,30-SEP-19,As Submitted,1857279749,4295338050,3270497399
220116,01-OCT-18,30-SEP-19,As Submitted,764814280,1022703144,1196480497
220119,01-OCT-18,30-SEP-19,As Submitted,228164132,319466780,551667762
220135,01-OCT-18,30-SEP-19,As Submitted,138532100,140489252,255136854
220162,01-OCT-18,30-SEP-19,As Submitted,,109881402,3351437433
220163,01-OCT-18,30-SEP-19,As Submitted,1529242959,2378663159,2812990036
220171,01-OCT-18,30-SEP-19,As Submitted,877763504,751555478,1603727434
220177,01-OCT-18,30-SEP-19,As Submitted,38657306,9762208,58146135
221300,01-OCT-18,30-SEP-19,As Submitted,,22758914,131065917
221302,01-OCT-18,30-SEP-19,As Submitted,,15326295,79789891
221303,01-OCT-18,30-SEP-19,As Submitted,,7793564,62502159
222000,01-OCT-18,30-SEP-19,As Submitted,78470754,161427609,3894510
222007,01-OCT-18,30-SEP-19,As Submitted,115824129,170808698,5160643
222047,01-OCT-18,30-SEP-19,As Submitted,27316045,62520250,11840326
222048,01-OCT-18,30-SEP-19,As Submitted,24157035,60680408,6244218
223029,01-OCT-18,30-SEP-19,As Submitted,31757488,57323103,1608876
223032,01-OCT-18,30-SEP-19,As Submitted,44727995,43088085,53052329
223034,01-OCT-18,30-SEP-19,As Submitted,148402872,164466589,168142906
223300,01-OCT-18,30-SEP-19,As Submitted,,56677679,28892453
223302,01-OCT-18,30-SEP-19,As Submitted,,1281202303,1166787018
224007,01-OCT-18,30-SEP-19,As Submitted,112799672,206508991,76875143
224039,01-OCT-18,14-FEB-19,As Submitted,10095616,9463700,1426971
230041,01-OCT-18,30-SEP-19,As Submitted,275176479,520891288,438684499
230080,01-OCT-18,30-SEP-19,As Submitted,72400956,54312099,173837467
230105,01-OCT-18,30-SEP-19,As Submitted,211191513,256257156,385911736
230118,01-OCT-18,30-SEP-19,As Submitted,33116362,16233553,56039013
230141,01-OCT-18,30-SEP-19,As Submitted,386029388,788031839,662280783
230167,01-OCT-18,30-SEP-19,As Submitted,288276815,403527709,696736058
230193,01-OCT-18,30-SEP-19,As Submitted,97318528,190237225,242398053
230207,01-OCT-18,30-SEP-19,As Submitted,158759010,143778806,295262100
230216,01-OCT-18,30-SEP-19,As Submitted,198833600,277688841,345175490
230227,01-OCT-18,30-SEP-19,As Submitted,293056557,457052952,508906746
230297,01-OCT-18,30-SEP-19,As Submitted,220146450,175708331,620124119
231307,01-OCT-18,30-SEP-19,As Submitted,,4366879,25712175
231314,01-OCT-18,30-SEP-19,As Submitted,,3233018,31293847
231316,01-OCT-18,30-SEP-19,As Submitted,,6690080,51904442
231329,01-OCT-18,30-SEP-19,As Submitted,,433556,25977666
231337,01-OCT-18,30-SEP-19,As Submitted,,29408740,241495666
231339,12-FEB-19,30-JUN-19,As Submitted,,11781710,58651846
232020,01-OCT-18,30-SEP-19,As Submitted,5242979,16162185,
232039,01-OCT-18,30-SEP-19,As Submitted,8686957,18495943,
234025,01-OCT-18,30-SEP-19,As Submitted,53017352,37129598,
234026,01-OCT-18,30-SEP-19,As Submitted,69733086,71039029,
234041,01-OCT-18,30-SEP-19,As Submitted,106851010,92269624,
240044,01-OCT-18,30-SEP-19,As Submitted,71023360,32122610,108309789
240052,01-OCT-18,30-SEP-19,As Submitted,88746472,57530661,197179206
240196,01-JAN-19,31-JUL-19,As Submitted,15580901,24396,46008763
241305,01-OCT-18,30-SEP-19,As Submitted,,24979518,97461013
241314,01-OCT-18,30-SEP-19,As Submitted,17287556,9163249,12750932
241318,01-OCT-18,30-SEP-19,As Submitted,,3574216,21497501
241320,01-OCT-18,30-SEP-19,As Submitted,54127556,27435722,71288941
241336,01-OCT-18,30-SEP-19,As Submitted,14944247,7046047,11671929
241341,01-OCT-18,30-SEP-19,As Submitted,12475744,7415052,9202725
241342,01-OCT-18,30-SEP-19,As Submitted,25549474,10967790,23959850
241344,01-OCT-18,30-SEP-19,As Submitted,40438685,13552368,55462679
241350,01-OCT-18,30-SEP-19,As Submitted,,11776787,50090559
241351,01-JAN-19,30-JUN-19,As Submitted,,4769410,16497835
241356,01-OCT-18,30-SEP-19,As Submitted,37230135,23124847,58876660
241358,01-OCT-18,30-SEP-19,As Submitted,,22,124750
241364,01-OCT-18,30-SEP-19,As Submitted,47007049,25363882,75173896
241372,01-OCT-18,30-SEP-19,As Submitted,15676074,9696496,12877006
241373,01-OCT-18,30-SEP-19,As Submitted,44443470,24365180,58599631
241376,01-OCT-18,30-SEP-19,As Submitted,,14032527,54103640
241379,01-OCT-18,30-SEP-19,As Submitted,,1225291,18261366
250002,01-OCT-18,30-SEP-19,As Submitted,13539399,15131826,36461609
250004,01-OCT-18,30-SEP-19,As Submitted,560582858,1164718063,1559370391
250006,01-OCT-18,30-SEP-19,As Submitted,51378300,62069711,201114004
250007,01-OCT-18,30-SEP-19,As Submitted,86757775,439684049,563503974
250009,01-OCT-18,30-SEP-19,As Submitted,135898738,342217534,380233590
250019,01-OCT-18,30-SEP-19,As Submitted,416867123,2014202837,1828133011
250020,01-OCT-18,30-SEP-19,As Submitted,20863414,26461641,44612134
250025,01-JAN-19,30-SEP-19,As Submitted,25046827,46526814,109550148
250034,01-OCT-18,30-SEP-19,As Submitted,199099998,383705281,534606487
250036,01-OCT-18,30-SEP-19,As Submitted,23390396,13553286,43233663
250040,01-OCT-18,30-SEP-19,As Submitted,324760610,1030381301,1208078759
250042,01-JAN-19,31-MAY-19,As Submitted,15806540,45863764,86844925
250043,01-OCT-18,30-SEP-19,As Submitted,44078889,26964545,60920060
250044,01-OCT-18,30-SEP-19,As Submitted,17718021,31097776,49660627
250050,01-OCT-18,30-SEP-19,As Submitted,54205361,46087081,139093966
250057,01-OCT-18,30-SEP-19,As Submitted,61656601,49785972,181977529
250058,01-OCT-18,30-SEP-19,As Submitted,123010362,125312035,242453685
250060,01-OCT-18,30-SEP-19,As Submitted,7367064,6973122,13856183
250061,01-OCT-18,30-SEP-19,As Submitted,23489612,16951479,20237731
250067,01-OCT-18,30-SEP-19,As Submitted,38877986,38582883,140120769
250072,01-OCT-18,30-SEP-19,As Submitted,145432066,1002835891,669396457
250077,01-OCT-18,30-SEP-19,As Submitted,25784806,16780189,40470490
250078,01-OCT-18,30-SEP-19,As Submitted,395941590,898910102,619615072
250079,01-OCT-18,31-JUL-19,As Submitted,10654194,6066939,13362948
250081,01-OCT-18,30-SEP-19,As Submitted,28587147,26532294,29719238
250082,01-OCT-18,30-SEP-19,As Submitted,89559311,147204504,163092101
250084,01-OCT-18,30-SEP-19,As Submitted,56458875,285327215,282079930
250085,01-OCT-18,30-SEP-19,As Submitted,16595108,16276273,33061436
250095,01-OCT-18,30-SEP-19,As Submitted,24383485,13285704,31715145
250097,01-OCT-18,30-SEP-19,As Submitted,94962931,87207933,240382891
250099,01-OCT-18,30-SEP-19,As Submitted,83849735,124336794,176602400
250100,01-OCT-18,30-SEP-19,As Submitted,154565489,316088037,531441226
250102,01-OCT-18,30-SEP-19,As Submitted,413982914,933822970,983378436
250104,01-OCT-18,30-SEP-19,As Submitted,149643587,247811004,396318978
250117,01-OCT-18,30-SEP-19,As Submitted,39402231,40646777,91314123
250128,01-JAN-19,28-FEB-19,As Submitted,5536395,5236845,16940619
250138,01-OCT-18,30-SEP-19,As Submitted,102283074,420635569,693762933
250141,01-OCT-18,30-SEP-19,As Submitted,259436352,736941500,776421115
250162,01-OCT-18,30-SEP-19,As Submitted,34968918,18208947,78686676
251304,01-OCT-18,30-SEP-19,As Submitted,,23557902,20370255
251305,01-OCT-18,30-SEP-19,As Submitted,,4565458,9970310
251307,01-OCT-18,30-SEP-19,As Submitted,,9196494,16879132
251308,01-OCT-18,30-SEP-19,As Submitted,,13552625,46021561
251309,01-OCT-18,30-SEP-19,As Submitted,,7333673,21653584
251312,01-OCT-18,30-SEP-19,As Submitted,,10302418,17845306
251313,01-OCT-18,30-SEP-19,As Submitted,,6897649,30269745
251315,01-OCT-18,30-SEP-19,As Submitted,,8710303,28722707
251318,01-OCT-18,30-SEP-19,As Submitted,51480779,30535121,48702810
251324,01-OCT-18,30-SEP-19,As Submitted,,2882261,20067204
251325,01-OCT-18,30-SEP-19,As Submitted,18944627,9848975,29953508
251326,01-OCT-18,30-SEP-19,As Submitted,14254073,6884206,12178785
251329,01-OCT-18,30-SEP-19,As Submitted,,1906130,4356756
251331,01-OCT-18,30-SEP-19,As Submitted,,14654175,14556104
251333,01-OCT-18,30-SEP-19,As Submitted,,15135440,13224008
251334,01-OCT-18,30-SEP-19,As Submitted,22562444,13357446,18558960
251336,01-OCT-18,30-SEP-19,As Submitted,,4981115,26900105
251337,01-OCT-18,30-SEP-19,As Submitted,14484359,12782747,21187501
251338,01-AUG-19,30-SEP-19,As Submitted,2025072,1125568,1742800
252008,15-JUN-19,31-AUG-19,Settled,2035127,8008274,
260025,01-OCT-18,30-SEP-19,As Submitted,122995225,166537069,254890334
260040,01-OCT-18,30-SEP-19,As Submitted,757390754,1423951767,2152217805
260050,01-JAN-19,31-MAR-19,As Submitted,13291675,8210211,20392797
260050,01-APR-19,30-JUN-19,As Submitted,14681404,6342578,20102684
260057,01-OCT-18,30-SEP-19,As Submitted,50700810,36627968,117925840
260094,01-OCT-18,30-SEP-19,As Submitted,145909717,259704086,483301332
260113,01-OCT-18,30-SEP-19,As Submitted,85827667,124209379,208259966
260190,01-OCT-18,30-SEP-19,As Submitted,89632990,292664510,376322740
260227,01-JAN-19,11-AUG-19,Settled,8974946,2039997,52204739
261302,01-OCT-18,30-SEP-19,As Submitted,19633747,9931616,28174936
261306,01-NOV-18,31-OCT-19,As Submitted,,2048257,9806274
261320,01-OCT-18,30-SEP-19,As Submitted,,24876161,99657997
261322,01-OCT-18,30-SEP-19,As Submitted,,7949213,42845182
261325,01-OCT-18,30-SEP-19,As Submitted,,10085025,46335206
261329,01-OCT-18,30-SEP-19,As Submitted,,16290592,106043692
264017,01-JAN-19,10-FEB-19,As Submitted,955996,,1242
270089,01-JAN-19,16-MAY-19,As Submitted,2704154,87415,3044866
271315,01-OCT-18,30-SEP-19,As Submitted,,250,62937
271329,01-OCT-18,30-SEP-19,Amended,,1680066,6202476
271337,01-OCT-18,30-SEP-19,As Submitted,,1406403,8752614
271339,01-OCT-18,30-SEP-19,As Submitted,,15980,203440
281319,01-OCT-18,30-SEP-19,As Submitted,21625628,5423137,24858133
281320,01-OCT-18,30-SEP-19,As Submitted,,8390111,19687171
281330,01-OCT-18,30-SEP-19,As Submitted,,564400,1684834
281334,01-OCT-18,30-SEP-19,As Submitted,,9031462,35451896
281336,01-OCT-18,30-SEP-19,As Submitted,40257448,20059304,45254198
281339,01-OCT-18,30-SEP-19,As Submitted,,7035048,32398664
281341,01-OCT-18,30-SEP-19,As Submitted,,5551334,22956165
281364,01-OCT-18,30-SEP-19,As Submitted,,23154084,91005353
281365,01-OCT-18,30-SEP-19,As Submitted,,2249173,18373707
300001,01-OCT-18,30-SEP-19,As Submitted,442415294,578855471,722426051
300005,01-OCT-18,30-SEP-19,As Submitted,152285058,160889451,256387004
300014,01-OCT-18,30-SEP-19,As Submitted,125022149,85127096,260691659
300018,01-OCT-18,30-SEP-19,As Submitted,310358720,283908324,884182220
300020,01-OCT-18,30-JUN-19,As Submitted,148629574,200655773,295978295
300023,01-OCT-18,30-SEP-19,As Submitted,223246972,182908448,522420956
300034,01-OCT-18,30-SEP-19,As Submitted,389576022,661916194,672105088
301300,01-OCT-18,30-SEP-19,As Submitted,,2551204,27463185
301301,01-OCT-18,30-SEP-19,As Submitted,29934554,19131561,39818753
301302,01-OCT-18,30-SEP-19,As Submitted,,32797409,114170744
301303,01-OCT-18,30-SEP-19,As Submitted,,12182502,71361223
301306,01-OCT-18,30-SEP-19,As Submitted,27161753,19373755,41386769
301307,01-OCT-18,30-SEP-19,As Submitted,,20230932,93565459
301308,01-OCT-18,30-SEP-19,As Submitted,,8427050,56132961
301309,01-OCT-18,30-SEP-19,As Submitted,,19085804,126983295
301310,01-OCT-18,30-SEP-19,As Submitted,,17005293,67281664
301312,01-OCT-18,30-SEP-19,As Submitted,,19740318,89614071
310086,01-JAN-19,30-JUN-19,As Submitted,260268991,1208425312,604523749
320018,01-OCT-18,30-SEP-19,As Submitted,197491785,535886511,719327679
320090,23-OCT-18,31-DEC-18,As Submitted,12935313,9118699,16985287
330023,01-JAN-19,30-SEP-19,As Submitted,405118187,717657157,648192351
330049,01-JAN-19,30-SEP-19,As Submitted,89526578,108719507,144558532
330084,01-OCT-18,30-SEP-19,As Submitted,78489188,55974038,135995929
330096,01-JAN-19,30-JUN-19,As Submitted,16763197,15391612,31039356
330108,01-JAN-19,28-FEB-19,As Submitted,4850093,9390823,7564177
330175,01-JAN-19,30-JUN-19,As Submitted,41386001,40623200,63400114
330250,01-OCT-18,30-SEP-19,As Submitted,307234376,383482028,615948419
330273,01-JAN-19,30-SEP-19,As Submitted,110228171,142300937,182084311
331302,01-OCT-18,30-SEP-19,As Submitted,,8914343,67886338
331320,15-OCT-18,31-DEC-18,As Submitted,,1453434,11716482
340002,01-OCT-18,31-JAN-19,As Submitted,325965847,685721222,658384069
340002,01-FEB-19,30-SEP-19,As Submitted,610064699,1439322495,1248894608
340003,01-OCT-18,30-SEP-19,As Submitted,73448387,60439015,151416208
340008,01-OCT-18,30-SEP-19,As Submitted,128965900,182104162,371956221
340024,01-OCT-18,30-SEP-19,As Submitted,41057092,53815632,124562386
340028,01-OCT-18,30-SEP-19,As Submitted,535258566,1310730455,1072372042
340037,01-JAN-19,01-AUG-19,As Submitted,24048364,30318650,98309465
340039,01-OCT-18,30-SEP-19,As Submitted,142550442,298099476,307325173
340040,01-OCT-18,30-SEP-19,As Submitted,1007859704,2244112178,1044587489
340042,01-OCT-18,30-SEP-19,As Submitted,123828278,134158157,310293401
340050,01-OCT-18,30-SEP-19,As Submitted,241826635,413512102,459075606
340051,01-OCT-18,30-SEP-19,As Submitted,110430399,123293984,268148354
340068,01-OCT-18,30-SEP-19,As Submitted,70818947,99229718,183684760
340069,01-OCT-18,30-SEP-19,As Submitted,828259020,2004299335,1836462197
340070,01-OCT-18,30-SEP-19,As Submitted,237548388,273886849,549725248
340071,01-OCT-18,30-SEP-19,As Submitted,80886373,116449779,280432678
340087,01-OCT-18,31-JAN-19,As Submitted,20785145,13747857,63569890
340091,01-OCT-18,30-SEP-19,As Submitted,1050961471,1525587551,1688383201
340097,01-OCT-18,30-SEP-19,As Submitted,74390671,80039205,220167076
340099,01-OCT-18,30-SEP-19,Amended,70754829,88938079,122980779
340107,01-OCT-18,30-SEP-19,As Submitted,68747984,104640531,159810207
340115,01-OCT-18,30-SEP-19,Amended,469632330,1150720393,1219566208
340116,01-OCT-18,30-SEP-19,Amended,185292072,575947136,690418787
340120,01-OCT-18,30-SEP-19,As Submitted,49125625,64981058,93035812
340123,01-OCT-18,30-SEP-19,As Submitted,94305352,97645835,221967681
340127,01-OCT-18,30-SEP-19,As Submitted,48876528,41734699,111717771
340129,01-OCT-18,30-SEP-19,As Submitted,88969489,295492341,420559940
340131,01-OCT-18,30-SEP-19,As Submitted,250148515,490239111,554170511
340141,01-OCT-18,30-SEP-19,As Submitted,900237832,1829301783,2044843582
340142,01-OCT-18,30-SEP-19,As Submitted,132458535,125177751,312985275
340144,01-OCT-18,30-SEP-19,As Submitted,50242700,121933500,230980520
340151,01-OCT-18,30-SEP-19,As Submitted,83140639,119718797,135235504
340173,01-OCT-18,30-SEP-19,As Submitted,219850586,520665391,598690354
340186,01-OCT-18,30-SEP-19,As Submitted,73079195,71462519,148873793
340188,01-OCT-18,30-SEP-19,As Submitted,40365966,28211174,138800146
340190,01-OCT-18,31-DEC-18,As Submitted,19125947,9477059,23367418
341303,01-OCT-18,30-SEP-19,As Submitted,,4852559,44151813
341304,01-OCT-18,30-SEP-19,As Submitted,,5892492,35293893
341307,01-OCT-18,30-SEP-19,As Submitted,24102036,13635358,44321047
341314,01-OCT-18,30-SEP-19,As Submitted,,1601949,11350849
341315,01-OCT-18,30-SEP-19,As Submitted,,22473067,64358595
341316,01-OCT-18,31-JAN-19,As Submitted,,1283280,8240647
341317,01-OCT-18,30-SEP-19,As Submitted,13831795,8758263,22176698
341318,01-OCT-18,30-SEP-19,As Submitted,,37086659,89092432
341319,01-OCT-18,31-JAN-19,As Submitted,18761607,7424091,54169157
341320,01-OCT-18,30-SEP-19,As Submitted,,2088525,18908183
341322,01-OCT-18,30-SEP-19,As Submitted,34017387,52183942,61809314
341323,01-OCT-18,30-SEP-19,As Submitted,21495614,13074626,33073417
341324,01-OCT-18,30-SEP-19,As Submitted,,20767956,125129212
341326,01-OCT-18,31-JAN-19,As Submitted,,9131290,59644357
341327,01-OCT-18,30-SEP-19,As Submitted,,15503139,94850249
341329,01-OCT-18,31-JAN-19,As Submitted,,4578229,43917941
342013,01-MAR-19,29-SEP-19,As Submitted,12512902,88711801,63001
342014,01-OCT-18,30-SEP-19,As Submitted,45605785,110779648,54655410
342017,01-OCT-18,31-JAN-19,Settled,5817495,13061584,
342017,01-FEB-19,30-SEP-19,As Submitted,8515979,24205568,
343027,31-OCT-18,30-SEP-19,As Submitted,16349263,27437467,1630
344033,03-APR-19,30-JUN-19,Settled,4274432,2246773,
354004,01-OCT-18,30-SEP-19,As Submitted,26295738,72176132,26726830
360009,01-JAN-19,31-DEC-19,As Submitted,164947684,238529545,402603641
360121,01-OCT-18,30-SEP-19,As Submitted,58347333,40376704,96770273
360133,01-JAN-19,31-DEC-19,As Submitted,395023599,879644161,1890050735
360147,01-OCT-18,30-SEP-19,As Submitted,334961751,298193832,933761398
360153,01-JAN-19,05-APR-19,As Submitted,4031580,698303,7838131
360170,01-JAN-19,31-MAR-19,Amended,17891419,11256384,39997152
360361,01-OCT-18,30-SEP-19,As Submitted,16704659,6304037,76492308
361319,01-OCT-18,30-SEP-19,As Submitted,45229106,41363640,51804427
361327,01-OCT-18,30-SEP-19,As Submitted,,9582209,10531919
362007,01-JAN-19,07-FEB-19,Settled,1323860,1346269,14163
362023,01-NOV-18,31-OCT-19,As Submitted,16140187,116334182,22716
362028,01-APR-19,29-SEP-19,As Submitted,9102618,63716335,1047
362032,01-OCT-18,30-SEP-19,As Submitted,6146468,13857056,
363034,01-OCT-18,30-SEP-19,As Submitted,27862546,56578763,1411
364042,01-JAN-19,30-APR-19,As Submitted,1109115,2055900,
364047,01-OCT-18,30-SEP-19,As Submitted,12777124,43789504,
370014,01-OCT-18,30-SEP-19,As Submitted,68486787,506058220,525228602
370018,01-OCT-18,30-JUN-19,As Submitted,70015775,82462727,222807576
370039,01-NOV-18,31-OCT-19,As Submitted,42739709,98548702,225413697
370057,01-OCT-18,30-SEP-19,As Submitted,20965393,12763445,39913991
370099,01-DEC-18,30-NOV-19,As Submitted,14556513,17478228,60044056
370114,01-OCT-18,30-JUN-19,As Submitted,364379470,902876750,590147766
370166,01-OCT-18,30-SEP-19,As Submitted,18842950,23846774,26469907
370183,01-DEC-18,30-NOV-19,As Submitted,13677408,11993193,63055991
370227,01-JAN-19,30-JUN-19,As Submitted,14479717,12958174,50886465
370235,01-JAN-19,30-JUN-19,As Submitted,27909806,41439725,88482820
371301,01-OCT-18,30-SEP-19,As Submitted,,4566155,8253652
371305,01-OCT-18,30-JUN-19,As Submitted,,1776066,4559440
371309,01-OCT-18,30-SEP-19,As Submitted,,15030994,6956220
371312,01-OCT-18,30-JUN-19,As Submitted,,8796241,45293276
371314,01-OCT-18,30-SEP-19,As Submitted,,27657024,38408521
371316,01-OCT-18,30-SEP-19,As Submitted,,37897099,8096047
371318,01-OCT-18,30-SEP-19,As Submitted,,2466719,4429765
371323,01-OCT-18,30-SEP-19,As Submitted,,5859199,31371159
371324,01-OCT-18,30-SEP-19,As Submitted,,2011667,4133941
371333,01-OCT-18,30-SEP-19,As Submitted,,2730449,27623213
371335,01-OCT-18,30-SEP-19,As Submitted,,3501738,8944250
371338,01-MAR-19,30-JUN-19,As Submitted,,927116,1619310
371340,01-JAN-19,04-APR-19,As Submitted,,1025951,4005872
371340,05-APR-19,30-JUN-19,As Submitted,,1193390,4204362
372023,01-OCT-18,30-SEP-19,As Submitted,3743800,4054480,3188695
373034,01-OCT-18,30-SEP-19,As Submitted,16450470,31304922,189
380002,01-OCT-18,30-SEP-19,As Submitted,173194363,288325522,365028697
380005,01-OCT-18,30-SEP-19,As Submitted,52850806,54759578,98591873
380018,01-OCT-18,30-SEP-19,As Submitted,536774058,1055780563,839232195
380050,01-OCT-18,30-SEP-19,As Submitted,190565786,202279024,393510296
392048,01-APR-19,29-MAY-19,As Submitted,1884415,6936263,83037
400016,01-OCT-18,30-SEP-19,As Submitted,209918215,260847547,151454916
400113,01-OCT-18,30-SEP-19,As Submitted,27905416,29933479,23702172
410006,01-OCT-18,30-SEP-19,As Submitted,111511678,125397334,209244889
410007,01-OCT-18,30-SEP-19,As Submitted,1084220474,1829294424,1937968895
410008,01-OCT-18,30-SEP-19,As Submitted,161552367,178576466,330220789
410009,01-OCT-18,30-SEP-19,As Submitted,305834553,479811934,541544621
410010,01-OCT-18,30-SEP-19,As Submitted,383144914,430809690,543355151
410012,01-OCT-18,30-SEP-19,As Submitted,387558103,684935859,828082588
410013,01-OCT-18,30-SEP-19,As Submitted,68636157,65123673,172261461
414000,01-OCT-18,30-SEP-19,As Submitted,65978307,119077065,33749173
420005,01-OCT-18,30-SEP-19,As Submitted,35213697,69560325,178131400
420007,01-OCT-18,30-SEP-19,As Submitted,814049681,1639695719,1773238009
420009,01-OCT-18,30-SEP-19,As Submitted,141343927,162214620,315373291
420010,01-OCT-18,30-SEP-19,As Submitted,73059187,254296299,264248310
420015,01-OCT-18,30-SEP-19,As Submitted,79657907,78470590,208548290
420018,01-OCT-18,30-SEP-19,As Submitted,719714135,1993819502,1273391487
420019,01-OCT-18,28-FEB-19,Amended,17548244,19720067,42719004
420019,01-MAR-19,30-JUN-19,As Submitted,9614078,14756984,35909014
420020,01-OCT-18,30-SEP-19,As Submitted,121627245,148002666,410393663
420026,01-OCT-18,30-SEP-19,As Submitted,178185896,487801850,425987666
420033,01-OCT-18,30-SEP-19,As Submitted,75259501,75352634,286206148
420036,01-DEC-18,28-FEB-19,Amended,25233851,111527758,134074979
420036,01-MAR-19,30-JUN-19,As Submitted,26301954,151545220,182748776
420037,01-OCT-18,30-SEP-19,As Submitted,50768407,62946086,237837868
420038,01-OCT-18,30-SEP-19,As Submitted,71503135,59350958,145668636
420043,01-JAN-19,30-SEP-19,As Submitted,24529917,41325320,100747657
420048,01-OCT-18,30-SEP-19,As Submitted,75434850,127004528,257651607
420049,01-OCT-18,30-SEP-19,As Submitted,151853488,313398945,345421295
420051,01-OCT-18,30-SEP-19,As Submitted,540602029,1604273540,1538784207
420055,01-OCT-18,28-FEB-19,Amended,15125622,36142785,57832930
420055,01-MAR-19,30-JUN-19,As Submitted,11169390,31233786,49728953
420057,01-OCT-18,30-SEP-19,As Submitted,18538248,33900894,14778230
420067,01-OCT-18,30-SEP-19,As Submitted,165666138,254353548,524818987
420068,01-OCT-18,30-SEP-19,As Submitted,176714433,309786058,453071520
